ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
4486,2021,"Youth, Parks, and Community Enrichment",Park Development Fund,City Property,50000,E,Other Governmental Funds
4487,2021,"Youth, Parks, and Community Enrichment",Park Development Fund,Labor and Supply Offset,142600,E,Other Governmental Funds
4488,2021,"Youth, Parks, and Community Enrichment",Park Development Fund,Operating Transfers,-19763,E,Other Governmental Funds
4489,2021,"Youth, Parks, and Community Enrichment",Quimby Act Fund,Other Services and Supplies,10000,E,Other Governmental Funds
4490,2021,"Youth, Parks, and Community Enrichment",START Fund,Employee Services,868914,E,Other Governmental Funds
4491,2021,"Youth, Parks, and Community Enrichment",START Fund,Labor and Supply Offset,25,E,Other Governmental Funds
4492,2021,"Youth, Parks, and Community Enrichment",START Fund,Other Services and Supplies,677658,E,Other Governmental Funds
4493,2021,"Youth, Parks, and Community Enrichment",Township 9 CFD No. 2012-06,Labor and Supply Offset,2000,E,Other Governmental Funds
4494,2021,"Youth, Parks, and Community Enrichment",General Fund,"Charges, Fees, and Services",4127305,R,Governmental Funds
4495,2021,"Youth, Parks, and Community Enrichment",General Fund,Intergovernmental,422970,R,Governmental Funds
4496,2021,"Youth, Parks, and Community Enrichment",General Fund,Licenses and Permits,608651,R,Governmental Funds
4497,2021,Debt Service,Golf Fund,City Debt Service,1166462,E,Other Governmental Funds
4499,2021,"Youth, Parks, and Community Enrichment",4th R Program,"Charges, Fees, and Services",5918038,R,Other Governmental Funds
4500,2021,"Youth, Parks, and Community Enrichment",4th R Program,Intergovernmental,20200,R,Other Governmental Funds
4501,2021,"Youth, Parks, and Community Enrichment",4th R Program,Miscellaneous Revenue,12000,R,Other Governmental Funds
4502,2021,"Youth, Parks, and Community Enrichment",Golf Fund,"Charges, Fees, and Services",921500,R,Other Governmental Funds
4503,2021,"Youth, Parks, and Community Enrichment",Golf Fund,Miscellaneous Revenue,65900,R,Other Governmental Funds
4504,2021,"Youth, Parks, and Community Enrichment",Land Park,"Charges, Fees, and Services",91000,R,Other Governmental Funds
4505,2021,"Youth, Parks, and Community Enrichment",Park Development Fund,Licenses and Permits,229469,R,Other Governmental Funds
4506,2021,"Youth, Parks, and Community Enrichment",START Fund,Intergovernmental,657759,R,Other Governmental Funds
4512,2021,Finance,SacMaintCFD2014-04 Annex Areas,"Charges, Fees, and Services",123497,R,Other Governmental Funds
4513,2021,Finance,Parkebridge CFD 2014-07,Labor and Supply Offset,4801,E,Other Governmental Funds
4514,2021,Debt Service,Innovation and Growth Fund,City Debt Service,1100000,E,Other Governmental Funds
4515,2021,Finance,SacMaintCFD2014-04 Area 01,"Charges, Fees, and Services",215871,R,Other Governmental Funds
4516,2021,Information Technology,Water Fund,Transfers,208958,E,Enterprise Funds
4517,2021,Public Works,Marina Fund,Intergovernmental,25000,R,Other Governmental Funds
4518,2021,Finance,Power Inn Area Prop & Business,Labor and Supply Offset,3965,E,Other Governmental Funds
4519,2021,Information Technology,General Fund,City Property,369195,E,Governmental Funds
4521,2021,Public Works,Marina Fund,Licenses and Permits,1280075,R,Other Governmental Funds
4522,2021,Finance,Power Inn Rd Md 2003-01,Labor and Supply Offset,4675,E,Other Governmental Funds
4523,2021,Information Technology,General Fund,Employee Services,26518716,E,Governmental Funds
4525,2021,Public Works,New Measure A Maintenance,Taxes,12563000,R,Other Governmental Funds
4526,2021,Finance,Railyards Maint CFD No 2014-04,Labor and Supply Offset,6214,E,Other Governmental Funds
4527,2021,Information Technology,General Fund,Labor and Supply Offset,-9855923,E,Governmental Funds
4529,2021,Public Works,"NMA Safety, Streets, Ped, Bic",Taxes,1763000,R,Other Governmental Funds
4530,2021,Finance,Sac Tourism Marketing District,Labor and Supply Offset,160000,E,Other Governmental Funds
4531,2021,Information Technology,General Fund,Other Services and Supplies,422992,E,Governmental Funds
4533,2021,Public Works,NMA Traffic Control & Safety,Taxes,1256000,R,Other Governmental Funds
4534,2021,Finance,SacMaintCFD2014-04 Annex Areas,Labor and Supply Offset,9493,E,Other Governmental Funds
4535,2021,Information Technology,General Fund,Transfers,-2696803,E,Governmental Funds
4537,2021,Public Works,Road Maint and Rehabilitation,"Charges, Fees, and Services",0,R,Other Governmental Funds
4538,2021,Finance,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,10361,E,Other Governmental Funds
4539,2021,Information Technology,4th R Program,Labor and Supply Offset,16000,E,Other Governmental Funds
4542,2021,Public Works,Road Maint and Rehabilitation,Intergovernmental,8240000,R,Other Governmental Funds
4544,2021,Finance,Stockton Blvd PBID,Labor and Supply Offset,2508,E,Other Governmental Funds
4545,2021,Information Technology,Gas Tax 2106,Labor and Supply Offset,7337,E,Other Governmental Funds
4546,2021,Public Works,Street Cut Fund,Licenses and Permits,157000,R,Other Governmental Funds
4548,2021,Debt Service,Marina Fund,City Debt Service,920894,E,Other Governmental Funds
4549,2021,Finance,Stockton Blvd PBID,"Charges, Fees, and Services",361902,R,Other Governmental Funds
4550,2021,Information Technology,Gas Tax 2106,Transfers,112352,E,Other Governmental Funds
4551,2021,Finance,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,28872,E,Other Governmental Funds
4552,2021,Public Works,Traffic Safety Fund,"Fines, Forfeitures, and  Penalties",400000,R,Other Governmental Funds
4554,2021,Finance,Subdiv Lndscpng Maint Dist,"Charges, Fees, and Services",310722,R,Other Governmental Funds
4555,2021,Debt Service,NNFP Public Facilities Fee Fund,City Debt Service,635626,E,Other Governmental Funds
4556,2021,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,8778131,E,Other Governmental Funds
4557,2021,Finance,Sutter Business Imprvmt Area,Other Services and Supplies,150000,E,Other Governmental Funds
4558,2021,Public Works,Transportation Development,Taxes,378000,R,Other Governmental Funds
4560,2021,Finance,Sutter Business Imprvmt Area,"Charges, Fees, and Services",150000,R,Other Governmental Funds
4561,2021,Debt Service,NNFP Reg Park Land Acquisition,City Debt Service,422046,E,Other Governmental Funds
4562,2021,Information Technology,START Fund,Labor and Supply Offset,5000,E,Other Governmental Funds
4563,2021,Finance,The River District PBID,Labor and Supply Offset,2517,E,Other Governmental Funds
4564,2021,Public Works,Transportation Development Impact Fee,Licenses and Permits,1000000,R,Other Governmental Funds
4566,2021,Finance,The River District PBID,"Charges, Fees, and Services",575346,R,Other Governmental Funds
4567,2021,Debt Service,Sacramento TID,City Debt Service,2740000,E,Other Governmental Funds
4568,2021,Information Technology,Worker's Compensation Fund,Labor and Supply Offset,0,E,Risk Management
4569,2021,Finance,Township 9 CFD No. 2012-06,Labor and Supply Offset,6358,E,Other Governmental Funds
4570,2021,Public Works,Tree Planting Replacement,Licenses and Permits,120000,R,Other Governmental Funds
4572,2021,Finance,Township 9 CFD No. 2012-06,"Charges, Fees, and Services",60000,R,Other Governmental Funds
4573,2021,Debt Service,"2006 CIRBs (Refunding), Series E",Intergovernmental,102268,R,Other Governmental Funds
4574,2021,Information Technology,Worker's Compensation Fund,Transfers,125361,E,Risk Management
4575,2021,Finance,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,16076,E,Other Governmental Funds
4576,2021,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds
4578,2021,Finance,Transportation Development,Intergovernmental,0,R,Other Governmental Funds
4579,2021,Debt Service,"2006 CIRBs, Series B (CRCIP)","Interest, Rents, and Concessions",87600,R,Other Governmental Funds
4580,2021,Mayor/Council,General Fund,City Property,2000,E,Governmental Funds
4581,2021,Finance,Willowcreek Assmnt Md,Labor and Supply Offset,9308,E,Other Governmental Funds
4582,2021,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds
4583,2021,Utilities,Recycling and Solid Waste,Labor and Supply Offset,3179828,E,Enterprise Funds
4584,2021,Utilities,Recycling and Solid Waste,Other Services and Supplies,0,E,Enterprise Funds
4585,2021,Utilities,Storm Drainage Fund,City Property,714455,E,Enterprise Funds
4586,2021,Utilities,Storm Drainage Fund,Employee Services,16515568,E,Enterprise Funds
4587,2021,Utilities,Storm Drainage Fund,Labor and Supply Offset,4177482,E,Enterprise Funds
4588,2021,Utilities,Storm Drainage Fund,Operating Transfers,4146300,E,Enterprise Funds
4589,2021,Utilities,Storm Drainage Fund,Other Services and Supplies,8222112,E,Enterprise Funds
4590,2021,Utilities,Storm Drainage Fund,Transfers,-330500,E,Enterprise Funds
4591,2021,Utilities,Wastewater Fund,City Property,1523352,E,Enterprise Funds
4592,2021,Utilities,Wastewater Fund,Employee Services,12025990,E,Enterprise Funds
4593,2021,Utilities,Wastewater Fund,Labor and Supply Offset,7286162,E,Enterprise Funds
4594,2021,Utilities,Wastewater Fund,Operating Transfers,4726500,E,Enterprise Funds
4595,2021,Utilities,Wastewater Fund,Other Services and Supplies,6237807,E,Enterprise Funds
4596,2021,Utilities,Wastewater Fund,Transfers,845700,E,Enterprise Funds
4597,2021,Utilities,Water Fund,City Property,3185535,E,Enterprise Funds
4598,2021,Utilities,Water Fund,Employee Services,44295320,E,Enterprise Funds
4599,2021,Utilities,Water Fund,Labor and Supply Offset,-8576545,E,Enterprise Funds
4600,2021,Utilities,Water Fund,Operating Transfers,15710520,E,Enterprise Funds
4601,2021,Utilities,Water Fund,Other Services and Supplies,26407613,E,Enterprise Funds
4602,2021,Utilities,Water Fund,Transfers,-534200,E,Enterprise Funds
4603,2021,Utilities,General Fund,Labor and Supply Offset,103410,E,Governmental Funds
4604,2021,Utilities,General Fund,Transfers,19000,E,Governmental Funds
4605,2021,Utilities,Fleet Management Fund,Labor and Supply Offset,147729,E,Internal Service Funds
4606,2021,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds
4607,2021,Utilities,Landscaping and Lighting,Labor and Supply Offset,40000,E,Other Governmental Funds
4608,2021,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,300000,E,Other Governmental Funds
4609,2021,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,3000,E,Other Governmental Funds
4610,2021,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,8000,E,Other Governmental Funds
4611,2021,Utilities,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,298120,E,Other Governmental Funds
4612,2021,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,9000,E,Other Governmental Funds
4613,2021,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,20774,E,Other Governmental Funds
4614,2021,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",38533647,R,Enterprise Funds
4616,2021,Mayor/Council,General Fund,Employee Services,5303266,E,Governmental Funds
4617,2021,Finance,Willowcreek Lndscpng CFD,Labor and Supply Offset,5595,E,Other Governmental Funds
4618,2021,Debt Service,"2006 CIRBs, Series B (CRCIP)",Intergovernmental,1115782,R,Other Governmental Funds
4619,2021,Finance,Village Garden N.-Mtce Dist #1,"Charges, Fees, and Services",29528,R,Other Governmental Funds
4620,2021,Mayor/Council,General Fund,Labor and Supply Offset,-1443175,E,Governmental Funds
4621,2021,Finance,Willowcreek Assmnt Md,"Charges, Fees, and Services",71329,R,Other Governmental Funds
4622,2021,Finance,General Fund,"Charges, Fees, and Services",146293,R,Governmental Funds
4623,2021,Debt Service,2015 Golden 1 Center Revenue Bonds,"Interest, Rents, and Concessions",6500000,R,Other Governmental Funds
4624,2021,Mayor/Council,General Fund,Other Services and Supplies,1123408,E,Governmental Funds
4626,2021,Finance,General Fund,"Fines, Forfeitures, and  Penalties",18000,R,Governmental Funds
4627,2021,Mayor/Council,Interdepartmental Service Fund,Labor and Supply Offset,1443175,E,Other Governmental Funds
4629,2021,Finance,General Fund,Intergovernmental,116084,R,Governmental Funds
4630,2021,Debt Service,2016 Lease Financing-H Street,Intergovernmental,671315,R,Other Governmental Funds
4631,2021,Finance,Willowcreek Lndscpng CFD,"Charges, Fees, and Services",99800,R,Other Governmental Funds
4633,2021,Finance,General Fund,Licenses and Permits,386000,R,Governmental Funds
4634,2021,Fire,General Fund,City Property,780813,E,Governmental Funds
4635,2021,Debt Service,Worker's Compensation Fund,"Interest, Rents, and Concessions",71000,R,Risk Management
4636,2021,Non-Appropriated,Interdepartmental Service Fund,Labor and Supply Offset,-25042321,E,Other Governmental Funds
4638,2021,Finance,General Fund,Miscellaneous Revenue,153533,R,Governmental Funds
4639,2021,Fire,General Fund,Employee Services,145160120,E,Governmental Funds
4640,2021,Finance,General Fund,City Property,44400,E,Governmental Funds
4641,2021,Police,General Fund,City Property,4042926,E,Governmental Funds
4643,2021,Finance,12th Street Maint Benefit Area,"Charges, Fees, and Services",17277,R,Other Governmental Funds
4644,2021,Fire,General Fund,Labor and Supply Offset,-22713652,E,Governmental Funds
4645,2021,Finance,General Fund,Employee Services,10445356,E,Governmental Funds
4646,2021,Police,General Fund,Employee Services,188423400,E,Governmental Funds
4647,2021,Police,General Fund,Labor and Supply Offset,-46422312,E,Governmental Funds
4648,2021,Police,General Fund,Other Services and Supplies,10898612,E,Governmental Funds
4649,2021,Police,Risk Mgmt Fund,Labor and Supply Offset,560207,E,Risk Management
4650,2021,Police,General Fund,"Charges, Fees, and Services",9751319,R,Governmental Funds
4651,2021,Police,General Fund,"Fines, Forfeitures, and  Penalties",415000,R,Governmental Funds
4652,2021,Police,General Fund,Intergovernmental,579000,R,Governmental Funds
4653,2021,Police,General Fund,Licenses and Permits,1108000,R,Governmental Funds
4654,2021,Police,Traffic Safety Fund,"Fines, Forfeitures, and  Penalties",0,R,Other Governmental Funds
4655,2021,Public Works,Parking Fund,City Property,30097,E,Enterprise Funds
4656,2021,Public Works,Parking Fund,Employee Services,5465784,E,Enterprise Funds
4657,2021,Public Works,Parking Fund,Labor and Supply Offset,1612469,E,Enterprise Funds
4658,2021,Public Works,Parking Fund,Operating Transfers,1924400,E,Enterprise Funds
4659,2021,Public Works,Parking Fund,Other Services and Supplies,3281830,E,Enterprise Funds
4660,2021,Public Works,Recycling and Solid Waste,City Property,11251675,E,Enterprise Funds
4661,2021,Public Works,Recycling and Solid Waste,Employee Services,18130049,E,Enterprise Funds
4662,2021,Public Works,Recycling and Solid Waste,Labor and Supply Offset,2949315,E,Enterprise Funds
4663,2021,Public Works,Recycling and Solid Waste,Operating Transfers,7256600,E,Enterprise Funds
4664,2021,Public Works,Recycling and Solid Waste,Other Services and Supplies,32319022,E,Enterprise Funds
4665,2021,Public Works,Storm Drainage Fund,Labor and Supply Offset,336050,E,Enterprise Funds
4666,2021,Public Works,Water Fund,Operating Transfers,0,E,Enterprise Funds
4667,2021,Public Works,General Fund,City Property,676691,E,Governmental Funds
4668,2021,Public Works,General Fund,Employee Services,49618823,E,Governmental Funds
4669,2021,Public Works,General Fund,Labor and Supply Offset,-68711476,E,Governmental Funds
4670,2021,Public Works,General Fund,Operating Transfers,0,E,Governmental Funds
4671,2021,Public Works,General Fund,Other Services and Supplies,31905345,E,Governmental Funds
4672,2021,Finance,General Fund,Labor and Supply Offset,-4809444,E,Governmental Funds
4673,2021,Fire,General Fund,Other Services and Supplies,14361986,E,Governmental Funds
4674,2021,Fire,Risk Mgmt Fund,Labor and Supply Offset,500000,E,Risk Management
4675,2021,Fire,General Fund,"Charges, Fees, and Services",31160763,R,Governmental Funds
4676,2021,Fire,General Fund,Intergovernmental,6495000,R,Governmental Funds
4677,2021,Fire,General Fund,Licenses and Permits,1987175,R,Governmental Funds
4678,2021,Human Resources,Recycling and Solid Waste,Labor and Supply Offset,117545,E,Enterprise Funds
4679,2021,Human Resources,Storm Drainage Fund,Labor and Supply Offset,45189,E,Enterprise Funds
4680,2021,Human Resources,Wastewater Fund,Labor and Supply Offset,18585,E,Enterprise Funds
4681,2021,Human Resources,Water Fund,Labor and Supply Offset,57700,E,Enterprise Funds
4682,2021,Human Resources,General Fund,City Property,10200,E,Governmental Funds
4683,2021,Human Resources,General Fund,Employee Services,5732291,E,Governmental Funds
4684,2021,Human Resources,General Fund,Labor and Supply Offset,-2250362,E,Governmental Funds
4685,2021,Human Resources,General Fund,Other Services and Supplies,857401,E,Governmental Funds
4686,2021,Human Resources,Fleet Management Fund,Labor and Supply Offset,59614,E,Internal Service Funds
4687,2021,Human Resources,Interdepartmental Service Fund,Labor and Supply Offset,1648618,E,Other Governmental Funds
4688,2021,Human Resources,Risk Mgmt Fund,City Property,128800,E,Risk Management
4689,2021,Human Resources,Risk Mgmt Fund,Employee Services,2886242,E,Risk Management
4690,2021,Human Resources,Risk Mgmt Fund,Labor and Supply Offset,3160557,E,Risk Management
4691,2021,Human Resources,Risk Mgmt Fund,Other Services and Supplies,23383713,E,Risk Management
4692,2021,Human Resources,Worker's Compensation Fund,City Property,17500,E,Risk Management
4693,2021,Human Resources,Worker's Compensation Fund,Employee Services,2461588,E,Risk Management
4694,2021,Human Resources,Worker's Compensation Fund,Labor and Supply Offset,566761,E,Risk Management
4695,2021,Human Resources,Worker's Compensation Fund,Other Services and Supplies,11730318,E,Risk Management
4696,2021,Human Resources,Risk Mgmt Fund,"Charges, Fees, and Services",350000,R,Risk Management
4697,2021,Human Resources,Risk Mgmt Fund,Miscellaneous Revenue,28642000,R,Risk Management
4698,2021,Human Resources,Worker's Compensation Fund,Miscellaneous Revenue,16257000,R,Risk Management
4699,2021,Information Technology,Community Center Fund,Labor and Supply Offset,65,E,Enterprise Funds
4700,2021,Information Technology,Community Center Fund,Transfers,988,E,Enterprise Funds
4701,2021,Information Technology,Parking Fund,Labor and Supply Offset,4518,E,Enterprise Funds
4702,2021,Information Technology,Parking Fund,Transfers,69190,E,Enterprise Funds
4703,2021,Information Technology,Recycling and Solid Waste,Labor and Supply Offset,78557,E,Enterprise Funds
4704,2021,Information Technology,Recycling and Solid Waste,Transfers,1283340,E,Enterprise Funds
4705,2021,Information Technology,Storm Drainage Fund,Labor and Supply Offset,2302,E,Enterprise Funds
4706,2021,Information Technology,Storm Drainage Fund,Other Services and Supplies,0,E,Enterprise Funds
4707,2021,Information Technology,Storm Drainage Fund,Transfers,68847,E,Enterprise Funds
4708,2021,Information Technology,Wastewater Fund,Labor and Supply Offset,2776,E,Enterprise Funds
4709,2021,Finance,Central Midtown Restaurant BID,"Charges, Fees, and Services",96000,R,Other Governmental Funds
4711,2021,Finance,General Fund,Other Services and Supplies,1765106,E,Governmental Funds
4712,2021,Finance,Curtis Park CFD 2013-03,"Charges, Fees, and Services",8225,R,Other Governmental Funds
4713,2021,Finance,General Fund,Transfers,64003,E,Governmental Funds
4714,2021,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",17866,R,Other Governmental Funds
4716,2021,Finance,12th Street Maint Benefit Area,Labor and Supply Offset,4556,E,Other Governmental Funds
4717,2021,Finance,Del Paso Prop & Business Imprv,"Charges, Fees, and Services",485423,R,Other Governmental Funds
4719,2021,Finance,3214:65th Street Area Impact Fee,Other Services and Supplies,50000,E,Other Governmental Funds
4720,2021,Finance,Downtown Management District,"Charges, Fees, and Services",3341883,R,Other Governmental Funds
4722,2021,Finance,Central Midtown Restaurant BID,Labor and Supply Offset,5000,E,Other Governmental Funds
4723,2021,Finance,Franklin Boulevard PBID,"Charges, Fees, and Services",149454,R,Other Governmental Funds
4725,2021,Finance,Central Midtown Restaurant BID,Other Services and Supplies,91000,E,Other Governmental Funds
4726,2021,Finance,Greater Broadway PBID,"Charges, Fees, and Services",305680,R,Other Governmental Funds
4728,2021,Finance,Cty/Cnty Office-Water Planning,Labor and Supply Offset,39000,E,Other Governmental Funds
4729,2021,Finance,Handle BID No 2011-04,"Charges, Fees, and Services",200000,R,Other Governmental Funds
4731,2021,Finance,Curtis Park CFD 2013-03,Labor and Supply Offset,3270,E,Other Governmental Funds
4733,2021,Finance,Laguna Creek Maint Dist,"Charges, Fees, and Services",202524,R,Other Governmental Funds
4734,2021,Finance,Landscaping and Lighting,"Charges, Fees, and Services",18145098,R,Other Governmental Funds
4735,2021,Finance,Mack Road PBID,"Charges, Fees, and Services",688602,R,Other Governmental Funds
4736,2021,Finance,Major Street Construction Fund,Taxes,0,R,Other Governmental Funds
4737,2021,Finance,Midtown Sacramento PBID,"Charges, Fees, and Services",1638082,R,Other Governmental Funds
4738,2021,Finance,N Nat Lndscp 99-02,"Charges, Fees, and Services",453992,R,Other Governmental Funds
4739,2021,Finance,N Natomas Lands CFD 3,"Charges, Fees, and Services",2474261,R,Other Governmental Funds
4740,2021,Finance,N Natomas Transp Mgmt Assoc,"Charges, Fees, and Services",1539402,R,Other Governmental Funds
4741,2021,Finance,Natomas Crossing CFD 2013-01,"Charges, Fees, and Services",7168,R,Other Governmental Funds
4742,2021,Finance,Neighborhood Lighting Dist,"Charges, Fees, and Services",46553,R,Other Governmental Funds
4743,2021,Finance,Neighborhood Park Maint CFD,"Charges, Fees, and Services",1745298,R,Other Governmental Funds
4744,2021,Finance,Neighborhood Water Quality Dist,"Charges, Fees, and Services",75866,R,Other Governmental Funds
4745,2021,Finance,Northside Subdiv Maint Dist,"Charges, Fees, and Services",12250,R,Other Governmental Funds
4746,2021,Finance,NW Land Park CFD 2013-02,"Charges, Fees, and Services",109999,R,Other Governmental Funds
4747,2021,Finance,Oak Park PBID,"Charges, Fees, and Services",324893,R,Other Governmental Funds
4748,2021,Finance,Old Sacto Maint Dist,"Charges, Fees, and Services",70060,R,Other Governmental Funds
4749,2021,Finance,Parkebridge CFD 2014-07,"Charges, Fees, and Services",61599,R,Other Governmental Funds
4750,2021,Finance,Power Inn Area Prop & Business,"Charges, Fees, and Services",525453,R,Other Governmental Funds
4751,2021,Finance,Power Inn Rd Md 2003-01,"Charges, Fees, and Services",13276,R,Other Governmental Funds
4752,2021,Finance,Railyards Impact Fee Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
4753,2021,Finance,Railyards Maint CFD No 2014-04,"Charges, Fees, and Services",134353,R,Other Governmental Funds
4774,2021,Finance,Curtis Park Village CFD 2014-02,Other Services and Supplies,50000,E,Other Governmental Funds
4775,2021,Finance,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,2866,E,Other Governmental Funds
4776,2021,Finance,Del Paso Prop & Business Imprv,Labor and Supply Offset,2714,E,Other Governmental Funds
4777,2021,Finance,Downtown Management District,Labor and Supply Offset,9875,E,Other Governmental Funds
4778,2021,Finance,Franklin Boulevard PBID,Labor and Supply Offset,2422,E,Other Governmental Funds
4779,2021,Finance,Greater Broadway PBID,Labor and Supply Offset,2544,E,Other Governmental Funds
4780,2021,Finance,Handle BID No 2011-04,Labor and Supply Offset,2262,E,Other Governmental Funds
4781,2021,Finance,Handle BID No 2011-04,Other Services and Supplies,197738,E,Other Governmental Funds
4782,2021,Finance,Interdepartmental Service Fund,Labor and Supply Offset,2693464,E,Other Governmental Funds
4783,2021,Finance,Laguna Creek Maint Dist,Labor and Supply Offset,13933,E,Other Governmental Funds
4784,2021,Finance,Landscaping and Lighting,Labor and Supply Offset,330239,E,Other Governmental Funds
4785,2021,Finance,Mack Road PBID,Labor and Supply Offset,2406,E,Other Governmental Funds
4786,2021,Finance,Midtown Sacramento PBID,Labor and Supply Offset,5756,E,Other Governmental Funds
4787,2021,Finance,N Nat Lndscp 99-02,Labor and Supply Offset,28504,E,Other Governmental Funds
4788,2021,Finance,N Natomas Lands CFD 3,Labor and Supply Offset,52850,E,Other Governmental Funds
4789,2021,Finance,N Natomas Transp Mgmt Assoc,Labor and Supply Offset,44106,E,Other Governmental Funds
4790,2021,Finance,Neighborhood Lighting Dist,Labor and Supply Offset,18333,E,Other Governmental Funds
4791,2021,Finance,Neighborhood Park Maint CFD,Labor and Supply Offset,43788,E,Other Governmental Funds
4792,2021,Finance,Neighborhood Water Quality Dist,Labor and Supply Offset,13091,E,Other Governmental Funds
4793,2021,Finance,NNFP Public Facilities Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
4794,2021,Finance,NNFP Public Land Acquisition Fee,Other Services and Supplies,50000,E,Other Governmental Funds
4795,2021,Finance,NNFP Reg Park Land Acquisition,Other Services and Supplies,50000,E,Other Governmental Funds
4796,2021,Finance,NNFP Transit Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
4797,2021,Finance,Northside Subdiv Maint Dist,Labor and Supply Offset,5243,E,Other Governmental Funds
4798,2021,Finance,NW Land Park CFD 2013-02,Labor and Supply Offset,7493,E,Other Governmental Funds
4799,2021,Finance,Oak Park PBID,Labor and Supply Offset,2735,E,Other Governmental Funds
4800,2021,Finance,Old Sacto Maint Dist,Labor and Supply Offset,4814,E,Other Governmental Funds
