ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
888,2014,Convention & Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds
889,2014,Citywide and Community Support,Water Fund,Employee Services,1066719,E,Enterprise Funds
891,2014,Parks & Recreation,Start,Employee Services,5064451,E,Other Governmental Funds
892,2014,Convention & Cultural Services,H Street Theater Fund,Property,20000,E,Other Governmental Funds
893,2014,Citywide and Community Support,Water Fund,"Interest, Rents, Concessions",400000,R,Enterprise Funds
895,2014,Parks & Recreation,Start,Intergovernmental,5208199,R,Other Governmental Funds
896,2014,Convention & Cultural Services,Golf Fund,"Charges, Fees, and Services",1365460,R,Other Governmental Funds
897,2014,Citywide and Community Support,Wastewater Fund,Contingency,100000,E,Enterprise Funds
900,2014,Parks & Recreation,Start,Labor/Supply Offset,350,E,Other Governmental Funds
901,2014,Convention & Cultural Services,Golf Fund,Employee Services,112001,E,Other Governmental Funds
902,2014,Citywide and Community Support,Wastewater Fund,Employee Services,467560,E,Enterprise Funds
905,2014,Parks & Recreation,Start,Operating Transfers,-552702,E,Other Governmental Funds
906,2014,Convention & Cultural Services,Golf Fund,Miscellaneous Revenue,114351,R,Other Governmental Funds
907,2014,Citywide and Community Support,Wastewater Fund,"Interest, Rents, Concessions",392000,R,Enterprise Funds
909,2014,Debt Service,Community Center Fund,Debt Service,7963708,E,Enterprise Funds
948,2014,Convention & Cultural Services,Golf Fund,Other Services and Supplies,115510,E,Other Governmental Funds
949,2014,Convention & Cultural Services,Zoo Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
950,2014,Convention & Cultural Services,Zoo Fund,Labor/Supply Offset,50000,E,Other Governmental Funds
951,2014,Convention & Cultural Services,Fairytale Town,"Charges, Fees, and Services",50000,R,Other Governmental Funds
952,2014,Convention & Cultural Services,Fairytale Town,Labor/Supply Offset,25000,E,Other Governmental Funds
953,2014,Convention & Cultural Services,Fairytale Town,Other Services and Supplies,25000,E,Other Governmental Funds
954,2014,Convention & Cultural Services,Marina,"Charges, Fees, and Services",210500,R,Other Governmental Funds
955,2014,Convention & Cultural Services,Marina,Employee Services,411320,E,Other Governmental Funds
956,2014,Convention & Cultural Services,Marina,Intergovernmental,18000,R,Other Governmental Funds
957,2014,Convention & Cultural Services,Marina,Labor/Supply Offset,-23279,E,Other Governmental Funds
958,2014,Convention & Cultural Services,Marina,Licenses  Permits,1069575,R,Other Governmental Funds
959,2014,Convention & Cultural Services,Marina,Other Services and Supplies,246700,E,Other Governmental Funds
960,2014,Convention & Cultural Services,Marina,Property,1000,E,Other Governmental Funds
961,2014,Convention & Cultural Services,Community Center Fund,"Charges, Fees, and Services",6568000,R,Enterprise Funds
962,2014,Convention & Cultural Services,Community Center Fund,Debt Service,250000,E,Enterprise Funds
963,2014,Convention & Cultural Services,Community Center Fund,Employee Services,5782099,E,Enterprise Funds
964,2014,Convention & Cultural Services,Community Center Fund,Fines Forfeitures Penalties,1000,R,Enterprise Funds
965,2014,Convention & Cultural Services,Community Center Fund,"Interest, Rents, Concessions",622000,R,Enterprise Funds
966,2014,Convention & Cultural Services,Community Center Fund,Intergovernmental,65000,R,Enterprise Funds
968,2014,Convention & Cultural Services,Community Center Fund,Labor/Supply Offset,1258696,E,Enterprise Funds
970,2014,Convention & Cultural Services,Community Center Fund,Operating Transfers,1450700,E,Enterprise Funds
971,2014,Debt Service,Storm Drainage Fund,Debt Service,3640025,E,Enterprise Funds
972,2014,Convention & Cultural Services,Community Center Fund,Other Services and Supplies,3383236,E,Enterprise Funds
974,2014,Citywide and Community Support,Solid Waste and Recycling,Contingency,500000,E,Enterprise Funds
975,2014,Debt Service,4th R Program,Debt Service,20000,E,Other Governmental Funds
976,2014,Convention & Cultural Services,Community Center Fund,Other Taxes,16180000,R,Enterprise Funds
978,2014,Parks & Recreation,Start,Other Services and Supplies,698696,E,Other Governmental Funds
979,2014,Debt Service,Water Revenue Bonds Ser. 2013,Debt Service,9730769,E,Enterprise Funds
981,2014,Citywide and Community Support,Solid Waste and Recycling,Employee Services,1584366,E,Enterprise Funds
982,2014,Parks & Recreation,Special Recreation,"Charges, Fees, and Services",2278179,R,Other Governmental Funds
983,2014,Debt Service,Fleet Management,Debt Service,81718,E,Internal Service Funds
984,2014,Convention & Cultural Services,Community Center Fund,Property,122000,E,Enterprise Funds
986,2014,Citywide and Community Support,Community Center Fund,Employee Services,106883,E,Enterprise Funds
987,2014,Parks & Recreation,Special Recreation,Intergovernmental,17500,R,Other Governmental Funds
988,2014,Citywide and Community Support,General Fund,"Charges, Fees, and Services",6584526,R,General Fund
989,2014,Economic Development,General Fund,"Charges, Fees, and Services",1382251,R,General Fund
990,2014,Citywide and Community Support,Community Center Fund,"Interest, Rents, Concessions",425000,R,Enterprise Funds
992,2014,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1244000,E,Enterprise Funds
993,2014,Parks & Recreation,Special Recreation,Labor/Supply Offset,2324075,E,Other Governmental Funds
994,2014,Economic Development,General Fund,Employee Services,1477213,E,General Fund
995,2014,Citywide and Community Support,Storm Drainage Fund,Contingency,300000,E,Enterprise Funds
997,2014,Parks & Recreation,Special Recreation,Licenses  Permits,19500,R,Other Governmental Funds
998,2014,Citywide and Community Support,General Fund,Contingency,1000000,E,General Fund
1000,2014,Citywide and Community Support,Storm Drainage Fund,Employee Services,457326,E,Enterprise Funds
1001,2014,Economic Development,General Fund,Labor/Supply Offset,-47144,E,General Fund
1002,2014,Citywide and Community Support,General Fund,Contributions from Other Funds,26535700,R,General Fund
1003,2014,Parks & Recreation,Special Recreation,Miscellaneous Revenue,12500,R,Other Governmental Funds
1004,2014,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, Concessions",422000,R,Enterprise Funds
1005,2014,Economic Development,General Fund,Other Services and Supplies,1731262,E,General Fund
1007,2014,Parks & Recreation,William Land Park Fund,"Charges, Fees, and Services",91000,R,Other Governmental Funds
1008,2014,Citywide and Community Support,General Fund,Employee Services,19956614,E,General Fund
1009,2014,Economic Development,General Fund,Property,2000,E,General Fund
1010,2014,Citywide and Community Support,4th R Program,Employee Services,13000,E,Other Governmental Funds
1012,2014,Parks & Recreation,William Land Park Fund,Labor/Supply Offset,139000,E,Other Governmental Funds
1013,2014,Citywide and Community Support,General Fund,"Interest, Rents, Concessions",425000,R,General Fund
1014,2014,Economic Development,Parking Fund,Labor/Supply Offset,50000,E,Enterprise Funds
1015,2014,Citywide and Community Support,Fleet Management,Employee Services,161200,E,Internal Service Funds
1017,2014,Parks & Recreation,Park Development,Labor/Supply Offset,158400,E,Other Governmental Funds
1018,2014,Citywide and Community Support,General Fund,Intergovernmental,3172894,R,General Fund
1019,2014,Parks & Recreation,General Fund,"Charges, Fees, and Services",650876,R,General Fund
1020,2014,Citywide and Community Support,Risk Management,Employee Services,14000,E,Internal Service Funds
1022,2014,Parks & Recreation,Park Development,Property,25000,E,Other Governmental Funds
1023,2014,Citywide and Community Support,General Fund,Labor/Supply Offset,-2706088,E,General Fund
1024,2014,Parks & Recreation,General Fund,Employee Services,19143609,E,General Fund
1025,2014,Citywide and Community Support,Worker's Compensation Fund,Employee Services,9500,E,Internal Service Funds
1027,2014,Parks & Recreation,4th R Program,"Charges, Fees, and Services",5060012,R,Other Governmental Funds
1028,2014,Citywide and Community Support,General Fund,Licenses  Permits,1145000,R,General Fund
1029,2014,Parks & Recreation,General Fund,Intergovernmental,135660,R,General Fund
1031,2014,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, Concessions",1200000,R,Internal Service Funds
1032,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,434805,E,Other Governmental Funds
1033,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,638420,R,Other Governmental Funds
1034,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-262437,E,Other Governmental Funds
1035,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,1063448,E,Other Governmental Funds
1036,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Property,5000,E,Other Governmental Funds
1037,2014,Citywide and Community Support,Habitat Management Element,Intergovernmental,384054,R,Other Governmental Funds
1038,2014,Citywide and Community Support,Habitat Management Element,Operating Transfers,-192531,E,Other Governmental Funds
1039,2014,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,1177592,E,Other Governmental Funds
1040,2014,Non Appropriated,Interdepartmental Service Fund,Labor/Supply Offset,-15019687,E,General Fund
1054,2014,Parks & Recreation,General Fund,Labor/Supply Offset,-13773284,E,General Fund
1056,2014,Citywide and Community Support,General Fund,Other Services and Supplies,29309175,E,General Fund
1057,2014,Parks & Recreation,General Fund,Operating Transfers,552702,E,General Fund
1058,2014,Parks & Recreation,4th R Program,Employee Services,4965308,E,Other Governmental Funds
1060,2014,Citywide and Community Support,General Fund,Other Taxes,21631316,R,General Fund
1062,2014,Citywide and Community Support,General Fund,Property,704910,E,General Fund
1063,2014,Parks & Recreation,4th R Program,Intergovernmental,904263,R,Other Governmental Funds
1066,2014,Citywide and Community Support,General Fund,Property Tax,114482200,R,General Fund
1067,2014,Parks & Recreation,4th R Program,Labor/Supply Offset,21000,E,Other Governmental Funds
1070,2014,Citywide and Community Support,General Fund,Sales Tax,65305552,R,General Fund
1071,2014,Citywide and Community Support,General Fund,Utility User Tax,58982200,R,General Fund
1072,2014,Citywide and Community Support,Interdepartmental Service Fund,Labor/Supply Offset,576226,E,General Fund
1073,2014,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, Concessions",173000,R,Other Governmental Funds
1074,2014,Citywide and Community Support,Gas Tax 2106,Intergovernmental,12000000,R,Other Governmental Funds
1075,2014,Citywide and Community Support,Major Street Construction,"Interest, Rents, Concessions",137000,R,Other Governmental Funds
1076,2014,Citywide and Community Support,New Measure A Construction,"Interest, Rents, Concessions",40000,R,Other Governmental Funds
1077,2014,Citywide and Community Support,New Measure A Construction,Sales Tax,2247000,R,Other Governmental Funds
1078,2014,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, Concessions",40000,R,Other Governmental Funds
1079,2014,Citywide and Community Support,New Measure A Maintenance,Sales Tax,9619000,R,Other Governmental Funds
1080,2014,Citywide and Community Support,Downtown Plaza Bid,Other Services and Supplies,110000,E,Other Governmental Funds
1081,2014,Citywide and Community Support,Old Sacramento Bid,Other Services and Supplies,140000,E,Other Governmental Funds
1082,2014,Citywide and Community Support,Franklin Blvd Bid,Other Services and Supplies,36000,E,Other Governmental Funds
1083,2014,Citywide and Community Support,Sacramento Tourism Bid,"Charges, Fees, and Services",2100000,R,Other Governmental Funds
1084,2014,Citywide and Community Support,Sacramento Tourism Bid,Other Services and Supplies,2060000,E,Other Governmental Funds
1085,2014,Citywide and Community Support,Del Paso Bid,Other Services and Supplies,37000,E,Other Governmental Funds
1086,2014,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,42000,E,Other Governmental Funds
1087,2014,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,222809,E,Other Governmental Funds
1088,2014,Citywide and Community Support,Franklin Boulevard Pbid,Other Services and Supplies,137284,E,Other Governmental Funds
1089,2014,Citywide and Community Support,Del Paso Prop & Business Imprv,Other Services and Supplies,356975,E,Other Governmental Funds
1090,2014,Citywide and Community Support,Downtown Sacramento Mgmt Dist,Other Services and Supplies,3178210,E,Other Governmental Funds
1091,2014,Citywide and Community Support,The River District PBID,Other Services and Supplies,360631,E,Other Governmental Funds
1092,2014,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1100000,E,Other Governmental Funds
1093,2014,Citywide and Community Support,Stockton Blvd Pbid,Other Services and Supplies,422915,E,Other Governmental Funds
1094,2014,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,489089,E,Other Governmental Funds
1095,2014,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,233538,E,Other Governmental Funds
1096,2014,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,654252,E,Other Governmental Funds
1097,2014,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",4888846,R,Other Governmental Funds
1098,2014,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,4888846,E,Other Governmental Funds
1099,2014,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,407586,E,Other Governmental Funds
1100,2014,Citywide and Community Support,Measure U Special Revenue Fund,Employee Services,17670996,E,Other Governmental Funds
1101,2014,Citywide and Community Support,Measure U Special Revenue Fund,Other Services and Supplies,3790065,E,Other Governmental Funds
1102,2014,Citywide and Community Support,Measure U Special Revenue Fund,Sales Tax,27000000,R,Other Governmental Funds
1173,2014,Parks & Recreation,4th R Program,Other Services and Supplies,905162,E,Other Governmental Funds
1174,2014,Parks & Recreation,4th R Program,Property,39800,E,Other Governmental Funds
1176,2014,Community Development,General Fund,"Charges, Fees, and Services",4017139,R,General Fund
1178,2014,Community Development,General Fund,Employee Services,17575726,E,General Fund
1180,2014,Community Development,General Fund,Fines Forfeitures Penalties,2559241,R,General Fund
1182,2014,Community Development,General Fund,Intergovernmental,639800,R,General Fund
1184,2014,Community Development,General Fund,Labor/Supply Offset,-1475361,E,General Fund
1185,2014,Community Development,General Fund,Licenses  Permits,8583845,R,General Fund
1186,2014,Community Development,General Fund,Operating Transfers,432000,E,General Fund
1187,2014,Community Development,General Fund,Other Services and Supplies,3327593,E,General Fund
1188,2014,Community Development,General Fund,Property,119165,E,General Fund
1189,2014,Community Development,Development Services Fund,Operating Transfers,-432000,E,Other Governmental Funds
1190,2014,Community Development,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,150000,E,Other Governmental Funds
1191,2014,Community Development,Block Grant/Housing & Redev,Intergovernmental,100000,R,Other Governmental Funds
1192,2014,Community Development,Block Grant/Housing & Redev,Labor/Supply Offset,100000,E,Other Governmental Funds
1193,2014,Community Development,No Natomas Community Improv,Labor/Supply Offset,20000,E,Other Governmental Funds
1194,2014,Projects,General Fund,Capital Improvements,4114000,E,General Fund
1195,2014,Projects,Sacto Transp.Sales Tax-Cip.,Capital Improvements,3330089,E,Other Governmental Funds
1196,2014,Projects,Gas Tax 2106,Capital Improvements,5466651,E,Other Governmental Funds
1197,2014,Projects,Major Street Construction,Capital Improvements,1071618,E,Other Governmental Funds
1198,2014,Projects,Street Cut Fund,Capital Improvements,134056,E,Other Governmental Funds
1199,2014,Projects,Transp Systems Mgmt Fund,Capital Improvements,20000,E,Other Governmental Funds
1200,2014,Projects,Transportation Development,Capital Improvements,319221,E,Other Governmental Funds
1569,2013,Projects,Water Revenue Bonds Ser. 2013,Capital Improvements,164500000,E,Enterprise Funds
1570,2013,Projects,Wastewater Revenue Bonds 2013,Capital Improvements,5520000,E,Enterprise Funds
1571,2013,Projects,Wastewater Revenue Bonds 2013,Capital Improvements,6200000,E,Enterprise Funds
1572,2013,Citywide and Community Support,General Fund,Other Sources (Uses),-980700,E,General Fund
1573,2013,Citywide and Community Support,Community Center Fund,Other Sources (Uses),750000,E,Enterprise Funds
1574,2013,Citywide and Community Support,Solid Waste and Recycling,Other Sources (Uses),-1000000,E,Enterprise Funds
1575,2013,Citywide and Community Support,Wastewater Fund,Other Sources (Uses),12033000,E,Enterprise Funds
1576,2013,Citywide and Community Support,Water Fund,Other Sources (Uses),170713000,E,Enterprise Funds
1577,2013,Citywide and Community Support,Cip Reimbursable Fund,Other Sources (Uses),52314960,E,Other Governmental Funds
1578,2013,Citywide and Community Support,Federal Capital Grant,Other Sources (Uses),9520052,E,Other Governmental Funds
1579,2013,Citywide and Community Support,Sacto Transp.Sales Tax-Cip.,Other Sources (Uses),2455180,E,Other Governmental Funds
1580,2013,Citywide and Community Support,New Measure A Specific Project,Other Sources (Uses),14374000,E,Other Governmental Funds
1581,2013,Citywide and Community Support,New Measure A Construction,Other Sources (Uses),2165012,E,Other Governmental Funds
1582,2013,Citywide and Community Support,Risk Management,Other Sources (Uses),2801233,E,Internal Service Funds
1583,2013,Citywide and Community Support,Worker's Compensation Fund,Other Sources (Uses),769897,E,Internal Service Funds
1584,2013,Citywide and Community Support,Other Capital Grants,Other Sources (Uses),17427000,E,Other Governmental Funds
1585,2014,Projects,Federal Capital Grant,Capital Improvements,6963000,E,Other Governmental Funds
1586,2014,Citywide and Community Support,Federal Capital Grant,Other Sources (Uses),6963000,E,Other Governmental Funds
1587,2014,Citywide and Community Support,Sacto Transp.Sales Tax-Cip.,Other Sources (Uses),3330089,E,Other Governmental Funds
1588,2014,Citywide and Community Support,Fleet Management,Other Sources (Uses),350000,E,Internal Service Funds
1589,2014,Citywide and Community Support,Risk Management,Other Sources (Uses),2787292,E,Internal Service Funds
1590,2014,Citywide and Community Support,Worker's Compensation Fund,Other Sources (Uses),-728162,E,Internal Service Funds
1591,2014,Citywide and Community Support,General Fund,Other Sources (Uses),105000,E,General Fund
1592,2014,Citywide and Community Support,Community Center Fund,Other Sources (Uses),-250000,E,Enterprise Funds
2855,2019,City Clerk,General Fund,Employee Services,2025790,E,General Fund
2863,2019,City Clerk,General Fund,Labor and Supply Offset,-945725,E,General Fund
2868,2019,City Clerk,General Fund,Other Services and Supplies,559211,E,General Fund
2873,2019,City Clerk,Interdepartmental Service Fund,Labor and Supply Offset,949725,E,Other Governmental Funds
2878,2019,City Clerk,General Fund,"Charges, Fees, and Services",2000,R,General Fund
2883,2019,City Clerk,General Fund,Intergovernmental,50000,R,General Fund
2888,2019,City Manager,General Fund,City Property,18326,E,General Fund
2934,2019,City Manager,General Fund,Employee Services,7152027,E,General Fund
2936,2019,City Manager,General Fund,Labor and Supply Offset,-1915582,E,General Fund
2944,2019,City Manager,General Fund,Other Services and Supplies,1609082,E,General Fund
2948,2019,City Manager,2003 North Sac TE TABS,Other Services and Supplies,9000,E,Other Governmental Funds
2952,2019,City Manager,Block Grant/Housing & Redev,Other Services and Supplies,29250,E,Other Governmental Funds
2956,2019,City Manager,Innovation and Growth Fund,Employee Services,367686,E,Other Governmental Funds
2960,2019,City Manager,Innovation and Growth Fund,Other Services and Supplies,215333,E,Other Governmental Funds
2964,2019,City Manager,Interdepartmental Service Fund,Labor and Supply Offset,1788355,E,Other Governmental Funds
2968,2019,City Manager,General Fund,"Charges, Fees, and Services",158208,R,General Fund
2972,2019,City Manager,General Fund,Licenses and Permits,4394750,R,General Fund
2976,2019,City Manager,Block Grant/Housing & Redev,Intergovernmental,29250,R,Other Governmental Funds
2977,2019,City Treasurer,General Fund,City Property,4500,E,General Fund
2978,2019,City Treasurer,General Fund,Employee Services,2158137,E,General Fund
2979,2019,City Treasurer,General Fund,Labor and Supply Offset,-311688,E,General Fund
2980,2019,City Treasurer,General Fund,Other Services and Supplies,290272,E,General Fund
2981,2019,City Treasurer,Interdepartmental Service Fund,Labor and Supply Offset,312038,E,Other Governmental Funds
2982,2019,City Treasurer,General Fund,Contributions from Other Funds,2250958,R,General Fund
2983,2019,City Treasurer,General Fund,Intergovernmental,1245000,R,General Fund
2984,2019,Citywide and Community Support,Community Center Fund,Employee Services,203727,E,Enterprise Funds
2985,2019,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1448700,E,Enterprise Funds
2986,2019,Citywide and Community Support,Parking Fund,Employee Services,154835,E,Enterprise Funds
2987,2019,Citywide and Community Support,Parking Fund,Other Services and Supplies,321000,E,Enterprise Funds
2988,2019,Citywide and Community Support,Recycling and Solid Waste,Employee Services,1416964,E,Enterprise Funds
2989,2019,Citywide and Community Support,Storm Drainage Fund,Employee Services,568073,E,Enterprise Funds
2990,2019,Citywide and Community Support,Wastewater Fund,Employee Services,355423,E,Enterprise Funds
2991,2019,Citywide and Community Support,Water Fund,Employee Services,1385123,E,Enterprise Funds
2992,2019,Citywide and Community Support,General Fund,City Property,300000,E,General Fund
2993,2019,Citywide and Community Support,General Fund,Contingency,1000000,E,General Fund
2994,2019,Citywide and Community Support,General Fund,Employee Services,17988835,E,General Fund
2995,2019,Citywide and Community Support,General Fund,Labor and Supply Offset,-1547142,E,General Fund
2996,2019,Citywide and Community Support,General Fund,Other Services and Supplies,46876223,E,General Fund
2997,2019,Citywide and Community Support,Fleet Management Fund,Employee Services,402806,E,Internal Service Funds
2998,2019,Citywide and Community Support,4th R Program,Employee Services,31971,E,Other Governmental Funds
2999,2019,Citywide and Community Support,Cty/Cnty Office-Water Planning,City Property,4000,E,Other Governmental Funds
3000,2019,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,606875,E,Other Governmental Funds
3001,2019,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-278063,E,Other Governmental Funds
3002,2019,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,655233,E,Other Governmental Funds
3003,2019,Citywide and Community Support,Del Paso PBID,Other Services and Supplies,42000,E,Other Governmental Funds
3004,2019,Citywide and Community Support,Del Paso Prop & Business Imprv,Other Services and Supplies,477820,E,Other Governmental Funds
3005,2019,Citywide and Community Support,Downtown Management District,Other Services and Supplies,3088780,E,Other Governmental Funds
3006,2019,Citywide and Community Support,Downtown Plaza PBID,Other Services and Supplies,43163,E,Other Governmental Funds
3007,2019,Citywide and Community Support,Franklin Blvd PBID,Other Services and Supplies,44441,E,Other Governmental Funds
3008,2019,Citywide and Community Support,Franklin Boulevard PBID,Other Services and Supplies,146442,E,Other Governmental Funds
3066,2019,City Attorney,Storm Drainage Fund,Labor and Supply Offset,42018,E,Enterprise Funds
3067,2019,City Attorney,Wastewater Fund,Labor and Supply Offset,42018,E,Enterprise Funds
3068,2019,City Attorney,Water Fund,Labor and Supply Offset,126055,E,Enterprise Funds
3069,2019,City Attorney,General Fund,City Property,13750,E,General Fund
3070,2019,City Attorney,General Fund,Employee Services,8949797,E,General Fund
3071,2019,City Attorney,General Fund,Labor and Supply Offset,-3345584,E,General Fund
3072,2019,City Attorney,General Fund,Other Services and Supplies,317278,E,General Fund
3073,2019,City Attorney,Cty/Cnty Office-Water Planning,Labor and Supply Offset,10000,E,Other Governmental Funds
3074,2019,City Attorney,Interdepartmental Service Fund,Labor and Supply Offset,2915638,E,Other Governmental Funds
3075,2019,City Attorney,General Fund,Intergovernmental,75728,R,General Fund
3076,2019,City Clerk,General Fund,City Property,6000,E,General Fund
3201,2019,Convention and Cultural Services,Fairytale Town Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
3202,2019,Convention and Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds
3203,2019,Convention and Cultural Services,H Street Theater Fund,Miscellaneous Revenue,15000,R,Other Governmental Funds
3204,2019,Convention and Cultural Services,Old Sac Market,"Charges, Fees, and Services",110000,R,Other Governmental Funds
3205,2019,Convention and Cultural Services,Zoo,"Charges, Fees, and Services",50000,R,Other Governmental Funds
3206,2019,Debt Service,Community Center Fund,City Debt Service,8169996,E,Enterprise Funds
3207,2019,Debt Service,Parking Fund,City Debt Service,7045407,E,Enterprise Funds
3208,2019,Debt Service,Recycling and Solid Waste,City Debt Service,1732258,E,Enterprise Funds
3209,2019,Debt Service,Storm Drainage Fund,City Debt Service,3534193,E,Enterprise Funds
3210,2019,Debt Service,Wastewater Fund,City Debt Service,2840890,E,Enterprise Funds
3211,2019,Debt Service,Wastewater Revenue Bonds,City Debt Service,0,E,Enterprise Funds
3212,2019,Debt Service,Water Fund,City Debt Service,29807476,E,Enterprise Funds
3213,2019,Debt Service,Water Revenue Bonds,City Debt Service,0,E,Enterprise Funds
3214,2019,Debt Service,Water Revenue Bonds Ser. 2017,City Debt Service,0,E,Enterprise Funds
3215,2019,Debt Service,General Fund,City Debt Service,27436175,E,General Fund
3216,2019,Debt Service,Fleet Management Fund,City Debt Service,96914,E,Internal Service Funds
3217,2019,Debt Service,"2006 CIRBs (Refunding), Series E",City Debt Service,123592,E,Other Governmental Funds
3218,2019,Debt Service,"2006 CIRBs, Series B (CRCIP)",City Debt Service,1522207,E,Other Governmental Funds
3219,2019,Debt Service,2015 Golden 1 Center Revenue Bonds,City Debt Service,11195874,E,Other Governmental Funds
3220,2019,Human Resources,General Fund,Other Services and Supplies,718065,E,General Fund
3221,2019,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, and Concessions",500000,R,Risk Management
3222,2019,Debt Service,2015 Refunding Revenue Bond,City Debt Service,1,E,Other Governmental Funds
3223,2019,Debt Service,2016 Lease Financing-H Street,City Debt Service,672443,E,Other Governmental Funds
3224,2019,Debt Service,Debt Service - Other City Debt,City Debt Service,102586,E,Other Governmental Funds
3225,2019,Debt Service,Debt Service-93 Series A,City Debt Service,0,E,Other Governmental Funds
3226,2019,Debt Service,Debt Service-93 Series B,City Debt Service,0,E,Other Governmental Funds
3227,2019,Debt Service,Golf Fund,City Debt Service,1167932,E,Other Governmental Funds
3228,2019,Debt Service,Kings-Arco Arena Acquisition,City Debt Service,3873000,E,Other Governmental Funds
3229,2019,Debt Service,Marina Fund,City Debt Service,1321730,E,Other Governmental Funds
3230,2019,Debt Service,NNFP Public Facilities Fee Fund,City Debt Service,910526,E,Other Governmental Funds
3231,2019,Debt Service,NNFP Reg Park Land Acquisition,City Debt Service,422046,E,Other Governmental Funds
3232,2019,Debt Service,"2006 CIRBs (Refunding), Series E",Intergovernmental,123592,R,Other Governmental Funds
3233,2019,Debt Service,"2006 CIRBs, Series B (CRCIP)","Interest, Rents, and Concessions",87600,R,Other Governmental Funds
3234,2019,Debt Service,"2006 CIRBs, Series B (CRCIP)",Intergovernmental,1122607,R,Other Governmental Funds
3235,2019,Debt Service,2015 Golden 1 Center Revenue Bonds,"Interest, Rents, and Concessions",6500000,R,Other Governmental Funds
3236,2019,Debt Service,2016 Lease Financing-H Street,Intergovernmental,672443,R,Other Governmental Funds
3237,2019,Debt Service,Debt Service - Other City Debt,"Interest, Rents, and Concessions",4418,R,Other Governmental Funds
3238,2019,Debt Service,Debt Service - Other City Debt,Intergovernmental,98168,R,Other Governmental Funds
3239,2019,Debt Service,Kings-Arco Arena Acquisition,"Interest, Rents, and Concessions",3873000,R,Other Governmental Funds
3240,2019,Finance,Parking Fund,Labor and Supply Offset,93333,E,Enterprise Funds
3241,2019,Finance,General Fund,City Property,44400,E,General Fund
3242,2019,Finance,General Fund,Employee Services,9654273,E,General Fund
3243,2019,Finance,General Fund,Labor and Supply Offset,-4882429,E,General Fund
3244,2019,Finance,General Fund,Other Services and Supplies,1656345,E,General Fund
3245,2019,Finance,General Fund,Transfers,64003,E,General Fund
3246,2019,Finance,12th Street Maint Benefit Area,Labor and Supply Offset,3237,E,Other Governmental Funds
3247,2019,Finance,Cty/Cnty Office-Water Planning,Labor and Supply Offset,39000,E,Other Governmental Funds
3248,2019,Finance,Curtis Park CFD 2013-03,Labor and Supply Offset,3179,E,Other Governmental Funds
3249,2019,Finance,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,2595,E,Other Governmental Funds
3250,2019,Finance,Del Paso Prop & Business Imprv,Labor and Supply Offset,1976,E,Other Governmental Funds
3251,2019,Finance,Downtown Impact Fee Fund,Other Services and Supplies,100000,E,Other Governmental Funds
3252,2019,Finance,Downtown Management District,Labor and Supply Offset,4921,E,Other Governmental Funds
3253,2019,Finance,Franklin Blvd PBID,"Charges, Fees, and Services",44441,R,Other Governmental Funds
3254,2019,Public Works,Power Inn Rd Md 2003-01,Labor and Supply Offset,8500,E,Other Governmental Funds
3255,2019,Finance,Franklin Boulevard PBID,Labor and Supply Offset,1604,E,Other Governmental Funds
3256,2019,Human Resources,Fleet Management Fund,Labor and Supply Offset,59614,E,Internal Service Funds
3257,2019,Community Development,General Fund,City Property,758534,E,General Fund
3258,2019,Public Works,Railyards Maint CFD No 2014-04,Labor and Supply Offset,99542,E,Other Governmental Funds
