ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
1953,2016,Convention and Cultural Services,Community Center Fund,"Interest, Rents, and Concessions",722000,R,Enterprise Funds
1954,2016,Convention and Cultural Services,Community Center Fund,Intergovernmental,70000,R,Enterprise Funds
1955,2016,Convention and Cultural Services,Community Center Fund,Taxes,19486587,R,Enterprise Funds
1956,2016,Convention and Cultural Services,General Fund,"Charges, Fees, and Services",175500,R,General Fund
1957,2016,Convention and Cultural Services,General Fund,"Interest, Rents, and Concessions",240000,R,General Fund
1958,2016,Convention and Cultural Services,General Fund,Intergovernmental,357409,R,General Fund
1959,2016,Convention and Cultural Services,General Fund,Licenses and Permits,5500,R,General Fund
1960,2016,Convention and Cultural Services,Crocker Master Tr-General,"Charges, Fees, and Services",210000,R,Other Governmental Funds
1961,2016,Convention and Cultural Services,Fairytale Town Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
1962,2016,Convention and Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds
1963,2016,Human Resources,Risk Mgmt Fund,"Charges, Fees, and Services",250000,R,Risk Management
1964,2016,Human Resources,Risk Mgmt Fund,Miscellaneous Revenue,13996394,R,Risk Management
1965,2016,Human Resources,Worker's Compensation Fund,Miscellaneous Revenue,11674359,R,Risk Management
1966,2016,Information Technology,Community Center Fund,Labor and Supply Offset,810,E,Enterprise Funds
1967,2016,Information Technology,Parking Fund,Labor and Supply Offset,5566,E,Enterprise Funds
1968,2016,Information Technology,Recycling and Solid Waste,Labor and Supply Offset,724958,E,Enterprise Funds
1969,2016,Information Technology,Recycling and Solid Waste,Transfers,117058,E,Enterprise Funds
1970,2016,Information Technology,Storm Drainage Fund,Labor and Supply Offset,23537,E,Enterprise Funds
1971,2016,Information Technology,Storm Drainage Fund,Transfers,201818,E,Enterprise Funds
1972,2016,Information Technology,Wastewater Fund,Labor and Supply Offset,31502,E,Enterprise Funds
1973,2016,Information Technology,Wastewater Fund,Transfers,80792,E,Enterprise Funds
1974,2016,Information Technology,Water Fund,Labor and Supply Offset,253529,E,Enterprise Funds
1975,2016,Information Technology,Water Fund,Transfers,149466,E,Enterprise Funds
1976,2016,Information Technology,General Fund,City Property,369195,E,General Fund
1977,2016,Information Technology,General Fund,Employee Services,9676402,E,General Fund
1978,2016,Information Technology,General Fund,Labor and Supply Offset,-3153174,E,General Fund
1979,2016,Information Technology,General Fund,Other Services and Supplies,598492,E,General Fund
1980,2016,Information Technology,General Fund,Transfers,-568913,E,General Fund
1981,2016,Information Technology,Gas Tax 2106,Labor and Supply Offset,95895,E,Other Governmental Funds
1982,2016,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,2017366,E,Other Governmental Funds
1983,2016,Information Technology,Marina Fund,Labor and Supply Offset,11,E,Other Governmental Funds
1984,2016,Mayor/Council,General Fund,City Property,15010,E,General Fund
1985,2016,Mayor/Council,General Fund,Employee Services,4300930,E,General Fund
1986,2016,Mayor/Council,General Fund,Labor and Supply Offset,-1842977,E,General Fund
1987,2016,Mayor/Council,General Fund,Other Services and Supplies,1309684,E,General Fund
1988,2016,Mayor/Council,Interdepartmental Service Fund,Labor and Supply Offset,1470693,E,Other Governmental Funds
1989,2016,Mayor/Council,Risk Mgmt Fund,Labor and Supply Offset,372784,E,Risk Management
1990,2016,Non-Appropriated,Interdepartmental Service Fund,Labor and Supply Offset,-15661360,E,Other Governmental Funds
1991,2016,Parks and Recreation,General Fund,City Property,234404,E,General Fund
1992,2016,Parks and Recreation,General Fund,Employee Services,22577821,E,General Fund
1993,2016,Parks and Recreation,General Fund,Labor and Supply Offset,-16461675,E,General Fund
1994,2016,Parks and Recreation,General Fund,Operating Transfers,552702,E,General Fund
1995,2016,Parks and Recreation,General Fund,Other Services and Supplies,9327990,E,General Fund
1996,2016,Parks and Recreation,General Fund,Transfers,-56000,E,General Fund
1997,2016,Parks and Recreation,4th R Program,City Property,39800,E,Other Governmental Funds
1998,2016,Parks and Recreation,4th R Program,Employee Services,5221792,E,Other Governmental Funds
1999,2016,Parks and Recreation,4th R Program,Labor and Supply Offset,21000,E,Other Governmental Funds
2000,2016,Parks and Recreation,4th R Program,Operating Transfers,-340000,E,Other Governmental Funds
2001,2017,Debt Service,Debt Service - Other City Debt,Intergovernmental,89908,R,Other Governmental Funds
2002,2017,Citywide and Community Support,4th R Program,Employee Services,41731,E,Other Governmental Funds
2003,2017,Citywide and Community Support,Art In Public Places Projects,Other Services and Supplies,271000,E,Other Governmental Funds
2004,2017,Citywide and Community Support,Crocker Master Tr-General,Other Services and Supplies,210000,E,Other Governmental Funds
2005,2017,Citywide and Community Support,Cty/Cnty Office-Water Planning,City Property,4000,E,Other Governmental Funds
2006,2017,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,513037,E,Other Governmental Funds
2007,2017,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-272873,E,Other Governmental Funds
2008,2017,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,812601,E,Other Governmental Funds
2009,2017,Citywide and Community Support,Del Paso PBID,Other Services and Supplies,35000,E,Other Governmental Funds
2010,2017,Citywide and Community Support,Del Paso Prop & Business Imprv,Other Services and Supplies,478465,E,Other Governmental Funds
2011,2017,Citywide and Community Support,Downtown Management District,Other Services and Supplies,2715203,E,Other Governmental Funds
2012,2017,Citywide and Community Support,Downtown Plaza PBID,Other Services and Supplies,33205,E,Other Governmental Funds
2013,2017,Citywide and Community Support,Franklin Blvd PBID,Other Services and Supplies,58578,E,Other Governmental Funds
2014,2017,Citywide and Community Support,Franklin Boulevard PBID,Other Services and Supplies,138362,E,Other Governmental Funds
2015,2017,Citywide and Community Support,Gas Tax 2106,Other Services and Supplies,140000,E,Other Governmental Funds
2016,2017,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,276095,E,Other Governmental Funds
2017,2017,Citywide and Community Support,Habitat Management Element,Operating Transfers,-207501,E,Other Governmental Funds
2018,2017,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,652504,E,Other Governmental Funds
2019,2017,Citywide and Community Support,Innovation and Growth Fund,Other Services and Supplies,200000,E,Other Governmental Funds
2020,2017,Debt Service,Kings-Arco Arena Acquisition,"Interest, Rents, and Concessions",5758070,R,Other Governmental Funds
2021,2017,Citywide and Community Support,Interdepartmental Service Fund,Labor and Supply Offset,1203793,E,Other Governmental Funds
2022,2017,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,7410344,E,Other Governmental Funds
2023,2017,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,648374,E,Other Governmental Funds
2024,2017,Citywide and Community Support,Measure U Fund,City Property,345400,E,Other Governmental Funds
2025,2017,Citywide and Community Support,Measure U Fund,Employee Services,40225719,E,Other Governmental Funds
2026,2017,Citywide and Community Support,Measure U Fund,Operating Transfers,340000,E,Other Governmental Funds
2027,2017,Citywide and Community Support,Measure U Fund,Other Services and Supplies,3690030,E,Other Governmental Funds
2028,2017,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,680467,E,Other Governmental Funds
2029,2017,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1200000,E,Other Governmental Funds
2030,2017,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,238327,E,Other Governmental Funds
2031,2017,Citywide and Community Support,Old Sacramento PBID,Other Services and Supplies,166000,E,Other Governmental Funds
2032,2017,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,526028,E,Other Governmental Funds
2033,2017,Citywide and Community Support,Sac Tourism Marketing District,Other Services and Supplies,5076400,E,Other Governmental Funds
2034,2017,Citywide and Community Support,START Fund,Employee Services,8612,E,Other Governmental Funds
2035,2017,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,61838,E,Other Governmental Funds
2036,2017,Citywide and Community Support,Stockton Blvd PBID,Other Services and Supplies,320779,E,Other Governmental Funds
2037,2017,Citywide and Community Support,The River District PBID,Other Services and Supplies,469415,E,Other Governmental Funds
2038,2017,Citywide and Community Support,Risk Mgmt Fund,Employee Services,16294,E,Risk Management
2039,2017,Citywide and Community Support,Worker's Compensation Fund,Employee Services,18040,E,Risk Management
2040,2017,Citywide and Community Support,Community Center Fund,"Interest, Rents, and Concessions",200000,R,Enterprise Funds
2041,2017,Citywide and Community Support,Parking Fund,"Interest, Rents, and Concessions",600000,R,Enterprise Funds
2042,2017,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, and Concessions",422000,R,Enterprise Funds
2043,2017,Citywide and Community Support,Wastewater Fund,"Interest, Rents, and Concessions",392000,R,Enterprise Funds
2044,2017,Citywide and Community Support,Water Fund,"Interest, Rents, and Concessions",400000,R,Enterprise Funds
2045,2017,Citywide and Community Support,General Fund,"Charges, Fees, and Services",6669188,R,General Fund
2046,2017,Citywide and Community Support,General Fund,Contributions from Other Funds,29498434,R,General Fund
2047,2017,Citywide and Community Support,General Fund,"Interest, Rents, and Concessions",425000,R,General Fund
2048,2017,Citywide and Community Support,General Fund,Intergovernmental,2720000,R,General Fund
2049,2017,Citywide and Community Support,General Fund,Licenses and Permits,1261376,R,General Fund
2050,2017,Citywide and Community Support,General Fund,Taxes,302952846,R,General Fund
2051,2017,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,697067,R,Other Governmental Funds
2052,2017,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",150000,R,Other Governmental Funds
2053,2016,Public Works,Parking Fund,Employee Services,4685344,E,Enterprise Funds
2054,2017,Finance,Stockton Blvd PBID,Labor and Supply Offset,1315,E,Other Governmental Funds
2055,2017,Convention and Cultural Services,Community Center Fund,"Interest, Rents, and Concessions",917000,R,Enterprise Funds
2056,2017,Economic Development,General Fund,City Property,2000,E,General Fund
2057,2017,Economic Development,General Fund,Employee Services,1842628,E,General Fund
2058,2017,Economic Development,General Fund,Labor and Supply Offset,2856,E,General Fund
2059,2017,Economic Development,General Fund,Other Services and Supplies,702894,E,General Fund
2060,2017,Economic Development,General Fund,"Charges, Fees, and Services",158208,R,General Fund
2061,2017,Economic Development,Innovation and Growth Fund,Intergovernmental,0,R,Other Governmental Funds
2062,2017,Finance,Parking Fund,Labor and Supply Offset,93333,E,Enterprise Funds
2063,2017,Convention and Cultural Services,Community Center Fund,Intergovernmental,70000,R,Enterprise Funds
2064,2017,Finance,General Fund,City Property,44400,E,General Fund
2065,2017,Finance,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,23451,E,Other Governmental Funds
2066,2017,Convention and Cultural Services,Community Center Fund,Taxes,21818150,R,Enterprise Funds
2067,2017,Finance,General Fund,Employee Services,8819617,E,General Fund
2068,2017,Finance,Sutter Business Imprvmt Area,Other Services and Supplies,150000,E,Other Governmental Funds
2069,2017,Convention and Cultural Services,General Fund,"Charges, Fees, and Services",255500,R,General Fund
2070,2017,Finance,General Fund,Labor and Supply Offset,-4477269,E,General Fund
2071,2017,Finance,The River District PBID,Labor and Supply Offset,3259,E,Other Governmental Funds
2072,2017,Convention and Cultural Services,General Fund,"Interest, Rents, and Concessions",180000,R,General Fund
2073,2017,Finance,General Fund,Other Services and Supplies,1419264,E,General Fund
2074,2017,Finance,Township 9 CFD No. 2012-06,Labor and Supply Offset,1208,E,Other Governmental Funds
2075,2017,Convention and Cultural Services,General Fund,Intergovernmental,428650,R,General Fund
2076,2017,Finance,General Fund,Transfers,121242,E,General Fund
2077,2017,Finance,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,9853,E,Other Governmental Funds
2078,2017,Convention and Cultural Services,General Fund,Licenses and Permits,5500,R,General Fund
2079,2017,Convention and Cultural Services,Crocker Master Tr-General,"Charges, Fees, and Services",210000,R,Other Governmental Funds
2080,2017,Convention and Cultural Services,Fairytale Town Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
2081,2017,Convention and Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds
2082,2017,Convention and Cultural Services,H Street Theater Fund,Miscellaneous Revenue,15000,R,Other Governmental Funds
2083,2017,Convention and Cultural Services,Marcy Friedman ESC APP Fund,Miscellaneous Revenue,0,R,Other Governmental Funds
2084,2017,Convention and Cultural Services,Old Sac Market,"Charges, Fees, and Services",73000,R,Other Governmental Funds
2085,2017,Convention and Cultural Services,Zoo,"Charges, Fees, and Services",50000,R,Other Governmental Funds
2086,2017,Debt Service,Community Center Fund,City Debt Service,10190953,E,Enterprise Funds
2087,2017,Debt Service,Parking Fund,City Debt Service,7076945,E,Enterprise Funds
2088,2017,Debt Service,Recycling and Solid Waste,City Debt Service,3394936,E,Enterprise Funds
2089,2017,Debt Service,Storm Drainage Fund,City Debt Service,3657909,E,Enterprise Funds
2090,2017,Debt Service,Wastewater Fund,City Debt Service,3032831,E,Enterprise Funds
2091,2017,Debt Service,Wastewater Revenue Bonds,City Debt Service,0,E,Enterprise Funds
2092,2017,Debt Service,Water Fund,City Debt Service,26450117,E,Enterprise Funds
2093,2017,Debt Service,Water Revenue Bonds,City Debt Service,0,E,Enterprise Funds
2094,2017,Debt Service,General Fund,City Debt Service,27267392,E,General Fund
2095,2017,Debt Service,Fleet Management Fund,City Debt Service,95018,E,Internal Service Funds
2096,2017,Debt Service,2006 CIRBs (Refunding) Ser E,City Debt Service,104466,E,Other Governmental Funds
2097,2017,Debt Service,2006 CIRBs Ser B (CRCIP),City Debt Service,1519022,E,Other Governmental Funds
2098,2017,Debt Service,2006 CIRBs Ser D,City Debt Service,0,E,Other Governmental Funds
2099,2017,Debt Service,2014 ESC Lease Revenue Bonds,City Debt Service,9371841,E,Other Governmental Funds
2100,2017,Debt Service,2015 Refunding RevBonds,City Debt Service,0,E,Other Governmental Funds
2101,2017,Debt Service,Debt Service - Other City Debt,City Debt Service,102599,E,Other Governmental Funds
2102,2017,Debt Service,Debt Service-93 Series A,City Debt Service,0,E,Other Governmental Funds
2103,2017,Debt Service,Debt Service-93 Series B,City Debt Service,0,E,Other Governmental Funds
2104,2017,Debt Service,Debt Service-CFD#2 Lease,City Debt Service,0,E,Other Governmental Funds
2105,2017,Debt Service,Golf Fund,City Debt Service,1167891,E,Other Governmental Funds
2106,2017,Debt Service,Kings-Arco Arena Acquisition,City Debt Service,5758070,E,Other Governmental Funds
2107,2017,Debt Service,Landscaping and Lighting,City Debt Service,580538,E,Other Governmental Funds
2108,2017,Debt Service,Marina Fund,City Debt Service,1321731,E,Other Governmental Funds
2109,2017,Debt Service,NNFP Public Facilities Fee Fund,City Debt Service,1311957,E,Other Governmental Funds
2110,2017,Debt Service,NNFP Reg Park Land Acquisition,City Debt Service,1000696,E,Other Governmental Funds
2111,2017,Debt Service,Parking Fund,Miscellaneous Revenue,0,R,Enterprise Funds
2112,2017,Debt Service,2002 Cap Inpr Bds Debt Service,Intergovernmental,0,R,Other Governmental Funds
2113,2017,Debt Service,2005 Refunding Revenue Bonds,Intergovernmental,0,R,Other Governmental Funds
2114,2017,Debt Service,2006 CIRBs (Refunding) Ser E,Intergovernmental,104466,R,Other Governmental Funds
2115,2017,Debt Service,2006 CIRBs Ser A (CRCIP),Intergovernmental,0,R,Other Governmental Funds
2116,2017,Citywide and Community Support,Gas Tax 2106,Intergovernmental,10000000,R,Other Governmental Funds
2117,2017,Debt Service,2006 CIRBs Ser A (CRCIP),Miscellaneous Revenue,0,R,Other Governmental Funds
2118,2017,Debt Service,2006 CIRBs Ser B (CRCIP),"Interest, Rents, and Concessions",87600,R,Other Governmental Funds
2119,2017,Debt Service,2006 CIRBs Ser B (CRCIP),Intergovernmental,1119422,R,Other Governmental Funds
2120,2017,Debt Service,2014 ESC Lease Revenue Bonds,"Interest, Rents, and Concessions",4700000,R,Other Governmental Funds
2121,2017,Debt Service,2014 ESC Lease Revenue Bonds,Miscellaneous Revenue,0,R,Other Governmental Funds
2122,2017,Debt Service,Debt Service - Other City Debt,"Interest, Rents, and Concessions",12691,R,Other Governmental Funds
2123,2017,Finance,12th Street Maint Benefit Area,Labor and Supply Offset,1934,E,Other Governmental Funds
2124,2017,Finance,Cty/Cnty Office-Water Planning,Labor and Supply Offset,39000,E,Other Governmental Funds
2125,2017,Finance,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,2089,E,Other Governmental Funds
2126,2017,Finance,Del Paso Prop & Business Imprv,Labor and Supply Offset,1331,E,Other Governmental Funds
2127,2017,Finance,Downtown Impact Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
2128,2017,Finance,Downtown Management District,Labor and Supply Offset,1440,E,Other Governmental Funds
2129,2017,Finance,Franklin Boulevard PBID,Labor and Supply Offset,2912,E,Other Governmental Funds
2130,2017,Finance,Greater Broadway PBID,Labor and Supply Offset,1372,E,Other Governmental Funds
2131,2017,Finance,Handle BID No 2011-04,Labor and Supply Offset,2093,E,Other Governmental Funds
2132,2017,Finance,Handle BID No 2011-04,Other Services and Supplies,172907,E,Other Governmental Funds
2133,2017,Finance,Interdepartmental Service Fund,Labor and Supply Offset,2827077,E,Other Governmental Funds
2134,2017,Finance,Jacinto Creek,Other Services and Supplies,15000,E,Other Governmental Funds
2135,2017,Finance,Laguna Creek Maint Dist,Labor and Supply Offset,9910,E,Other Governmental Funds
2136,2017,Finance,Landscaping and Lighting,Labor and Supply Offset,233049,E,Other Governmental Funds
2137,2017,Finance,Mack Road PBID,Labor and Supply Offset,1247,E,Other Governmental Funds
2138,2017,Finance,Willowcreek Assmnt Md,Labor and Supply Offset,7432,E,Other Governmental Funds
2139,2017,Finance,Midtown Sacramento PBID,Labor and Supply Offset,2912,E,Other Governmental Funds
2140,2016,Utilities,Wastewater Fund,"Charges, Fees, and Services",30488123,R,Enterprise Funds
2141,2017,Citywide and Community Support,Habitat Management Element,Intergovernmental,415003,R,Other Governmental Funds
2142,2016,Public Works,Parking Fund,Labor and Supply Offset,1314503,E,Enterprise Funds
2143,2016,Public Works,Parking Fund,Operating Transfers,1774500,E,Enterprise Funds
2144,2016,Public Works,Parking Fund,Other Services and Supplies,4060854,E,Enterprise Funds
2145,2017,Finance,N Nat Lndscp 99-02,Labor and Supply Offset,13596,E,Other Governmental Funds
2146,2016,Public Works,Recycling and Solid Waste,City Property,5863834,E,Enterprise Funds
2147,2017,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",7410344,R,Other Governmental Funds
2148,2017,Finance,Willowcreek Lndscpng CFD,Labor and Supply Offset,2327,E,Other Governmental Funds
2149,2017,Finance,N Natomas Lands CFD 3,Labor and Supply Offset,22739,E,Other Governmental Funds
2150,2016,Utilities,Wastewater Fund,Intergovernmental,715000,R,Enterprise Funds
2151,2016,Public Works,Recycling and Solid Waste,Employee Services,14598231,E,Enterprise Funds
2152,2017,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",137000,R,Other Governmental Funds
2153,2017,Finance,General Fund,"Charges, Fees, and Services",92293,R,General Fund
2154,2017,Finance,N Natomas Transp Mgmt Assoc,Labor and Supply Offset,19698,E,Other Governmental Funds
2155,2016,Utilities,Water Fund,"Charges, Fees, and Services",96041380,R,Enterprise Funds
2156,2016,Public Works,Recycling and Solid Waste,Labor and Supply Offset,1688848,E,Enterprise Funds
2157,2017,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
2158,2017,Finance,General Fund,"Fines, Forfeitures, and  Penalties",18000,R,General Fund
2159,2017,Finance,Natomas Central CFD 2006-02,Labor and Supply Offset,11735,E,Other Governmental Funds
2160,2016,Utilities,Water Fund,Intergovernmental,105350,R,Enterprise Funds
2161,2016,Public Works,Recycling and Solid Waste,Operating Transfers,6414500,E,Enterprise Funds
2162,2016,Public Works,Recycling and Solid Waste,Other Services and Supplies,24277101,E,Enterprise Funds
2163,2016,Public Works,Solid Waste Grant Reimbursement,Other Services and Supplies,251000,E,Enterprise Funds
2164,2016,Public Works,Storm Drainage Fund,Labor and Supply Offset,195000,E,Enterprise Funds
2165,2016,Public Works,General Fund,City Property,1388607,E,General Fund
2166,2016,Public Works,General Fund,Employee Services,42075652,E,General Fund
2167,2016,Public Works,General Fund,Labor and Supply Offset,-55235012,E,General Fund
2168,2016,Public Works,General Fund,Other Services and Supplies,23307314,E,General Fund
2169,2016,Public Works,Fleet Management Fund,City Property,13548433,E,Internal Service Funds
2170,2016,Public Works,Fleet Management Fund,Employee Services,6544302,E,Internal Service Funds
2171,2016,Public Works,Fleet Management Fund,Labor and Supply Offset,1702277,E,Internal Service Funds
2172,2016,Public Works,Fleet Management Fund,Other Services and Supplies,16175514,E,Internal Service Funds
2173,2016,Public Works,12th Street Maint Benefit Area,Labor and Supply Offset,13224,E,Other Governmental Funds
2174,2016,Public Works,Citation I-5 Maintenance,Labor and Supply Offset,25000,E,Other Governmental Funds
2175,2016,Public Works,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,14740,E,Other Governmental Funds
2176,2016,Public Works,Gas Tax 2106,Labor and Supply Offset,9030402,E,Other Governmental Funds
2177,2016,Public Works,Interdepartmental Service Fund,Labor and Supply Offset,2225126,E,Other Governmental Funds
2178,2016,Public Works,Laguna Creek Maint Dist,Labor and Supply Offset,43296,E,Other Governmental Funds
2179,2016,Public Works,Land Park,Labor and Supply Offset,20000,E,Other Governmental Funds
2180,2016,Public Works,Landscaping and Lighting,Labor and Supply Offset,11059097,E,Other Governmental Funds
2181,2016,Public Works,Marina Fund,City Property,0,E,Other Governmental Funds
2182,2016,Public Works,Marina Fund,Employee Services,373931,E,Other Governmental Funds
2183,2016,Public Works,Marina Fund,Labor and Supply Offset,3876,E,Other Governmental Funds
2184,2016,Public Works,Marina Fund,Other Services and Supplies,348189,E,Other Governmental Funds
2185,2016,Public Works,N Nat Lndscp 99-02,Labor and Supply Offset,353196,E,Other Governmental Funds
2186,2016,Public Works,N Natomas Lands CFD 3,Labor and Supply Offset,418205,E,Other Governmental Funds
2187,2016,Public Works,Neighborhood Lighting Dist,Labor and Supply Offset,20860,E,Other Governmental Funds
2188,2016,Public Works,Neighborhood Water Quality Dist,Labor and Supply Offset,38433,E,Other Governmental Funds
2189,2016,Public Works,New Measure A Maintenance,Labor and Supply Offset,8648189,E,Other Governmental Funds
2190,2016,Public Works,Northside Subdiv Maint Dist,Labor and Supply Offset,4410,E,Other Governmental Funds
2191,2016,Public Works,Power Inn Rd Md 2003-01,Labor and Supply Offset,6386,E,Other Governmental Funds
2192,2016,Public Works,Railyards Maint CFD No 2014-04,Labor and Supply Offset,45000,E,Other Governmental Funds
2193,2016,Public Works,State Route 160,Labor and Supply Offset,0,E,Other Governmental Funds
2194,2016,Public Works,State Route 275,Labor and Supply Offset,161814,E,Other Governmental Funds
2195,2016,Public Works,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,292395,E,Other Governmental Funds
2196,2016,Public Works,Traffic Safety Fund,Labor and Supply Offset,670200,E,Other Governmental Funds
2197,2016,Public Works,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,18826,E,Other Governmental Funds
2198,2016,Public Works,Willowcreek Assmnt Md,Labor and Supply Offset,11600,E,Other Governmental Funds
2199,2016,Public Works,Willowcreek Lndscpng CFD,Labor and Supply Offset,75793,E,Other Governmental Funds
2200,2016,Public Works,Parking Fund,"Charges, Fees, and Services",15790502,R,Enterprise Funds
2201,2016,Public Works,Parking Fund,"Interest, Rents, and Concessions",590384,R,Enterprise Funds
2202,2016,Public Works,Recycling and Solid Waste,"Charges, Fees, and Services",59738000,R,Enterprise Funds
2203,2016,Public Works,Recycling and Solid Waste,Intergovernmental,38500,R,Enterprise Funds
2204,2017,Finance,Neighborhood Lighting Dist,Labor and Supply Offset,12987,E,Other Governmental Funds
2205,2017,Finance,Neighborhood Park Maint CFD,Labor and Supply Offset,16759,E,Other Governmental Funds
2206,2017,Finance,Neighborhood Water Quality Dist,Labor and Supply Offset,9588,E,Other Governmental Funds
2207,2017,Finance,NNFP Drainage Fee Fund,Other Services and Supplies,738993,E,Other Governmental Funds
2208,2017,Finance,General Fund,Intergovernmental,86551,R,General Fund
2209,2017,Finance,NNFP Public Facilities Fee Fund,Other Services and Supplies,250000,E,Other Governmental Funds
2210,2017,Finance,Northside Subdiv Maint Dist,Labor and Supply Offset,4617,E,Other Governmental Funds
2211,2017,Finance,General Fund,Licenses and Permits,386000,R,General Fund
2212,2017,Finance,NW Land Park CFD 2013-02,Labor and Supply Offset,4119,E,Other Governmental Funds
2213,2017,Finance,General Fund,Miscellaneous Revenue,124000,R,General Fund
2214,2017,Finance,Oak Park PBID,Labor and Supply Offset,2017,E,Other Governmental Funds
2215,2017,Finance,General Fund,Taxes,0,R,General Fund
2216,2017,Finance,Old Sacto Maint Dist,Labor and Supply Offset,2129,E,Other Governmental Funds
2217,2017,Finance,12th Street Maint Benefit Area,"Charges, Fees, and Services",15137,R,Other Governmental Funds
2218,2017,Citywide and Community Support,Measure U Fund,Taxes,43731940,R,Other Governmental Funds
2219,2017,Finance,Power Inn Area Prop & Business,Labor and Supply Offset,2487,E,Other Governmental Funds
2220,2017,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",20165,R,Other Governmental Funds
2221,2017,Citywide and Community Support,New Measure A Construction,"Interest, Rents, and Concessions",40000,R,Other Governmental Funds
2222,2017,Finance,Power Inn Rd Md 2003-01,Labor and Supply Offset,3114,E,Other Governmental Funds
2223,2017,Finance,Del Paso PBID,"Charges, Fees, and Services",33000,R,Other Governmental Funds
2224,2017,Citywide and Community Support,New Measure A Construction,Taxes,2476000,R,Other Governmental Funds
2225,2017,Finance,Railyards Maint CFD No 2014-04,Labor and Supply Offset,1504,E,Other Governmental Funds
2226,2017,Finance,Del Paso Prop & Business Imprv,"Charges, Fees, and Services",362398,R,Other Governmental Funds
2227,2016,Utilities,Water Fund,Licenses and Permits,45000,R,Enterprise Funds
2228,2017,Finance,Downtown Management District,"Charges, Fees, and Services",2716643,R,Other Governmental Funds
2229,2017,Finance,River District Impact Fee Fund,Other Services and Supplies,50000,E,Other Governmental Funds
2230,2017,Finance,Downtown Plaza PBID,"Charges, Fees, and Services",33205,R,Other Governmental Funds
2231,2016,Utilities,Water Grant Reimbursement,Intergovernmental,136198,R,Enterprise Funds
2232,2017,Finance,Sac Tourism Marketing District,Labor and Supply Offset,103600,E,Other Governmental Funds
2233,2017,Finance,Franklin Blvd PBID,"Charges, Fees, and Services",58578,R,Other Governmental Funds
2234,2017,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, and Concessions",20000,R,Other Governmental Funds
2235,2017,City Attorney,Storm Drainage Fund,Labor and Supply Offset,42018,E,Enterprise Funds
2236,2017,Finance,Special District Info/Rpt Sys,Labor and Supply Offset,54000,E,Other Governmental Funds
2237,2017,Finance,Franklin Boulevard PBID,"Charges, Fees, and Services",141274,R,Other Governmental Funds
2238,2017,Citywide and Community Support,New Measure A Maintenance,Taxes,10559000,R,Other Governmental Funds
2239,2017,City Attorney,Wastewater Fund,Labor and Supply Offset,42018,E,Enterprise Funds
2240,2017,Finance,Special District Info/Rpt Sys,Other Services and Supplies,93993,E,Other Governmental Funds
2241,2017,Finance,Greater Broadway PBID,"Charges, Fees, and Services",277467,R,Other Governmental Funds
2242,2016,Public Works,Solid Waste Grant Reimbursement,Intergovernmental,251000,R,Enterprise Funds
2243,2017,Citywide and Community Support,Quimby Act Fund,"Charges, Fees, and Services",100000,R,Other Governmental Funds
2244,2017,City Attorney,Water Fund,Labor and Supply Offset,126055,E,Enterprise Funds
2245,2017,City Attorney,General Fund,City Property,13750,E,General Fund
2246,2017,City Attorney,General Fund,Employee Services,7598000,E,General Fund
2247,2017,City Attorney,General Fund,Labor and Supply Offset,-2536039,E,General Fund
2248,2017,City Attorney,General Fund,Other Services and Supplies,311505,E,General Fund
