ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
318,2013,General Services,General Fund,"Charges, Fees, and Services",255000,R,General Fund
319,2013,General Services,General Fund,Employee Services,12362676,E,General Fund
320,2013,General Services,General Fund,Fines Forfeitures Penalties,174000,R,General Fund
321,2013,General Services,General Fund,"Interest, Rents, Concessions",123000,R,General Fund
322,2013,General Services,General Fund,Intergovernmental,25000,R,General Fund
323,2013,General Services,General Fund,Labor/Supply Offset,-8082537,E,General Fund
324,2013,General Services,General Fund,Licenses  Permits,558000,R,General Fund
325,2013,General Services,General Fund,Other Services and Supplies,4787830,E,General Fund
326,2013,General Services,General Fund,Property,125240,E,General Fund
327,2013,General Services,Interdepartmental Service Fund,Labor/Supply Offset,2404510,E,General Fund
328,2013,General Services,Gas Tax 2106,Labor/Supply Offset,185043,E,Other Governmental Funds
329,2013,General Services,State Route 275,Labor/Supply Offset,22119,E,Other Governmental Funds
330,2013,General Services,Willowcreek Assmnt Md,Labor/Supply Offset,5000,E,Other Governmental Funds
331,2013,General Services,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,100000,E,Other Governmental Funds
332,2013,General Services,Cal Epa Fund,Intergovernmental,7874000,R,Other Governmental Funds
333,2013,General Services,Cal Epa Fund,Other Services and Supplies,7701630,E,Other Governmental Funds
334,2013,General Services,Parking Fund,Labor/Supply Offset,27864,E,Enterprise Funds
335,2013,General Services,Water Fund,Labor/Supply Offset,81308,E,Enterprise Funds
336,2013,General Services,Wastewater Fund,Labor/Supply Offset,27132,E,Enterprise Funds
337,2013,General Services,Solid Waste and Recycling,"Charges, Fees, and Services",60141000,R,Enterprise Funds
338,2013,General Services,Solid Waste and Recycling,Employee Services,14262383,E,Enterprise Funds
339,2013,General Services,Solid Waste and Recycling,Intergovernmental,110000,R,Enterprise Funds
340,2013,General Services,Solid Waste and Recycling,Labor/Supply Offset,2181263,E,Enterprise Funds
341,2013,General Services,Solid Waste and Recycling,Operating Transfers,6811000,E,Enterprise Funds
342,2013,General Services,Solid Waste and Recycling,Other Services and Supplies,20221729,E,Enterprise Funds
343,2013,General Services,Solid Waste and Recycling,Property,8093786,E,Enterprise Funds
344,2013,General Services,Community Center Fund,Labor/Supply Offset,1453,E,Enterprise Funds
345,2013,General Services,Storm Drainage Fund,Labor/Supply Offset,96590,E,Enterprise Funds
346,2013,General Services,Solid Waste Grant Fund,Intergovernmental,270000,R,Enterprise Funds
347,2013,General Services,Solid Waste Grant Fund,Other Services and Supplies,270000,E,Enterprise Funds
348,2013,General Services,Fleet Management,"Charges, Fees, and Services",8944081,R,Internal Service Funds
349,2013,General Services,Fleet Management,Debt Service,-419144,E,Internal Service Funds
350,2013,General Services,Fleet Management,Employee Services,6734619,E,Internal Service Funds
351,2013,General Services,Fleet Management,"Interest, Rents, Concessions",404009,R,Internal Service Funds
352,2013,Parks & Recreation,Special Recreation,Intergovernmental,17500,R,Other Governmental Funds
353,2013,Parks & Recreation,Special Recreation,Labor/Supply Offset,2324075,E,Other Governmental Funds
354,2013,Parks & Recreation,Special Recreation,Licenses  Permits,19500,R,Other Governmental Funds
355,2013,Parks & Recreation,Special Recreation,Miscellaneous Revenue,12500,R,Other Governmental Funds
356,2013,Parks & Recreation,William Land Park Fund,"Charges, Fees, and Services",91000,R,Other Governmental Funds
357,2013,Parks & Recreation,William Land Park Fund,Labor/Supply Offset,139000,E,Other Governmental Funds
358,2013,Parks & Recreation,Park Development,Labor/Supply Offset,158400,E,Other Governmental Funds
359,2013,Parks & Recreation,Park Development,Property,20000,E,Other Governmental Funds
360,2013,Parks & Recreation,4th R Program,"Charges, Fees, and Services",5060012,R,Other Governmental Funds
361,2013,Parks & Recreation,4th R Program,Debt Service,20000,E,Other Governmental Funds
362,2013,Parks & Recreation,4th R Program,Employee Services,4959018,E,Other Governmental Funds
363,2013,Parks & Recreation,4th R Program,Intergovernmental,904263,R,Other Governmental Funds
364,2013,Parks & Recreation,4th R Program,Labor/Supply Offset,21000,E,Other Governmental Funds
365,2013,Parks & Recreation,4th R Program,Other Services and Supplies,924457,E,Other Governmental Funds
366,2013,Parks & Recreation,4th R Program,Property,39800,E,Other Governmental Funds
367,2013,Community Development,General Fund,"Charges, Fees, and Services",4149793,R,General Fund
368,2013,Community Development,General Fund,Employee Services,17448428,E,General Fund
369,2013,Community Development,General Fund,Fines Forfeitures Penalties,2637892,R,General Fund
370,2013,Community Development,General Fund,Intergovernmental,653800,R,General Fund
371,2013,Community Development,General Fund,Labor/Supply Offset,-1704269,E,General Fund
372,2013,Community Development,General Fund,Licenses  Permits,8465845,R,General Fund
373,2013,Community Development,General Fund,Operating Transfers,432000,E,General Fund
374,2013,Community Development,General Fund,Other Services and Supplies,3589772,E,General Fund
375,2013,Community Development,General Fund,Property,90445,E,General Fund
376,2013,Community Development,Development Services Fund,Operating Transfers,-432000,E,Other Governmental Funds
377,2013,Community Development,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,228908,E,Other Governmental Funds
378,2013,Community Development,Block Grant/Housing & Redev,Intergovernmental,250000,R,Other Governmental Funds
379,2013,Community Development,Block Grant/Housing & Redev,Labor/Supply Offset,250000,E,Other Governmental Funds
380,2013,Community Development,No Natomas Community Improv,Labor/Supply Offset,20000,E,Other Governmental Funds
381,2013,Projects,General Fund,Capital Improvements,3940000,E,General Fund
382,2013,Projects,Sacto Transp.Sales Tax-Cip.,Capital Improvements,2455180,E,Other Governmental Funds
383,2013,Projects,Gas Tax 2106,Capital Improvements,5294439,E,Other Governmental Funds
384,2013,Projects,Major Street Construction,Capital Improvements,1273196,E,Other Governmental Funds
385,2013,Projects,Street Cut Fund,Capital Improvements,100777,E,Other Governmental Funds
386,2013,Projects,Transp Systems Mgmt Fund,Capital Improvements,20000,E,Other Governmental Funds
387,2013,Projects,Transportation Development,Capital Improvements,285955,E,Other Governmental Funds
388,2013,Projects,Development Services Fund,Capital Improvements,432000,E,Other Governmental Funds
389,2013,Projects,So Natomas Comm Improv,Capital Improvements,200000,E,Other Governmental Funds
390,2013,Projects,New Measure A Specific Project,Capital Improvements,14374000,E,Other Governmental Funds
391,2013,Projects,New Measure A Construction,Capital Improvements,2165012,E,Other Governmental Funds
392,2013,Projects,New Measure A Maintenance,Capital Improvements,2075987,E,Other Governmental Funds
393,2013,Projects,Citywide Lndscpng&Lghting Dist,Capital Improvements,440000,E,Other Governmental Funds
394,2013,Projects,Quimby Act,Capital Improvements,110000,E,Other Governmental Funds
395,2013,Projects,Golf Fund,Capital Improvements,15000,E,Other Governmental Funds
396,2013,Projects,No Natomas Community Improv,Capital Improvements,11500,E,Other Governmental Funds
397,2013,Projects,Park Development,Capital Improvements,-297088,E,Other Governmental Funds
398,2013,Projects,Cip Reimbursable Fund,Capital Improvements,52314960,E,Other Governmental Funds
399,2013,Projects,Federal Capital Grant,Capital Improvements,9520052,E,Other Governmental Funds
400,2013,Projects,Other Capital Grants,Capital Improvements,17427000,E,Other Governmental Funds
551,2013,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,1072698,E,Other Governmental Funds
571,2013,Projects,Sewer Development Fees,Capital Improvements,200000,E,Other Governmental Funds
603,2013,Citywide and Community Support,Cty/Cnty Office-Water Planning,Property,5000,E,Other Governmental Funds
605,2013,Citywide and Community Support,Habitat Management Element,Intergovernmental,376772,R,Other Governmental Funds
606,2013,Citywide and Community Support,Habitat Management Element,Operating Transfers,-188386,E,Other Governmental Funds
607,2013,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,1165158,E,Other Governmental Funds
608,2013,Citywide and Community Support,Sports Commission,Intergovernmental,100000,R,Other Governmental Funds
609,2013,Citywide and Community Support,Sports Commission,Operating Transfers,-141600,E,Other Governmental Funds
610,2013,Citywide and Community Support,Sports Commission,Other Services and Supplies,241600,E,Other Governmental Funds
611,2013,Non Appropriated,General Fund,"Charges, Fees, and Services",3147700,R,General Fund
612,2013,Non Appropriated,General Fund,"Interest, Rents, Concessions",300000,R,General Fund
613,2013,Non Appropriated,General Fund,Labor/Supply Offset,93879,E,General Fund
614,2013,Non Appropriated,Interdepartmental Service Fund,Labor/Supply Offset,-15263538,E,General Fund
615,2013,Non Appropriated,Gas Tax 2106,"Interest, Rents, Concessions",120000,R,Other Governmental Funds
616,2013,Non Appropriated,Major Street Construction,"Interest, Rents, Concessions",200000,R,Other Governmental Funds
617,2013,Non Appropriated,Quimby Act,"Charges, Fees, and Services",100000,R,Other Governmental Funds
618,2013,Non Appropriated,No Natomas Community Improv,"Interest, Rents, Concessions",800000,R,Other Governmental Funds
619,2013,Non Appropriated,Parking Fund,"Interest, Rents, Concessions",600000,R,Enterprise Funds
620,2013,Non Appropriated,Water Fund,"Interest, Rents, Concessions",400000,R,Enterprise Funds
621,2013,Non Appropriated,Wastewater Fund,"Interest, Rents, Concessions",392000,R,Enterprise Funds
622,2013,Non Appropriated,Community Center Fund,"Interest, Rents, Concessions",425000,R,Enterprise Funds
623,2013,Non Appropriated,Storm Drainage Fund,"Interest, Rents, Concessions",422000,R,Enterprise Funds
624,2013,Non Appropriated,Worker's Compensation Fund,"Interest, Rents, Concessions",700000,R,Internal Service Funds
654,2013,Projects,Parking Fund,Capital Improvements,2878000,E,Enterprise Funds
655,2013,Projects,Water Fund,Capital Improvements,10488750,E,Enterprise Funds
656,2013,Projects,Wastewater Fund,Capital Improvements,100000,E,Enterprise Funds
657,2013,Projects,Solid Waste and Recycling,Capital Improvements,811000,E,Enterprise Funds
658,2013,Projects,Sacramento Marina Fund,Capital Improvements,50000,E,Enterprise Funds
659,2013,Projects,Community Center Fund,Capital Improvements,1150000,E,Enterprise Funds
660,2013,Projects,Storm Drainage Fund,Capital Improvements,2355000,E,Enterprise Funds
661,2013,Projects,Fleet Management,Capital Improvements,175000,E,Internal Service Funds
662,2013,Debt Service,General Fund,Debt Service,22441245,E,General Fund
663,2013,Debt Service,General Fund,"Interest, Rents, Concessions",300000,R,General Fund
664,2013,Debt Service,Citywide Lndscpng&Lghting Dist,Debt Service,582463,E,Other Governmental Funds
665,2013,Debt Service,Golf Fund,Debt Service,1183059,E,Other Governmental Funds
666,2013,Debt Service,No Natomas Community Improv,Debt Service,2549953,E,Other Governmental Funds
667,2013,Debt Service,Debt Service - Other City Debt,Debt Service,102599,E,Other Governmental Funds
668,2013,Debt Service,Debt Service - Other City Debt,Intergovernmental,36532,R,Other Governmental Funds
669,2013,Debt Service,Debt Service-93 Series A,Debt Service,300000,E,Other Governmental Funds
670,2013,Debt Service,Debt Service-93 Series B,Debt Service,400000,E,Other Governmental Funds
671,2013,Debt Service,Kings-Arco Arena Acquisition,Debt Service,5378672,E,Other Governmental Funds
672,2013,Debt Service,Kings-Arco Arena Acquisition,"Interest, Rents, Concessions",5378672,R,Other Governmental Funds
673,2013,Debt Service,Debt Service-CFD#2 Lease,Debt Service,100000,E,Other Governmental Funds
674,2013,Debt Service,2002 Cap Inpr Bds Debt Service,Debt Service,2091212,E,Other Governmental Funds
675,2013,Debt Service,2002 Cap Inpr Bds Debt Service,Intergovernmental,2091212,R,Other Governmental Funds
676,2013,Debt Service,Debt Service - 2003 Cirbs,Debt Service,0,E,Other Governmental Funds
677,2013,Debt Service,2005 Refunding Revenue Bonds,Debt Service,1602913,E,Other Governmental Funds
678,2013,Debt Service,2005 Refunding Revenue Bonds,Intergovernmental,1602913,R,Other Governmental Funds
679,2013,Debt Service,2006 Cirbs Ser A (Crcip),Debt Service,2390587,E,Other Governmental Funds
680,2013,Debt Service,2006 Cirbs Ser A (Crcip),Intergovernmental,610137,R,Other Governmental Funds
681,2013,Debt Service,2006 Cirbs Ser A (Crcip),Miscellaneous Revenue,1580450,R,Other Governmental Funds
682,2013,Debt Service,2006 Cirbs Ser B (Crcip),Debt Service,1128867,E,Other Governmental Funds
683,2013,Debt Service,2006 Cirbs Ser B (Crcip),Intergovernmental,1128867,R,Other Governmental Funds
684,2013,Debt Service,2006 Cirbs Ser C,Debt Service,0,E,Other Governmental Funds
685,2013,Debt Service,2006 Cirbs Ser D,Debt Service,0,E,Other Governmental Funds
686,2013,Debt Service,2006 Cirbs (Refunding) Ser E,Debt Service,104466,E,Other Governmental Funds
687,2013,Debt Service,2006 Cirbs (Refunding) Ser E,Intergovernmental,104466,R,Other Governmental Funds
688,2013,Debt Service,Parking Fund,Debt Service,4636469,E,Enterprise Funds
689,2013,Debt Service,Water Fund,Debt Service,12393778,E,Enterprise Funds
690,2013,Debt Service,Wastewater Fund,Debt Service,910300,E,Enterprise Funds
691,2013,Debt Service,Solid Waste and Recycling,Debt Service,4425837,E,Enterprise Funds
692,2013,Debt Service,Community Center Fund,Debt Service,7969790,E,Enterprise Funds
693,2013,Debt Service,Storm Drainage Fund,Debt Service,3641480,E,Enterprise Funds
694,2013,Debt Service,Fleet Management,Debt Service,501089,E,Internal Service Funds
695,2013,Citywide and Community Support,General Fund,"Charges, Fees, and Services",3313600,R,General Fund
696,2013,Citywide and Community Support,General Fund,Contingency,1075000,E,General Fund
697,2013,Citywide and Community Support,General Fund,Contributions from Other Funds,25504100,R,General Fund
698,2013,Citywide and Community Support,General Fund,Employee Services,18328147,E,General Fund
699,2013,Citywide and Community Support,General Fund,"Interest, Rents, Concessions",125000,R,General Fund
700,2013,Citywide and Community Support,General Fund,Intergovernmental,3829400,R,General Fund
701,2013,Citywide and Community Support,General Fund,Labor/Supply Offset,-2777629,E,General Fund
702,2013,Citywide and Community Support,General Fund,Licenses  Permits,1145000,R,General Fund
703,2013,Citywide and Community Support,General Fund,Operating Transfers,41600,E,General Fund
704,2013,Citywide and Community Support,General Fund,Other Services and Supplies,28053326,E,General Fund
705,2013,Citywide and Community Support,General Fund,Other Taxes,16121700,R,General Fund
706,2013,Citywide and Community Support,General Fund,Property,604910,E,General Fund
707,2013,Citywide and Community Support,General Fund,Property Tax,114481800,R,General Fund
708,2013,Citywide and Community Support,General Fund,Sales Tax,67158800,R,General Fund
709,2013,Citywide and Community Support,General Fund,Utility User Tax,58982200,R,General Fund
710,2013,Citywide and Community Support,Interdepartmental Service Fund,Labor/Supply Offset,512976,E,General Fund
711,2013,Citywide and Community Support,Gas Tax 2106,Intergovernmental,11703000,R,Other Governmental Funds
712,2013,Citywide and Community Support,New Measure A Construction,Sales Tax,2126000,R,Other Governmental Funds
713,2013,Citywide and Community Support,New Measure A Maintenance,Sales Tax,9169000,R,Other Governmental Funds
714,2013,Citywide and Community Support,Downtown Plaza Bid,Other Services and Supplies,110000,E,Other Governmental Funds
715,2013,Citywide and Community Support,Old Sacramento Bid,Other Services and Supplies,140000,E,Other Governmental Funds
716,2013,Citywide and Community Support,Franklin Blvd Bid,Other Services and Supplies,36000,E,Other Governmental Funds
717,2013,Citywide and Community Support,Sacramento Tourism Bid,"Charges, Fees, and Services",2100000,R,Other Governmental Funds
718,2013,Citywide and Community Support,Sacramento Tourism Bid,Other Services and Supplies,2060000,E,Other Governmental Funds
719,2013,Citywide and Community Support,Del Paso Bid,Other Services and Supplies,37000,E,Other Governmental Funds
720,2013,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,42000,E,Other Governmental Funds
721,2013,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,212891,E,Other Governmental Funds
722,2013,Citywide and Community Support,Franklin Boulevard Pbid,Other Services and Supplies,106530,E,Other Governmental Funds
723,2013,Citywide and Community Support,Del Paso Prop & Business Imprv,Other Services and Supplies,357397,E,Other Governmental Funds
724,2013,Citywide and Community Support,Downtown Sacramento Mgmt Dist,Other Services and Supplies,2445625,E,Other Governmental Funds
725,2013,Citywide and Community Support,The River District PBID,Other Services and Supplies,340312,E,Other Governmental Funds
726,2013,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1000000,E,Other Governmental Funds
727,2013,Citywide and Community Support,Stockton Blvd Pbid,Other Services and Supplies,273599,E,Other Governmental Funds
728,2013,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,483633,E,Other Governmental Funds
729,2013,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,223331,E,Other Governmental Funds
730,2013,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,621358,E,Other Governmental Funds
731,2013,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",4400000,R,Other Governmental Funds
732,2013,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,4400000,E,Other Governmental Funds
733,2013,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,403652,E,Other Governmental Funds
734,2013,Citywide and Community Support,Golf Fund,Employee Services,52735,E,Other Governmental Funds
735,2013,Citywide and Community Support,2006 Cirbs Ser B Cap Proj'S,Other Services and Supplies,400000,E,Other Governmental Funds
736,2013,Citywide and Community Support,Parking Fund,Employee Services,31471,E,Enterprise Funds
737,2013,Citywide and Community Support,Water Fund,Contingency,500000,E,Enterprise Funds
738,2013,Citywide and Community Support,Water Fund,Employee Services,337624,E,Enterprise Funds
739,2013,Citywide and Community Support,Wastewater Fund,Contingency,100000,E,Enterprise Funds
740,2013,Citywide and Community Support,Wastewater Fund,Employee Services,139114,E,Enterprise Funds
741,2013,Citywide and Community Support,Solid Waste and Recycling,Contingency,500000,E,Enterprise Funds
742,2013,Citywide and Community Support,Solid Waste and Recycling,Employee Services,484103,E,Enterprise Funds
743,2013,Citywide and Community Support,Sacramento Marina Fund,Employee Services,8,E,Enterprise Funds
744,2013,Citywide and Community Support,Community Center Fund,Employee Services,19362,E,Enterprise Funds
745,2013,Citywide and Community Support,Community Center Fund,Other Services and Supplies,58168,E,Enterprise Funds
746,2013,Citywide and Community Support,Storm Drainage Fund,Contingency,300000,E,Enterprise Funds
747,2013,Citywide and Community Support,Storm Drainage Fund,Employee Services,216198,E,Enterprise Funds
748,2013,Citywide and Community Support,Fleet Management,Employee Services,150000,E,Internal Service Funds
749,2013,Citywide and Community Support,Risk Management,Employee Services,359,E,Internal Service Funds
750,2013,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,413957,E,Other Governmental Funds
751,2013,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,639427,R,Other Governmental Funds
752,2013,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-261430,E,Other Governmental Funds
1569,2013,Projects,Water Revenue Bonds Ser. 2013,Capital Improvements,164500000,E,Enterprise Funds
1570,2013,Projects,Wastewater Revenue Bonds 2013,Capital Improvements,5520000,E,Enterprise Funds
1571,2013,Projects,Wastewater Revenue Bonds 2013,Capital Improvements,6200000,E,Enterprise Funds
1572,2013,Citywide and Community Support,General Fund,Other Sources (Uses),-980700,E,General Fund
1573,2013,Citywide and Community Support,Community Center Fund,Other Sources (Uses),750000,E,Enterprise Funds
1574,2013,Citywide and Community Support,Solid Waste and Recycling,Other Sources (Uses),-1000000,E,Enterprise Funds
1575,2013,Citywide and Community Support,Wastewater Fund,Other Sources (Uses),12033000,E,Enterprise Funds
1576,2013,Citywide and Community Support,Water Fund,Other Sources (Uses),170713000,E,Enterprise Funds
1577,2013,Citywide and Community Support,Cip Reimbursable Fund,Other Sources (Uses),52314960,E,Other Governmental Funds
1578,2013,Citywide and Community Support,Federal Capital Grant,Other Sources (Uses),9520052,E,Other Governmental Funds
1579,2013,Citywide and Community Support,Sacto Transp.Sales Tax-Cip.,Other Sources (Uses),2455180,E,Other Governmental Funds
1580,2013,Citywide and Community Support,New Measure A Specific Project,Other Sources (Uses),14374000,E,Other Governmental Funds
1581,2013,Citywide and Community Support,New Measure A Construction,Other Sources (Uses),2165012,E,Other Governmental Funds
1582,2013,Citywide and Community Support,Risk Management,Other Sources (Uses),2801233,E,Internal Service Funds
1583,2013,Citywide and Community Support,Worker's Compensation Fund,Other Sources (Uses),769897,E,Internal Service Funds
1584,2013,Citywide and Community Support,Other Capital Grants,Other Sources (Uses),17427000,E,Other Governmental Funds
