ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
5047,2022,Debt Service,NNFP Public Facilities Fee Fund,City Debt Service,581283,E,Other Governmental Funds
5048,2022,Public Works,Recycling and Solid Waste,City Property,25000,E,Enterprise Funds
5049,2022,Information Technology,Recycling and Solid Waste,Transfers,1341428,E,Enterprise Funds
5050,2022,Debt Service,NNFP Reg Park Land Acquisition,City Debt Service,837011,E,Other Governmental Funds
5051,2022,Public Works,Recycling and Solid Waste,Employee Services,18800342,E,Enterprise Funds
5052,2022,Information Technology,Storm Drainage Fund,Labor and Supply Offset,1072,E,Enterprise Funds
5053,2022,Debt Service,Sacramento TID,City Debt Service,2741200,E,Other Governmental Funds
5054,2022,Public Works,Recycling and Solid Waste,Labor and Supply Offset,3077692,E,Enterprise Funds
5055,2022,Information Technology,Storm Drainage Fund,Transfers,39355,E,Enterprise Funds
5056,2022,Debt Service,"2006 CIRBs (Refunding), Series E",Intergovernmental,103516,R,Other Governmental Funds
5057,2022,Public Works,Recycling and Solid Waste,Multi-Year Operating Projects ,8963821,E,Enterprise Funds
5058,2022,Information Technology,Wastewater Fund,Labor and Supply Offset,2380,E,Enterprise Funds
5059,2022,Debt Service,"2006 CIRBs, Series B (CRCIP)","Interest, Rents, and Concessions",87600,R,Other Governmental Funds
5060,2022,Public Works,Recycling and Solid Waste,Operating Transfers,8165200,E,Enterprise Funds
5061,2022,Information Technology,Wastewater Fund,Transfers,73527,E,Enterprise Funds
5062,2022,Debt Service,"2006 CIRBs, Series B (CRCIP)",Intergovernmental,1115307,R,Other Governmental Funds
5063,2022,Public Works,Recycling and Solid Waste,Other Services and Supplies,30089392,E,Enterprise Funds
5064,2022,Information Technology,Water Fund,Labor and Supply Offset,7332,E,Enterprise Funds
5065,2022,Debt Service,2015 Golden 1 Center Revenue Bonds,"Interest, Rents, and Concessions",7533500,R,Other Governmental Funds
5066,2022,Public Works,Storm Drainage Fund,Labor and Supply Offset,336050,E,Enterprise Funds
5067,2022,Information Technology,Water Fund,Transfers,176320,E,Enterprise Funds
5068,2022,Debt Service,2016 Lease Financing-H Street,Intergovernmental,672683,R,Other Governmental Funds
5069,2022,Debt Service,Worker's Compensation Fund,"Interest, Rents, and Concessions",71000,R,Risk Management
5070,2022,Finance,General Fund,City Property,44400,E,Governmental Funds
5071,2022,Finance,General Fund,Employee Services,11210228,E,Governmental Funds
5072,2022,Finance,General Fund,Labor and Supply Offset,-4809901,E,Governmental Funds
5073,2022,Finance,General Fund,Other Services and Supplies,1700532,E,Governmental Funds
5074,2022,Finance,General Fund,Transfers,64003,E,Governmental Funds
5075,2022,Finance,12th Street Maint Benefit Area,Labor and Supply Offset,2966,E,Other Governmental Funds
5076,2022,Finance,16th St PBID,Labor and Supply Offset,6210,E,Other Governmental Funds
5077,2022,Finance,Central Midtown Restaurant BID,Labor and Supply Offset,2271,E,Other Governmental Funds
5078,2022,Finance,Central Midtown Restaurant BID,Other Services and Supplies,62213,E,Other Governmental Funds
5079,2022,Finance,Cty/Cnty Office-Water Planning,Labor and Supply Offset,39000,E,Other Governmental Funds
5080,2022,Information Technology,General Fund,City Property,369195,E,Governmental Funds
5081,2022,Public Works,General Fund,City Property,331632,E,Governmental Funds
5082,2022,Information Technology,General Fund,Employee Services,27468437,E,Governmental Funds
5083,2022,Public Works,General Fund,Employee Services,51475777,E,Governmental Funds
5084,2022,Information Technology,General Fund,Labor and Supply Offset,-10639482,E,Governmental Funds
5085,2022,Public Works,General Fund,Labor and Supply Offset,-68099864,E,Governmental Funds
5086,2022,Public Works,General Fund,Multi-Year Operating Projects ,783083,E,Governmental Funds
5087,2022,Public Works,General Fund,Operating Transfers,5300000,E,Governmental Funds
5088,2022,Information Technology,General Fund,Multi-Year Operating Projects ,430198,E,Governmental Funds
5089,2022,Public Works,General Fund,Other Services and Supplies,32032887,E,Governmental Funds
5090,2022,Information Technology,General Fund,Other Services and Supplies,554126,E,Governmental Funds
5091,2022,Public Works,General Fund,Transfers,400655,E,Governmental Funds
5092,2022,Information Technology,General Fund,Transfers,-2666284,E,Governmental Funds
5093,2022,Public Works,Measure U Fund,Multi-Year Operating Projects ,2834500,E,Governmental Funds
5094,2022,Information Technology,Measure U Fund,Labor and Supply Offset,489277,E,Governmental Funds
5095,2022,Public Works,Fleet Management Fund,City Property,22412855,E,Internal Service Funds
5096,2022,Information Technology,4th R Program,Labor and Supply Offset,16000,E,Other Governmental Funds
5097,2022,Public Works,Fleet Management Fund,Employee Services,8307370,E,Internal Service Funds
5098,2022,Information Technology,Gas Tax 2106,Labor and Supply Offset,6368,E,Other Governmental Funds
5099,2022,Public Works,Fleet Management Fund,Labor and Supply Offset,2254379,E,Internal Service Funds
5100,2022,Information Technology,Gas Tax 2106,Transfers,97674,E,Other Governmental Funds
5101,2022,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1569272,E,Enterprise Funds
5102,2022,Citywide and Community Support,Parking Fund,Employee Services,116122,E,Enterprise Funds
5103,2022,Citywide and Community Support,Parking Fund,Multi-Year Operating Projects ,0,E,Enterprise Funds
5104,2022,Citywide and Community Support,Recycling and Solid Waste,Employee Services,838640,E,Enterprise Funds
5105,2022,Citywide and Community Support,Storm Drainage Fund,Employee Services,370633,E,Enterprise Funds
5106,2022,Citywide and Community Support,Wastewater Fund,Employee Services,252090,E,Enterprise Funds
5107,2022,Citywide and Community Support,Water Fund,Employee Services,726373,E,Enterprise Funds
5108,2022,Citywide and Community Support,General Fund,City Property,300000,E,Governmental Funds
5109,2022,Citywide and Community Support,General Fund,Contingency,1000000,E,Governmental Funds
5110,2022,Citywide and Community Support,General Fund,Employee Services,14909540,E,Governmental Funds
5111,2022,Citywide and Community Support,General Fund,Labor and Supply Offset,-2054948,E,Governmental Funds
5112,2022,Citywide and Community Support,General Fund,Multi-Year Operating Projects ,5622720,E,Governmental Funds
5113,2022,Citywide and Community Support,General Fund,Operating Transfers,0,E,Governmental Funds
5114,2022,Citywide and Community Support,General Fund,Other Services and Supplies,40581559,E,Governmental Funds
5115,2022,Citywide and Community Support,Measure U Fund,Employee Services,0,E,Governmental Funds
5116,2022,Citywide and Community Support,Measure U Fund,Labor and Supply Offset,76500,E,Governmental Funds
5117,2022,Citywide and Community Support,Measure U Fund,Multi-Year Operating Projects ,2150000,E,Governmental Funds
5118,2022,Citywide and Community Support,Measure U Fund,Other Services and Supplies,14485973,E,Governmental Funds
5119,2022,Citywide and Community Support,Fleet Management Fund,Employee Services,249876,E,Internal Service Funds
5120,2022,Citywide and Community Support,16th St PBID,Other Services and Supplies,166677,E,Other Governmental Funds
5121,2022,Citywide and Community Support,4th R Program,Employee Services,31487,E,Other Governmental Funds
5122,2022,Citywide and Community Support,Cty/Cnty Office-Water Planning,City Property,3000,E,Other Governmental Funds
5123,2022,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,975478,E,Other Governmental Funds
5124,2022,Citywide and Community Support,Cty/Cnty Office-Water Planning,Labor and Supply Offset,-300000,E,Other Governmental Funds
5125,2022,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-259869,E,Other Governmental Funds
5126,2022,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,431780,E,Other Governmental Funds
5127,2022,Citywide and Community Support,Del Paso PBID,Other Services and Supplies,30000,E,Other Governmental Funds
5128,2022,Citywide and Community Support,Del Paso Prop & Business Imprv,Other Services and Supplies,482486,E,Other Governmental Funds
5129,2022,Citywide and Community Support,Downtown Management District,Other Services and Supplies,3475506,E,Other Governmental Funds
5130,2022,Citywide and Community Support,Downtown Plaza PBID,Other Services and Supplies,70000,E,Other Governmental Funds
5131,2022,Citywide and Community Support,Franklin Blvd PBID,Other Services and Supplies,80730,E,Other Governmental Funds
5132,2022,Citywide and Community Support,Franklin Boulevard PBID,Other Services and Supplies,146575,E,Other Governmental Funds
5133,2022,Citywide and Community Support,Gas Tax 2106,Multi-Year Operating Projects ,0,E,Other Governmental Funds
5134,2022,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,318552,E,Other Governmental Funds
5135,2022,Citywide and Community Support,Habitat Management Element,Labor and Supply Offset,300000,E,Other Governmental Funds
5136,2022,Citywide and Community Support,Habitat Management Element,Operating Transfers,-225854,E,Other Governmental Funds
5137,2022,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,558197,E,Other Governmental Funds
5138,2022,Citywide and Community Support,Innovation and Growth Fund,Multi-Year Operating Projects ,0,E,Other Governmental Funds
5139,2022,Citywide and Community Support,Innovation and Growth Fund,Operating Transfers,0,E,Other Governmental Funds
5140,2022,Citywide and Community Support,Interdepartmental Service Fund,Labor and Supply Offset,1915012,E,Other Governmental Funds
5141,2022,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,8774923,E,Other Governmental Funds
5142,2022,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,685877,E,Other Governmental Funds
5143,2022,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,1682566,E,Other Governmental Funds
5144,2022,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1574000,E,Other Governmental Funds
5145,2022,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,322432,E,Other Governmental Funds
5146,2022,Citywide and Community Support,Old Sacramento PBID,Other Services and Supplies,170000,E,Other Governmental Funds
5147,2022,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,543585,E,Other Governmental Funds
5148,2022,Citywide and Community Support,Sac Tourism Marketing District,Other Services and Supplies,3568492,E,Other Governmental Funds
5149,2022,Citywide and Community Support,START Fund,Employee Services,5487,E,Other Governmental Funds
5150,2022,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,53000,E,Other Governmental Funds
5151,2022,Finance,Curtis Park CFD 2013-03,Labor and Supply Offset,3133,E,Other Governmental Funds
5152,2022,Finance,Curtis Park Village CFD 2014-02,Other Services and Supplies,50000,E,Other Governmental Funds
5153,2022,Finance,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,3064,E,Other Governmental Funds
5154,2022,Finance,Del Paso Prop & Business Imprv,Labor and Supply Offset,2937,E,Other Governmental Funds
5155,2022,Finance,Downtown Impact Fee Fund,Multi-Year Operating Projects ,25000,E,Other Governmental Funds
5156,2022,Finance,Downtown Management District,Labor and Supply Offset,6100,E,Other Governmental Funds
5157,2022,Finance,Franklin Boulevard PBID,Labor and Supply Offset,2255,E,Other Governmental Funds
5158,2022,Finance,Greater Broadway PBID,Labor and Supply Offset,2427,E,Other Governmental Funds
5159,2022,Finance,Handle BID No 2011-04,Labor and Supply Offset,2213,E,Other Governmental Funds
5160,2022,Finance,Handle BID No 2011-04,Other Services and Supplies,197787,E,Other Governmental Funds
5161,2022,Finance,Interdepartmental Service Fund,Labor and Supply Offset,2726033,E,Other Governmental Funds
5162,2022,Finance,Laguna Creek Maint Dist,Labor and Supply Offset,8112,E,Other Governmental Funds
5163,2022,Finance,Landscaping and Lighting,Labor and Supply Offset,344324,E,Other Governmental Funds
5164,2022,Finance,Mack Road PBID,Labor and Supply Offset,2737,E,Other Governmental Funds
5165,2022,Finance,Midtown Sacramento PBID,Labor and Supply Offset,5694,E,Other Governmental Funds
5166,2022,Finance,N Nat Lndscp 99-02,Labor and Supply Offset,29234,E,Other Governmental Funds
5167,2022,Finance,N Natomas Lands CFD 3,Labor and Supply Offset,54811,E,Other Governmental Funds
5168,2022,Finance,N Natomas Transp Mgmt Assoc,Labor and Supply Offset,45384,E,Other Governmental Funds
5169,2022,Finance,Natomas Crossing CFD 2013-01,Labor and Supply Offset,476,E,Other Governmental Funds
5170,2022,Finance,Neighborhood Lighting Dist,Labor and Supply Offset,10985,E,Other Governmental Funds
5171,2022,Finance,Neighborhood Park Maint CFD,Labor and Supply Offset,45973,E,Other Governmental Funds
5172,2022,Finance,Neighborhood Water Quality Dist,Labor and Supply Offset,10532,E,Other Governmental Funds
5173,2022,Finance,NNFP Drainage Fee Fund,Multi-Year Operating Projects ,25000,E,Other Governmental Funds
5174,2022,Finance,NNFP Public Facilities Fee Fund,Multi-Year Operating Projects ,50000,E,Other Governmental Funds
5175,2022,Finance,NNFP Public Land Acquisition Fee,Multi-Year Operating Projects ,50000,E,Other Governmental Funds
5176,2022,Finance,NNFP Reg Park Land Acquisition,Multi-Year Operating Projects ,25000,E,Other Governmental Funds
5177,2022,Finance,NNFP Transit Fee Fund,Multi-Year Operating Projects ,25000,E,Other Governmental Funds
5178,2022,Finance,Northside Subdiv Maint Dist,Labor and Supply Offset,5318,E,Other Governmental Funds
5179,2022,Finance,NW Land Park CFD 2013-02,Labor and Supply Offset,9796,E,Other Governmental Funds
5180,2022,Finance,Oak Park PBID,Labor and Supply Offset,2461,E,Other Governmental Funds
5181,2022,Finance,Old Sacto Maint Dist,Labor and Supply Offset,2870,E,Other Governmental Funds
5182,2022,Finance,Parkebridge CFD 2014-07,Labor and Supply Offset,5358,E,Other Governmental Funds
5183,2022,Finance,Power Inn Area Prop & Business,Labor and Supply Offset,3814,E,Other Governmental Funds
5184,2022,Finance,Power Inn Rd Md 2003-01,Labor and Supply Offset,3586,E,Other Governmental Funds
5185,2022,Finance,Railyards Impact Fee Fund,Multi-Year Operating Projects ,25000,E,Other Governmental Funds
5186,2022,Finance,Railyards Maint CFD No 2014-04,Labor and Supply Offset,8012,E,Other Governmental Funds
5187,2022,Finance,Sac Services CFD 2018-05,Labor and Supply Offset,8664,E,Other Governmental Funds
5188,2022,Finance,Sac Tourism Marketing District,Labor and Supply Offset,72908,E,Other Governmental Funds
5189,2022,Finance,SacMaintCFD2014-04 Annex Areas,Labor and Supply Offset,13419,E,Other Governmental Funds
5190,2022,Finance,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,10367,E,Other Governmental Funds
5191,2022,Finance,Stockton Blvd PBID,Labor and Supply Offset,2589,E,Other Governmental Funds
5192,2022,Finance,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,29605,E,Other Governmental Funds
5193,2022,Finance,Sutter Business Imprvmt Area,Other Services and Supplies,150000,E,Other Governmental Funds
5194,2022,Finance,The River District PBID,Labor and Supply Offset,2727,E,Other Governmental Funds
5195,2022,Finance,Township 9 CFD No. 2012-06,Labor and Supply Offset,9893,E,Other Governmental Funds
5196,2022,Finance,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,7803,E,Other Governmental Funds
5197,2022,Finance,Willowcreek Assmnt Md,Labor and Supply Offset,6638,E,Other Governmental Funds
5198,2022,Finance,Willowcreek Lndscpng CFD,Labor and Supply Offset,5657,E,Other Governmental Funds
5199,2022,Finance,General Fund,"Charges, Fees, and Services",152662,R,Governmental Funds
5200,2022,Finance,General Fund,"Fines, Forfeitures, and  Penalties",18000,R,Governmental Funds
5201,2022,Utilities,Water Fund,Licenses and Permits,55000,R,Enterprise Funds
5202,2022,"Youth, Parks, and Community Enrichment",General Fund,City Property,3000,E,Governmental Funds
5203,2022,"Youth, Parks, and Community Enrichment",General Fund,Employee Services,1676591,E,Governmental Funds
5204,2022,"Youth, Parks, and Community Enrichment",General Fund,Labor and Supply Offset,-314398,E,Governmental Funds
5205,2022,"Youth, Parks, and Community Enrichment",General Fund,Multi-Year Operating Projects ,86204,E,Governmental Funds
5206,2022,"Youth, Parks, and Community Enrichment",General Fund,Operating Transfers,19763,E,Governmental Funds
5207,2022,"Youth, Parks, and Community Enrichment",General Fund,Other Services and Supplies,91555,E,Governmental Funds
5208,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,City Property,105175,E,Governmental Funds
5209,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,Employee Services,35727233,E,Governmental Funds
5210,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,Labor and Supply Offset,-10202590,E,Governmental Funds
5211,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,Multi-Year Operating Projects ,559782,E,Governmental Funds
5212,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,Operating Transfers,250000,E,Governmental Funds
5213,2022,"Youth, Parks, and Community Enrichment",Measure U Fund,Other Services and Supplies,15515594,E,Governmental Funds
5214,2022,"Youth, Parks, and Community Enrichment",4th R Program,City Property,142467,E,Other Governmental Funds
5215,2022,"Youth, Parks, and Community Enrichment",4th R Program,Employee Services,1997230,E,Other Governmental Funds
5216,2022,"Youth, Parks, and Community Enrichment",4th R Program,Labor and Supply Offset,100,E,Other Governmental Funds
5217,2022,"Youth, Parks, and Community Enrichment",4th R Program,Other Services and Supplies,969093,E,Other Governmental Funds
5218,2022,"Youth, Parks, and Community Enrichment",Ethel Macleod Hart Trust,Multi-Year Operating Projects ,800000,E,Other Governmental Funds
5219,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Labor and Supply Offset,73125,E,Other Governmental Funds
5220,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Operating Transfers,-250000,E,Other Governmental Funds
5221,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Other Services and Supplies,65282,E,Other Governmental Funds
5222,2022,"Youth, Parks, and Community Enrichment",Laguna Creek Maint Dist,Labor and Supply Offset,175000,E,Other Governmental Funds
5223,2022,"Youth, Parks, and Community Enrichment",Land Park,Labor and Supply Offset,139000,E,Other Governmental Funds
5224,2022,"Youth, Parks, and Community Enrichment",Landscaping and Lighting,Labor and Supply Offset,4100000,E,Other Governmental Funds
5225,2022,"Youth, Parks, and Community Enrichment",N Natomas Lands CFD 3,Labor and Supply Offset,1697000,E,Other Governmental Funds
5226,2022,"Youth, Parks, and Community Enrichment",Neighborhood Park Maint CFD,Labor and Supply Offset,1782000,E,Other Governmental Funds
5227,2022,"Youth, Parks, and Community Enrichment",Neighborhood Water Quality Dist,Labor and Supply Offset,30000,E,Other Governmental Funds
5228,2022,"Youth, Parks, and Community Enrichment",NW Land Park CFD 2013-02,Labor and Supply Offset,51000,E,Other Governmental Funds
5229,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,City Property,50000,E,Other Governmental Funds
5230,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Labor and Supply Offset,397363,E,Other Governmental Funds
5231,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Operating Transfers,-19763,E,Other Governmental Funds
5232,2022,"Youth, Parks, and Community Enrichment",Parkebridge CFD 2014-07,Labor and Supply Offset,57000,E,Other Governmental Funds
5233,2022,"Youth, Parks, and Community Enrichment",Quimby Act Fund,Other Services and Supplies,10000,E,Other Governmental Funds
5234,2022,"Youth, Parks, and Community Enrichment",Railyards Maint CFD No 2014-04,Labor and Supply Offset,7500,E,Other Governmental Funds
5235,2022,"Youth, Parks, and Community Enrichment",Sac Services CFD 2018-05,Labor and Supply Offset,30000,E,Other Governmental Funds
5236,2022,"Youth, Parks, and Community Enrichment",START Fund,Employee Services,628827,E,Other Governmental Funds
5237,2022,"Youth, Parks, and Community Enrichment",START Fund,Labor and Supply Offset,25,E,Other Governmental Funds
5238,2022,"Youth, Parks, and Community Enrichment",START Fund,Other Services and Supplies,663561,E,Other Governmental Funds
5239,2022,"Youth, Parks, and Community Enrichment",Township 9 CFD No. 2012-06,Labor and Supply Offset,1000,E,Other Governmental Funds
5240,2022,"Youth, Parks, and Community Enrichment",General Fund,"Charges, Fees, and Services",1662784,R,Governmental Funds
5241,2022,"Youth, Parks, and Community Enrichment",General Fund,Intergovernmental,236718,R,Governmental Funds
5242,2022,"Youth, Parks, and Community Enrichment",General Fund,Licenses and Permits,338820,R,Governmental Funds
5243,2022,"Youth, Parks, and Community Enrichment",4th R Program,"Charges, Fees, and Services",3124178,R,Other Governmental Funds
5244,2022,"Youth, Parks, and Community Enrichment",4th R Program,Intergovernmental,20200,R,Other Governmental Funds
5245,2022,"Youth, Parks, and Community Enrichment",4th R Program,Miscellaneous Revenue,12000,R,Other Governmental Funds
5246,2022,"Youth, Parks, and Community Enrichment",Golf Fund,"Charges, Fees, and Services",750000,R,Other Governmental Funds
5247,2022,"Youth, Parks, and Community Enrichment",Golf Fund,Miscellaneous Revenue,65900,R,Other Governmental Funds
5248,2022,"Youth, Parks, and Community Enrichment",Land Park,"Charges, Fees, and Services",22900,R,Other Governmental Funds
5249,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Intergovernmental,536668,R,Other Governmental Funds
5250,2022,"Youth, Parks, and Community Enrichment",Park Development Fund,Licenses and Permits,229469,R,Other Governmental Funds
5251,2022,"Youth, Parks, and Community Enrichment",START Fund,Intergovernmental,657759,R,Other Governmental Funds
5252,2022,Public Works,"NMA Safety, Streets, Ped, Bic",Taxes,1657000,R,Other Governmental Funds
5253,2022,Public Works,NMA Traffic Control & Safety,Taxes,1176000,R,Other Governmental Funds
5254,2022,Public Works,Road Maint and Rehabilitation,Intergovernmental,9153000,R,Other Governmental Funds
5255,2022,Public Works,Street Cut Fund,Licenses and Permits,100125,R,Other Governmental Funds
5256,2022,Public Works,Traffic Safety Fund,"Fines, Forfeitures, and  Penalties",400154,R,Other Governmental Funds
5257,2022,Public Works,Transportation Development,Taxes,400000,R,Other Governmental Funds
5258,2022,Public Works,Transportation Development Impact Fee,Licenses and Permits,1000000,R,Other Governmental Funds
5259,2022,Public Works,Tree Planting Replacement,Licenses and Permits,120000,R,Other Governmental Funds
5260,2022,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds
5261,2022,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds
5262,2022,Utilities,Recycling and Solid Waste,Labor and Supply Offset,3198244,E,Enterprise Funds
5263,2022,Utilities,Storm Drainage Fund,City Property,104551,E,Enterprise Funds
5264,2022,Utilities,Storm Drainage Fund,Employee Services,16779970,E,Enterprise Funds
5265,2022,Utilities,Storm Drainage Fund,Labor and Supply Offset,5124813,E,Enterprise Funds
5266,2022,Utilities,Storm Drainage Fund,Multi-Year Operating Projects ,3054565,E,Enterprise Funds
5267,2022,Utilities,Storm Drainage Fund,Operating Transfers,4140900,E,Enterprise Funds
5268,2022,Utilities,Storm Drainage Fund,Other Services and Supplies,7610518,E,Enterprise Funds
5269,2022,Utilities,Storm Drainage Fund,Transfers,-310300,E,Enterprise Funds
5270,2022,Utilities,Wastewater Fund,City Property,146860,E,Enterprise Funds
5271,2022,Utilities,Wastewater Fund,Employee Services,12304596,E,Enterprise Funds
5272,2022,Utilities,Wastewater Fund,Labor and Supply Offset,7821586,E,Enterprise Funds
5273,2022,Utilities,Wastewater Fund,Multi-Year Operating Projects ,2891480,E,Enterprise Funds
5274,2022,Utilities,Wastewater Fund,Operating Transfers,4575900,E,Enterprise Funds
5275,2022,Utilities,Wastewater Fund,Other Services and Supplies,5245051,E,Enterprise Funds
5276,2022,Utilities,Wastewater Fund,Transfers,802600,E,Enterprise Funds
5277,2022,Utilities,Water Fund,City Property,1838392,E,Enterprise Funds
5278,2022,Utilities,Water Fund,Employee Services,45970176,E,Enterprise Funds
5279,2022,Utilities,Water Fund,Labor and Supply Offset,-9837359,E,Enterprise Funds
5280,2022,Utilities,Water Fund,Multi-Year Operating Projects ,4072192,E,Enterprise Funds
5281,2022,Utilities,Water Fund,Operating Transfers,14906823,E,Enterprise Funds
5282,2022,Utilities,Water Fund,Other Services and Supplies,26596390,E,Enterprise Funds
5283,2022,Utilities,Water Fund,Transfers,-511300,E,Enterprise Funds
5284,2022,Utilities,General Fund,Labor and Supply Offset,103410,E,Governmental Funds
5285,2022,Utilities,General Fund,Transfers,19000,E,Governmental Funds
5286,2022,Utilities,Fleet Management Fund,Labor and Supply Offset,200000,E,Internal Service Funds
5287,2022,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds
5288,2022,Utilities,Landscaping and Lighting,Labor and Supply Offset,40000,E,Other Governmental Funds
5289,2022,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,300000,E,Other Governmental Funds
5290,2022,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,3000,E,Other Governmental Funds
5291,2022,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,8000,E,Other Governmental Funds
5292,2022,Utilities,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,298120,E,Other Governmental Funds
5293,2022,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,9000,E,Other Governmental Funds
5294,2022,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,20774,E,Other Governmental Funds
5295,2022,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",38108647,R,Enterprise Funds
5296,2022,Utilities,Storm Drainage Fund,Intergovernmental,10000,R,Enterprise Funds
5297,2022,Utilities,Storm Drainage Fund,Licenses and Permits,40000,R,Enterprise Funds
5298,2022,Utilities,Wastewater Fund,"Charges, Fees, and Services",42118492,R,Enterprise Funds
5299,2022,Utilities,Wastewater Fund,Intergovernmental,800000,R,Enterprise Funds
5300,2022,Utilities,Water Fund,"Charges, Fees, and Services",133997324,R,Enterprise Funds
5301,2022,Utilities,Water Fund,Contributions from Other Funds,0,R,Enterprise Funds
5302,2022,Utilities,Water Fund,Intergovernmental,1000000,R,Enterprise Funds
5303,2022,Public Works,Fleet Management Fund,Multi-Year Operating Projects ,115000,E,Internal Service Funds
5304,2022,Public Works,Fleet Management Fund,Other Services and Supplies,19046494,E,Internal Service Funds
5305,2022,Public Works,12th Street Maint Benefit Area,Labor and Supply Offset,8400,E,Other Governmental Funds
5306,2022,Public Works,Citation I-5 Maintenance,Labor and Supply Offset,40000,E,Other Governmental Funds
5307,2022,Public Works,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,19500,E,Other Governmental Funds
5308,2022,Public Works,Gas Tax 2106,Labor and Supply Offset,9687933,E,Other Governmental Funds
5309,2022,Public Works,Gas Tax 2106,Multi-Year Operating Projects ,976910,E,Other Governmental Funds
5310,2022,Public Works,Interdepartmental Service Fund,Labor and Supply Offset,2331646,E,Other Governmental Funds
5311,2022,Public Works,Laguna Creek Maint Dist,Labor and Supply Offset,51580,E,Other Governmental Funds
5312,2022,Public Works,Land Park,Labor and Supply Offset,32850,E,Other Governmental Funds
5313,2022,Public Works,Landscaping and Lighting,Labor and Supply Offset,12975473,E,Other Governmental Funds
5314,2022,Public Works,Landscaping and Lighting,Multi-Year Operating Projects ,496838,E,Other Governmental Funds
5315,2022,Public Works,Marina Fund,Employee Services,463643,E,Other Governmental Funds
5316,2022,Public Works,Marina Fund,Labor and Supply Offset,3876,E,Other Governmental Funds
5317,2022,Public Works,Marina Fund,Other Services and Supplies,454635,E,Other Governmental Funds
5318,2022,Public Works,N Nat Lndscp 99-02,Labor and Supply Offset,588936,E,Other Governmental Funds
5319,2022,Public Works,N Natomas Lands CFD 3,Labor and Supply Offset,615000,E,Other Governmental Funds
5320,2022,Public Works,Neighborhood Lighting Dist,Labor and Supply Offset,25009,E,Other Governmental Funds
5321,2022,Public Works,Neighborhood Water Quality Dist,Labor and Supply Offset,47980,E,Other Governmental Funds
5322,2022,Public Works,New Measure A Maintenance,Labor and Supply Offset,11737001,E,Other Governmental Funds
5323,2022,Public Works,Northside Subdiv Maint Dist,Labor and Supply Offset,6500,E,Other Governmental Funds
5324,2022,Public Works,Parkebridge CFD 2014-07,Labor and Supply Offset,64000,E,Other Governmental Funds
5325,2022,Public Works,Power Inn Rd Md 2003-01,Labor and Supply Offset,9920,E,Other Governmental Funds
5326,2022,Public Works,Railyards Maint CFD No 2014-04,Labor and Supply Offset,139790,E,Other Governmental Funds
5327,2022,Public Works,SacMaintCFD2014-04 Annex Areas,Labor and Supply Offset,93713,E,Other Governmental Funds
5328,2022,Public Works,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,98750,E,Other Governmental Funds
5329,2022,Public Works,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,330975,E,Other Governmental Funds
