ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
3939,2020,City Manager,Block Grant/Housing & Redev,Intergovernmental,29250,R,Other Governmental Funds
3941,2020,City Treasurer,General Fund,City Property,10000,E,Governmental Funds
3942,2020,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,1594405,E,Other Governmental Funds
3944,2020,City Treasurer,General Fund,Employee Services,2307804,E,Governmental Funds
3945,2020,Citywide and Community Support,General Fund,Taxes,358702841,R,Governmental Funds
3946,2020,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1400000,E,Other Governmental Funds
3948,2020,City Treasurer,General Fund,Labor and Supply Offset,-251405,E,Governmental Funds
3949,2020,Citywide and Community Support,Measure U Fund,Taxes,97264000,R,Governmental Funds
3950,2020,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,311783,E,Other Governmental Funds
3952,2020,City Treasurer,General Fund,Other Services and Supplies,276047,E,Governmental Funds
3953,2020,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,700426,R,Other Governmental Funds
3954,2020,Citywide and Community Support,Old Sacramento PBID,Other Services and Supplies,165000,E,Other Governmental Funds
3956,2020,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",105000,R,Other Governmental Funds
3957,2020,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,522567,E,Other Governmental Funds
3959,2020,Citywide and Community Support,Gas Tax 2106,Intergovernmental,10560000,R,Other Governmental Funds
3960,2020,Citywide and Community Support,Sac Tourism Marketing District,Other Services and Supplies,7154000,E,Other Governmental Funds
3962,2020,Citywide and Community Support,Habitat Management Element,Intergovernmental,433674,R,Other Governmental Funds
3963,2020,Citywide and Community Support,START Fund,Employee Services,9001,E,Other Governmental Funds
3965,2020,Citywide and Community Support,Innovation and Growth Fund,Taxes,8127901,R,Other Governmental Funds
3966,2020,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,53000,E,Other Governmental Funds
3968,2020,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",8273511,R,Other Governmental Funds
3969,2020,Citywide and Community Support,Stockton Blvd PBID,Other Services and Supplies,349997,E,Other Governmental Funds
3971,2020,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",95000,R,Other Governmental Funds
3973,2020,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
3974,2020,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, and Concessions",14000,R,Other Governmental Funds
3975,2020,Citywide and Community Support,New Measure A Maintenance,Taxes,12011000,R,Other Governmental Funds
3976,2020,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic","Interest, Rents, and Concessions",22000,R,Other Governmental Funds
3977,2020,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic",Taxes,1668000,R,Other Governmental Funds
3978,2020,Citywide and Community Support,NMA Traffic Control & Safety,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
3979,2020,Citywide and Community Support,NMA Traffic Control & Safety,Taxes,1201000,R,Other Governmental Funds
3980,2020,Citywide and Community Support,Quimby Act Fund,"Charges, Fees, and Services",100000,R,Other Governmental Funds
3981,2020,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",7300000,R,Other Governmental Funds
3982,2020,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, and Concessions",500000,R,Risk Management
3983,2020,Community Development,General Fund,City Property,697534,E,Governmental Funds
3984,2020,Community Development,General Fund,Employee Services,32405628,E,Governmental Funds
3985,2020,Community Development,General Fund,Labor and Supply Offset,-3033592,E,Governmental Funds
3986,2020,Community Development,General Fund,Other Services and Supplies,5844717,E,Governmental Funds
3987,2020,Community Development,General Fund,Transfers,279809,E,Governmental Funds
3988,2020,Community Development,Citywide Low Income Housing Fund,Other Services and Supplies,2300000,E,Other Governmental Funds
3989,2020,Community Development,Development Services Fund,Other Services and Supplies,2000000,E,Other Governmental Funds
3990,2020,Community Development,Landscaping and Lighting,Labor and Supply Offset,200000,E,Other Governmental Funds
3991,2020,Community Development,Special Program Donations Fund,Other Services and Supplies,250000,E,Other Governmental Funds
3992,2020,Community Development,General Fund,"Charges, Fees, and Services",4915598,R,Governmental Funds
3993,2020,Community Development,General Fund,"Fines, Forfeitures, and  Penalties",2332220,R,Governmental Funds
3994,2020,Community Development,General Fund,Licenses and Permits,18641900,R,Governmental Funds
3995,2020,Community Development,General Fund,Miscellaneous Revenue,331599,R,Governmental Funds
3996,2020,Community Development,Citywide Low Income Housing Fund,Licenses and Permits,2300000,R,Other Governmental Funds
3997,2020,Community Development,Development Services Fund,"Charges, Fees, and Services",2000000,R,Other Governmental Funds
3998,2020,Community Development,Development Services Fund,Intergovernmental,1387000,R,Other Governmental Funds
3999,2020,Community Development,Special Program Donations Fund,Miscellaneous Revenue,250000,R,Other Governmental Funds
4000,2020,Convention and Cultural Services,Community Center Fund,City Property,152904,E,Enterprise Funds
4003,2020,Human Resources,Worker's Compensation Fund,Miscellaneous Revenue,15219000,R,Risk Management
4004,2020,Utilities,Storm Drainage Fund,Licenses and Permits,25000,R,Enterprise Funds
4008,2020,Information Technology,Community Center Fund,Labor and Supply Offset,47,E,Enterprise Funds
4009,2020,Utilities,Wastewater Fund,"Charges, Fees, and Services",43018570,R,Enterprise Funds
4011,2020,Information Technology,Community Center Fund,Transfers,633,E,Enterprise Funds
4012,2020,Utilities,Wastewater Fund,Intergovernmental,1012584,R,Enterprise Funds
4015,2020,Information Technology,Parking Fund,Labor and Supply Offset,5067,E,Enterprise Funds
4016,2020,Utilities,Water Fund,"Charges, Fees, and Services",139191083,R,Enterprise Funds
4019,2020,Information Technology,Parking Fund,Transfers,68019,E,Enterprise Funds
4020,2020,Utilities,Water Fund,Intergovernmental,113645,R,Enterprise Funds
4023,2020,Information Technology,Recycling and Solid Waste,Labor and Supply Offset,82940,E,Enterprise Funds
4024,2020,Utilities,Water Fund,Licenses and Permits,71018,R,Enterprise Funds
4027,2020,Information Technology,Recycling and Solid Waste,Transfers,1186116,E,Enterprise Funds
4028,2020,"Youth, Parks, and Community Enrichment",General Fund,City Property,577825,E,Governmental Funds
4033,2020,Information Technology,Storm Drainage Fund,Labor and Supply Offset,2098,E,Enterprise Funds
4034,2020,Information Technology,Storm Drainage Fund,Other Services and Supplies,5032,E,Enterprise Funds
4035,2020,Information Technology,Storm Drainage Fund,Transfers,49796,E,Enterprise Funds
4036,2020,Information Technology,Wastewater Fund,Labor and Supply Offset,3088,E,Enterprise Funds
4037,2020,Information Technology,Wastewater Fund,Other Services and Supplies,16354,E,Enterprise Funds
4038,2020,Information Technology,Wastewater Fund,Transfers,69254,E,Enterprise Funds
4039,2020,Information Technology,Water Fund,Labor and Supply Offset,13647,E,Enterprise Funds
4040,2020,Information Technology,Water Fund,Other Services and Supplies,10064,E,Enterprise Funds
4041,2020,Information Technology,Water Fund,Transfers,242960,E,Enterprise Funds
4042,2020,Information Technology,General Fund,City Property,404195,E,Governmental Funds
4043,2020,Information Technology,General Fund,Employee Services,25416296,E,Governmental Funds
4044,2020,Information Technology,General Fund,Labor and Supply Offset,-9017989,E,Governmental Funds
4045,2020,Information Technology,General Fund,Other Services and Supplies,489153,E,Governmental Funds
4046,2020,Information Technology,General Fund,Transfers,-2588415,E,Governmental Funds
4047,2020,Information Technology,4th R Program,Labor and Supply Offset,16000,E,Other Governmental Funds
4048,2020,Information Technology,Gas Tax 2106,Labor and Supply Offset,8108,E,Other Governmental Funds
4049,2020,Information Technology,Gas Tax 2106,Transfers,108830,E,Other Governmental Funds
4050,2020,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,7965791,E,Other Governmental Funds
4051,2020,Information Technology,START Fund,Labor and Supply Offset,5000,E,Other Governmental Funds
4052,2020,Information Technology,Worker's Compensation Fund,Labor and Supply Offset,7500,E,Risk Management
4053,2020,Information Technology,Worker's Compensation Fund,Transfers,118340,E,Risk Management
4054,2020,Information Technology,General Fund,Intergovernmental,0,R,Governmental Funds
4055,2020,Mayor/Council,General Fund,City Property,2000,E,Governmental Funds
4056,2020,Mayor/Council,General Fund,Employee Services,5467077,E,Governmental Funds
4057,2020,Mayor/Council,General Fund,Labor and Supply Offset,-1581926,E,Governmental Funds
4058,2020,Mayor/Council,General Fund,Other Services and Supplies,926539,E,Governmental Funds
4059,2020,Mayor/Council,Interdepartmental Service Fund,Labor and Supply Offset,1581926,E,Other Governmental Funds
4060,2020,Non-Appropriated,Interdepartmental Service Fund,Labor and Supply Offset,-23805388,E,Other Governmental Funds
4061,2020,Police,General Fund,City Property,3790980,E,Governmental Funds
4062,2020,Police,General Fund,Employee Services,169901100,E,Governmental Funds
4063,2020,Police,General Fund,Labor and Supply Offset,-34579101,E,Governmental Funds
4064,2020,Police,General Fund,Other Services and Supplies,10650444,E,Governmental Funds
4065,2020,Police,Risk Mgmt Fund,Labor and Supply Offset,554697,E,Risk Management
4066,2020,Police,General Fund,"Charges, Fees, and Services",8964319,R,Governmental Funds
4067,2020,Police,General Fund,"Fines, Forfeitures, and  Penalties",415000,R,Governmental Funds
4068,2020,Police,General Fund,Intergovernmental,679000,R,Governmental Funds
4069,2020,Police,General Fund,Licenses and Permits,1108000,R,Governmental Funds
4070,2020,Police,Traffic Safety Fund,"Fines, Forfeitures, and  Penalties",500000,R,Other Governmental Funds
4071,2020,Public Works,Parking Fund,City Property,50097,E,Enterprise Funds
4072,2020,Public Works,Parking Fund,Employee Services,5278262,E,Enterprise Funds
4073,2020,Public Works,Parking Fund,Labor and Supply Offset,1853936,E,Enterprise Funds
4074,2020,Public Works,Parking Fund,Operating Transfers,2054400,E,Enterprise Funds
4075,2020,Public Works,Parking Fund,Other Services and Supplies,3303167,E,Enterprise Funds
4076,2020,"Youth, Parks, and Community Enrichment",General Fund,Employee Services,33016108,E,Governmental Funds
4082,2020,"Youth, Parks, and Community Enrichment",General Fund,Labor and Supply Offset,-19549786,E,Governmental Funds
4087,2020,"Youth, Parks, and Community Enrichment",General Fund,Operating Transfers,269763,E,Governmental Funds
4092,2020,"Youth, Parks, and Community Enrichment",General Fund,Other Services and Supplies,10757618,E,Governmental Funds
4097,2020,"Youth, Parks, and Community Enrichment",4th R Program,City Property,12867,E,Other Governmental Funds
4102,2020,"Youth, Parks, and Community Enrichment",4th R Program,Employee Services,5180801,E,Other Governmental Funds
4107,2020,"Youth, Parks, and Community Enrichment",4th R Program,Labor and Supply Offset,-367140,E,Other Governmental Funds
4112,2020,"Youth, Parks, and Community Enrichment",4th R Program,Other Services and Supplies,922669,E,Other Governmental Funds
4158,2020,Public Works,Recycling and Solid Waste,City Property,6926576,E,Enterprise Funds
4159,2020,Public Works,General Fund,"Fines, Forfeitures, and  Penalties",9327683,R,Governmental Funds
4162,2020,"Youth, Parks, and Community Enrichment",Golf Fund,Labor and Supply Offset,73125,E,Other Governmental Funds
4165,2020,"Youth, Parks, and Community Enrichment",Golf Fund,Operating Transfers,-250000,E,Other Governmental Funds
4170,2020,"Youth, Parks, and Community Enrichment",Golf Fund,Other Services and Supplies,57789,E,Other Governmental Funds
4174,2020,"Youth, Parks, and Community Enrichment",Laguna Creek Maint Dist,Labor and Supply Offset,195000,E,Other Governmental Funds
4178,2020,"Youth, Parks, and Community Enrichment",Land Park,Labor and Supply Offset,139000,E,Other Governmental Funds
4182,2020,"Youth, Parks, and Community Enrichment",Landscaping and Lighting,Labor and Supply Offset,3800000,E,Other Governmental Funds
4186,2020,"Youth, Parks, and Community Enrichment",N Natomas Lands CFD 3,Labor and Supply Offset,1487667,E,Other Governmental Funds
4190,2020,"Youth, Parks, and Community Enrichment",Neighborhood Park Maint CFD,Labor and Supply Offset,1482000,E,Other Governmental Funds
4194,2020,"Youth, Parks, and Community Enrichment",Neighborhood Water Quality Dist,Labor and Supply Offset,24000,E,Other Governmental Funds
4195,2020,"Youth, Parks, and Community Enrichment",Park Development Fund,City Property,50000,E,Other Governmental Funds
4196,2020,"Youth, Parks, and Community Enrichment",Park Development Fund,Labor and Supply Offset,142600,E,Other Governmental Funds
4197,2020,"Youth, Parks, and Community Enrichment",Park Development Fund,Operating Transfers,-19763,E,Other Governmental Funds
4198,2020,"Youth, Parks, and Community Enrichment",Quimby Act Fund,Other Services and Supplies,10000,E,Other Governmental Funds
4199,2020,"Youth, Parks, and Community Enrichment",START Fund,City Property,45000,E,Other Governmental Funds
4200,2020,"Youth, Parks, and Community Enrichment",START Fund,Employee Services,515462,E,Other Governmental Funds
4201,2020,"Youth, Parks, and Community Enrichment",START Fund,Labor and Supply Offset,1061,E,Other Governmental Funds
4202,2020,"Youth, Parks, and Community Enrichment",START Fund,Operating Transfers,0,E,Other Governmental Funds
4203,2020,"Youth, Parks, and Community Enrichment",START Fund,Other Services and Supplies,551503,E,Other Governmental Funds
4204,2020,"Youth, Parks, and Community Enrichment",Township 9 CFD No. 2012-06,Labor and Supply Offset,2000,E,Other Governmental Funds
4205,2020,"Youth, Parks, and Community Enrichment",General Fund,"Charges, Fees, and Services",3929630,R,Governmental Funds
4206,2020,"Youth, Parks, and Community Enrichment",General Fund,Intergovernmental,393725,R,Governmental Funds
4207,2020,"Youth, Parks, and Community Enrichment",General Fund,Licenses and Permits,694063,R,Governmental Funds
4208,2020,"Youth, Parks, and Community Enrichment",4th R Program,"Charges, Fees, and Services",5788438,R,Other Governmental Funds
4209,2020,"Youth, Parks, and Community Enrichment",4th R Program,Intergovernmental,20200,R,Other Governmental Funds
4210,2020,"Youth, Parks, and Community Enrichment",4th R Program,Miscellaneous Revenue,12000,R,Other Governmental Funds
4211,2020,"Youth, Parks, and Community Enrichment",Golf Fund,"Charges, Fees, and Services",1089000,R,Other Governmental Funds
4212,2020,"Youth, Parks, and Community Enrichment",Golf Fund,Miscellaneous Revenue,65900,R,Other Governmental Funds
4213,2020,"Youth, Parks, and Community Enrichment",Land Park,"Charges, Fees, and Services",91000,R,Other Governmental Funds
4214,2020,"Youth, Parks, and Community Enrichment",Park Development Fund,Licenses and Permits,229469,R,Other Governmental Funds
4215,2020,"Youth, Parks, and Community Enrichment",START Fund,Intergovernmental,606789,R,Other Governmental Funds
4221,2020,Public Works,General Fund,"Interest, Rents, and Concessions",49000,R,Governmental Funds
4222,2020,Public Works,Recycling and Solid Waste,Employee Services,16936456,E,Enterprise Funds
4271,2020,Public Works,Recycling and Solid Waste,Labor and Supply Offset,2806566,E,Enterprise Funds
4272,2020,Public Works,General Fund,Intergovernmental,192284,R,Governmental Funds
4306,2020,Public Works,General Fund,Licenses and Permits,39000,R,Governmental Funds
4307,2020,Public Works,Recycling and Solid Waste,Operating Transfers,6962100,E,Enterprise Funds
4309,2020,Public Works,Recycling and Solid Waste,Other Services and Supplies,24873600,E,Enterprise Funds
4310,2020,Public Works,Storm Drainage Fund,Labor and Supply Offset,226000,E,Enterprise Funds
4311,2020,Public Works,General Fund,City Property,986403,E,Governmental Funds
4312,2020,Public Works,General Fund,Employee Services,46880622,E,Governmental Funds
4313,2020,Public Works,General Fund,Labor and Supply Offset,-63574661,E,Governmental Funds
4314,2020,Public Works,General Fund,Other Services and Supplies,28642447,E,Governmental Funds
4315,2020,Public Works,General Fund,Transfers,400655,E,Governmental Funds
4316,2020,Public Works,Fleet Management Fund,City Property,20298835,E,Internal Service Funds
4317,2020,Public Works,Fleet Management Fund,Employee Services,7579815,E,Internal Service Funds
4318,2020,Public Works,Fleet Management Fund,Labor and Supply Offset,2026099,E,Internal Service Funds
4319,2020,Public Works,Fleet Management Fund,Other Services and Supplies,19685802,E,Internal Service Funds
4320,2020,Public Works,12th Street Maint Benefit Area,Labor and Supply Offset,8400,E,Other Governmental Funds
4321,2020,Public Works,Citation I-5 Maintenance,Labor and Supply Offset,40000,E,Other Governmental Funds
4322,2020,Public Works,Del Paso Nuevo Landscaping CFD,Labor and Supply Offset,9000,E,Other Governmental Funds
4323,2020,Public Works,Fair Share Contributions,Operating Transfers,0,E,Other Governmental Funds
4324,2020,Public Works,Gas Tax 2106,City Property,494650,E,Other Governmental Funds
4325,2020,Public Works,Gas Tax 2106,Labor and Supply Offset,8162386,E,Other Governmental Funds
4326,2020,Public Works,Interdepartmental Service Fund,Labor and Supply Offset,2069268,E,Other Governmental Funds
4327,2020,Public Works,Laguna Creek Maint Dist,Labor and Supply Offset,46870,E,Other Governmental Funds
4328,2020,Public Works,Land Park,Labor and Supply Offset,52850,E,Other Governmental Funds
4329,2020,Public Works,Landscaping and Lighting,Labor and Supply Offset,12970000,E,Other Governmental Funds
4330,2020,Public Works,Marina Fund,Employee Services,427122,E,Other Governmental Funds
4331,2020,Public Works,Marina Fund,Labor and Supply Offset,3876,E,Other Governmental Funds
4332,2020,Public Works,Marina Fund,Other Services and Supplies,527753,E,Other Governmental Funds
4333,2020,Public Works,N Nat Lndscp 99-02,Labor and Supply Offset,491796,E,Other Governmental Funds
4334,2020,Public Works,N Natomas Lands CFD 3,Labor and Supply Offset,550000,E,Other Governmental Funds
4335,2020,Public Works,Neighborhood Lighting Dist,Labor and Supply Offset,25009,E,Other Governmental Funds
4336,2020,Public Works,Neighborhood Water Quality Dist,Labor and Supply Offset,45577,E,Other Governmental Funds
4337,2020,Public Works,New Measure A Maintenance,Labor and Supply Offset,11929071,E,Other Governmental Funds
4338,2020,Public Works,Northside Subdiv Maint Dist,Labor and Supply Offset,5850,E,Other Governmental Funds
4339,2020,Public Works,Power Inn Rd Md 2003-01,Labor and Supply Offset,13625,E,Other Governmental Funds
4340,2020,Public Works,Private Development Fund,Operating Transfers,0,E,Other Governmental Funds
4341,2020,Public Works,Railyards Maint CFD No 2014-04,Labor and Supply Offset,107056,E,Other Governmental Funds
4342,2020,Public Works,SacMaintCFD2014-04 Annex Areas,Labor and Supply Offset,65095,E,Other Governmental Funds
4343,2020,Public Works,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,82500,E,Other Governmental Funds
4344,2020,Public Works,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,297747,E,Other Governmental Funds
4345,2020,Public Works,Township 9 CFD No. 2012-06,Labor and Supply Offset,2000,E,Other Governmental Funds
4346,2020,Public Works,Traffic Safety Fund,Labor and Supply Offset,531213,E,Other Governmental Funds
4347,2020,Public Works,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,19900,E,Other Governmental Funds
4348,2020,Public Works,Willowcreek Assmnt Md,Labor and Supply Offset,18000,E,Other Governmental Funds
4349,2020,Public Works,Willowcreek Lndscpng CFD,Labor and Supply Offset,113840,E,Other Governmental Funds
4350,2020,Public Works,Parking Fund,"Charges, Fees, and Services",18544249,R,Enterprise Funds
4351,2020,Public Works,Parking Fund,"Interest, Rents, and Concessions",673962,R,Enterprise Funds
4352,2020,Public Works,Recycling and Solid Waste,"Charges, Fees, and Services",63899000,R,Enterprise Funds
4353,2020,Public Works,Recycling and Solid Waste,Intergovernmental,457500,R,Enterprise Funds
4354,2020,Public Works,General Fund,"Charges, Fees, and Services",13516464,R,Governmental Funds
4355,2020,Public Works,Fleet Management Fund,"Charges, Fees, and Services",6729197,R,Internal Service Funds
4356,2020,Public Works,Fleet Management Fund,"Interest, Rents, and Concessions",574037,R,Internal Service Funds
4357,2020,Public Works,Fleet Management Fund,Miscellaneous Revenue,42591056,R,Internal Service Funds
4358,2020,Public Works,Cal EPA Fund,Intergovernmental,172370,R,Other Governmental Funds
4359,2020,Public Works,Fair Share Contributions,"Charges, Fees, and Services",529107,R,Other Governmental Funds
4360,2020,Public Works,Marina Fund,"Charges, Fees, and Services",266500,R,Other Governmental Funds
4361,2020,Public Works,Marina Fund,Intergovernmental,25000,R,Other Governmental Funds
4362,2020,Public Works,Marina Fund,Licenses and Permits,1280075,R,Other Governmental Funds
4363,2020,Public Works,Road Maint and Rehabilitation,"Charges, Fees, and Services",8249000,R,Other Governmental Funds
4364,2020,Public Works,Street Cut Fund,Licenses and Permits,150000,R,Other Governmental Funds
4365,2020,Public Works,Transportation Development Impact Fee,Licenses and Permits,1000000,R,Other Governmental Funds
4366,2020,Public Works,Tree Planting Replacement,Licenses and Permits,125000,R,Other Governmental Funds
4367,2020,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds
4368,2020,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds
4369,2020,Utilities,Recycling and Solid Waste,Labor and Supply Offset,1460768,E,Enterprise Funds
4370,2020,Utilities,Recycling and Solid Waste,Other Services and Supplies,2000,E,Enterprise Funds
4371,2020,Utilities,Storm Drainage Fund,City Property,738063,E,Enterprise Funds
4372,2020,Utilities,Storm Drainage Fund,Employee Services,14462593,E,Enterprise Funds
4373,2020,Utilities,Storm Drainage Fund,Labor and Supply Offset,6432742,E,Enterprise Funds
4374,2020,Utilities,Storm Drainage Fund,Operating Transfers,4135300,E,Enterprise Funds
4375,2020,Utilities,Storm Drainage Fund,Other Services and Supplies,8130852,E,Enterprise Funds
4376,2020,Utilities,Storm Drainage Fund,Transfers,-612000,E,Enterprise Funds
4377,2020,Utilities,Wastewater Fund,City Property,1688897,E,Enterprise Funds
4378,2020,Utilities,Wastewater Fund,Employee Services,9858001,E,Enterprise Funds
4379,2020,Utilities,Wastewater Fund,Labor and Supply Offset,9504381,E,Enterprise Funds
4380,2020,Utilities,Wastewater Fund,Operating Transfers,4705600,E,Enterprise Funds
4381,2020,Utilities,Wastewater Fund,Other Services and Supplies,6823876,E,Enterprise Funds
4382,2020,Utilities,Wastewater Fund,Transfers,958500,E,Enterprise Funds
4383,2020,Utilities,Water Fund,City Property,3486884,E,Enterprise Funds
4384,2020,Utilities,Water Fund,Employee Services,45321289,E,Enterprise Funds
4385,2020,Utilities,Water Fund,Labor and Supply Offset,-10978530,E,Enterprise Funds
4386,2020,Utilities,Water Fund,Operating Transfers,15657457,E,Enterprise Funds
4387,2020,Utilities,Water Fund,Other Services and Supplies,26361679,E,Enterprise Funds
4388,2020,Utilities,Water Fund,Transfers,-365500,E,Enterprise Funds
4389,2020,Utilities,General Fund,Labor and Supply Offset,103410,E,Governmental Funds
4390,2020,Utilities,General Fund,Transfers,19000,E,Governmental Funds
4391,2020,Utilities,Fleet Management Fund,Labor and Supply Offset,147729,E,Internal Service Funds
4392,2020,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds
4393,2020,Utilities,Landscaping and Lighting,Labor and Supply Offset,40000,E,Other Governmental Funds
4394,2020,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,300000,E,Other Governmental Funds
4395,2020,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,3000,E,Other Governmental Funds
4396,2020,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,8000,E,Other Governmental Funds
4397,2020,Utilities,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,298120,E,Other Governmental Funds
4398,2020,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,9000,E,Other Governmental Funds
4399,2020,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,20774,E,Other Governmental Funds
4400,2020,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",37753645,R,Enterprise Funds
