ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
3442,2019,Public Works,General Fund,Intergovernmental,197284,R,General Fund
3443,2019,Finance,NW Land Park CFD 2013-02,Labor and Supply Offset,5797,E,Other Governmental Funds
3444,2019,Information Technology,Parking Fund,Labor and Supply Offset,4893,E,Enterprise Funds
3445,2019,Citywide and Community Support,START Fund,Employee Services,8612,E,Other Governmental Funds
3446,2019,Community Development,Special Program Donations Fund,Miscellaneous Revenue,250000,R,Other Governmental Funds
3447,2019,Public Works,General Fund,Licenses and Permits,39000,R,General Fund
3448,2019,Finance,Oak Park PBID,Labor and Supply Offset,4546,E,Other Governmental Funds
3449,2019,Information Technology,Parking Fund,Other Services and Supplies,2716,E,Enterprise Funds
3450,2019,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,53000,E,Other Governmental Funds
3451,2019,Convention and Cultural Services,Community Center Fund,City Property,120000,E,Enterprise Funds
3452,2019,Convention and Cultural Services,Community Center Fund,Employee Services,7374902,E,Enterprise Funds
3453,2019,Convention and Cultural Services,Community Center Fund,Labor and Supply Offset,1267821,E,Enterprise Funds
3454,2019,Convention and Cultural Services,Community Center Fund,Operating Transfers,1725700,E,Enterprise Funds
3455,2019,Convention and Cultural Services,Community Center Fund,Other Services and Supplies,4208482,E,Enterprise Funds
3456,2019,Convention and Cultural Services,General Fund,Employee Services,2642315,E,General Fund
3457,2019,Convention and Cultural Services,General Fund,Labor and Supply Offset,-536917,E,General Fund
3458,2019,Convention and Cultural Services,General Fund,Other Services and Supplies,3263356,E,General Fund
3459,2019,Convention and Cultural Services,General Fund,Transfers,-75958,E,General Fund
3460,2019,Convention and Cultural Services,Fairytale Town Fund,Labor and Supply Offset,25000,E,Other Governmental Funds
3461,2019,Convention and Cultural Services,Fairytale Town Fund,Other Services and Supplies,25000,E,Other Governmental Funds
3462,2019,Convention and Cultural Services,H Street Theater Fund,City Property,20000,E,Other Governmental Funds
3463,2019,Convention and Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds
3464,2019,Convention and Cultural Services,Old Sac Market,Other Services and Supplies,104000,E,Other Governmental Funds
3465,2019,Convention and Cultural Services,Old Sacto Maint Dist,Labor and Supply Offset,65781,E,Other Governmental Funds
3466,2019,Convention and Cultural Services,Winchester G & Mary Alice Felt,Labor and Supply Offset,0,E,Other Governmental Funds
3467,2019,Convention and Cultural Services,Winchester G & Mary Alice Felt,Other Services and Supplies,0,E,Other Governmental Funds
3468,2019,Convention and Cultural Services,Winchester G & Mary Alice Felt,Transfers,75958,E,Other Governmental Funds
3469,2019,Convention and Cultural Services,Zoo,Labor and Supply Offset,50000,E,Other Governmental Funds
3470,2019,Convention and Cultural Services,Community Center Fund,"Charges, Fees, and Services",7467622,R,Enterprise Funds
3471,2019,Convention and Cultural Services,Community Center Fund,"Fines, Forfeitures, and  Penalties",3100,R,Enterprise Funds
3472,2019,Convention and Cultural Services,Community Center Fund,"Interest, Rents, and Concessions",818346,R,Enterprise Funds
3473,2019,Convention and Cultural Services,Community Center Fund,Intergovernmental,72828,R,Enterprise Funds
3474,2019,Convention and Cultural Services,Community Center Fund,Miscellaneous Revenue,15000,R,Enterprise Funds
3475,2019,Convention and Cultural Services,Community Center Fund,Taxes,26030233,R,Enterprise Funds
3476,2019,Convention and Cultural Services,General Fund,"Charges, Fees, and Services",277677,R,General Fund
3477,2019,Convention and Cultural Services,General Fund,"Interest, Rents, and Concessions",180000,R,General Fund
3478,2019,Convention and Cultural Services,General Fund,Intergovernmental,558650,R,General Fund
3479,2019,Convention and Cultural Services,General Fund,Licenses and Permits,5500,R,General Fund
3480,2019,Citywide and Community Support,Stockton Blvd PBID,Other Services and Supplies,340242,E,Other Governmental Funds
3481,2019,Finance,Old Sacto Maint Dist,Labor and Supply Offset,4279,E,Other Governmental Funds
3482,2019,Information Technology,Parking Fund,Transfers,64288,E,Enterprise Funds
3483,2019,Public Works,Fleet Management Fund,"Charges, Fees, and Services",6522974,R,Internal Service Funds
3484,2019,Citywide and Community Support,The River District PBID,Other Services and Supplies,520192,E,Other Governmental Funds
3485,2019,Information Technology,Recycling and Solid Waste,Labor and Supply Offset,82488,E,Enterprise Funds
3486,2019,Finance,Power Inn Area Prop & Business,Labor and Supply Offset,2337,E,Other Governmental Funds
3487,2019,Information Technology,Recycling and Solid Waste,Other Services and Supplies,8932,E,Enterprise Funds
3488,2019,Public Works,Fleet Management Fund,"Interest, Rents, and Concessions",808797,R,Internal Service Funds
3489,2019,Information Technology,Recycling and Solid Waste,Transfers,1120635,E,Enterprise Funds
3490,2019,Finance,Power Inn Rd Md 2003-01,Labor and Supply Offset,3880,E,Other Governmental Funds
3491,2019,Citywide and Community Support,Risk Mgmt Fund,Employee Services,16294,E,Risk Management
3492,2019,Public Works,Fleet Management Fund,Miscellaneous Revenue,41029603,R,Internal Service Funds
3493,2019,Information Technology,Storm Drainage Fund,Labor and Supply Offset,3764,E,Enterprise Funds
3494,2019,Finance,Railyards Maint CFD No 2014-04,Labor and Supply Offset,3671,E,Other Governmental Funds
3495,2019,Citywide and Community Support,Worker's Compensation Fund,Employee Services,25540,E,Risk Management
3496,2019,Public Works,Cal EPA Fund,Intergovernmental,172370,R,Other Governmental Funds
3497,2019,Information Technology,Storm Drainage Fund,Other Services and Supplies,5600,E,Enterprise Funds
3498,2019,Finance,Sac Tourism Marketing District,Labor and Supply Offset,128000,E,Other Governmental Funds
3499,2019,Citywide and Community Support,Community Center Fund,"Interest, Rents, and Concessions",200000,R,Enterprise Funds
3500,2019,Public Works,Marina Fund,"Charges, Fees, and Services",264000,R,Other Governmental Funds
3501,2019,Information Technology,Storm Drainage Fund,Transfers,71371,E,Enterprise Funds
3502,2019,Finance,SacMaintCFD2014-04 Annex Areas,Labor and Supply Offset,4073,E,Other Governmental Funds
3503,2019,Citywide and Community Support,Parking Fund,"Interest, Rents, and Concessions",600000,R,Enterprise Funds
3504,2019,Public Works,Marina Fund,Intergovernmental,25000,R,Other Governmental Funds
3505,2019,Information Technology,Wastewater Fund,Labor and Supply Offset,3463,E,Enterprise Funds
3506,2019,Finance,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,6243,E,Other Governmental Funds
3507,2019,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, and Concessions",422000,R,Enterprise Funds
3508,2019,Public Works,Marina Fund,Licenses and Permits,1069575,R,Other Governmental Funds
3509,2019,Information Technology,Wastewater Fund,Other Services and Supplies,4704,E,Enterprise Funds
3510,2019,Finance,Special District Info/Rpt Sys,Labor and Supply Offset,54000,E,Other Governmental Funds
3511,2019,Citywide and Community Support,Wastewater Fund,"Interest, Rents, and Concessions",392000,R,Enterprise Funds
3512,2019,Public Works,Road Maint and Rehabilitation,"Charges, Fees, and Services",8240000,R,Other Governmental Funds
3513,2019,Information Technology,Wastewater Fund,Transfers,58969,E,Enterprise Funds
3514,2019,Finance,Special District Info/Rpt Sys,Other Services and Supplies,93993,E,Other Governmental Funds
3515,2019,Citywide and Community Support,Water Fund,"Interest, Rents, and Concessions",400000,R,Enterprise Funds
3516,2019,Public Works,Street Cut Fund,Licenses and Permits,150000,R,Other Governmental Funds
3517,2019,Information Technology,Water Fund,Labor and Supply Offset,10199,E,Enterprise Funds
3518,2019,Finance,Stockton Blvd PBID,Labor and Supply Offset,1445,E,Other Governmental Funds
3519,2019,Citywide and Community Support,General Fund,"Charges, Fees, and Services",7458824,R,General Fund
3520,2019,Public Works,Tree Planting Replacement,Licenses and Permits,120000,R,Other Governmental Funds
3521,2019,Information Technology,Water Fund,Other Services and Supplies,13608,E,Enterprise Funds
3522,2019,Finance,Subdiv Lndscpng Maint Dist,Labor and Supply Offset,25162,E,Other Governmental Funds
3523,2019,Finance,Sutter Business Imprvmt Area,Other Services and Supplies,150000,E,Other Governmental Funds
3524,2019,Finance,The River District PBID,Labor and Supply Offset,1555,E,Other Governmental Funds
3525,2019,Finance,Township 9 CFD No. 2012-06,Labor and Supply Offset,5176,E,Other Governmental Funds
3526,2019,Finance,Village Garden N.-Mtce Dist #1,Labor and Supply Offset,10327,E,Other Governmental Funds
3527,2019,Finance,Willowcreek Assmnt Md,Labor and Supply Offset,9045,E,Other Governmental Funds
3528,2019,Finance,Willowcreek Lndscpng CFD,Labor and Supply Offset,2890,E,Other Governmental Funds
3529,2019,Finance,General Fund,"Charges, Fees, and Services",92293,R,General Fund
3530,2019,Finance,General Fund,"Fines, Forfeitures, and  Penalties",18000,R,General Fund
3531,2019,Finance,General Fund,Intergovernmental,116084,R,General Fund
3532,2019,Finance,General Fund,Licenses and Permits,386000,R,General Fund
3533,2019,Finance,General Fund,Miscellaneous Revenue,153533,R,General Fund
3534,2019,Finance,12th Street Maint Benefit Area,"Charges, Fees, and Services",16058,R,Other Governmental Funds
3535,2019,Finance,Curtis Park CFD 2013-03,"Charges, Fees, and Services",8225,R,Other Governmental Funds
3536,2019,Finance,Del Paso Nuevo Landscaping CFD,"Charges, Fees, and Services",31766,R,Other Governmental Funds
3537,2019,Finance,Del Paso PBID,"Charges, Fees, and Services",42000,R,Other Governmental Funds
3538,2019,Finance,Del Paso Prop & Business Imprv,"Charges, Fees, and Services",479796,R,Other Governmental Funds
3539,2019,Finance,Downtown Management District,"Charges, Fees, and Services",3093701,R,Other Governmental Funds
3540,2019,Finance,Downtown Plaza PBID,"Charges, Fees, and Services",43163,R,Other Governmental Funds
3541,2019,Citywide and Community Support,General Fund,Contributions from Other Funds,32792500,R,General Fund
3542,2019,Citywide and Community Support,General Fund,"Interest, Rents, and Concessions",425000,R,General Fund
3543,2019,Citywide and Community Support,General Fund,Intergovernmental,4160287,R,General Fund
3544,2019,Citywide and Community Support,General Fund,Licenses and Permits,1680743,R,General Fund
3545,2019,Citywide and Community Support,General Fund,Taxes,340003230,R,General Fund
3546,2019,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,711285,R,Other Governmental Funds
3547,2019,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, and Concessions",105000,R,Other Governmental Funds
3548,2019,Citywide and Community Support,Gas Tax 2106,Intergovernmental,11303000,R,Other Governmental Funds
3549,2019,Citywide and Community Support,Habitat Management Element,Intergovernmental,440051,R,Other Governmental Funds
3550,2019,Information Technology,Water Fund,Transfers,153815,E,Enterprise Funds
3551,2019,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",7948650,R,Other Governmental Funds
3552,2019,Utilities,Community Center Fund,Labor and Supply Offset,4983,E,Enterprise Funds
3553,2019,Information Technology,General Fund,City Property,369195,E,General Fund
3554,2019,Citywide and Community Support,Major Street Construction Fund,"Interest, Rents, and Concessions",95000,R,Other Governmental Funds
3555,2019,Utilities,Parking Fund,Labor and Supply Offset,1359,E,Enterprise Funds
3556,2019,Information Technology,General Fund,Employee Services,23266586,E,General Fund
3557,2019,Citywide and Community Support,Marina Fund,"Interest, Rents, and Concessions",18000,R,Other Governmental Funds
3558,2019,Utilities,Recycling and Solid Waste,Labor and Supply Offset,1370481,E,Enterprise Funds
3559,2019,Information Technology,General Fund,Labor and Supply Offset,-8311541,E,General Fund
3560,2019,Citywide and Community Support,Measure U Fund,Taxes,36543000,R,Other Governmental Funds
3561,2019,Citywide and Community Support,New Measure A Construction,"Interest, Rents, and Concessions",0,R,Other Governmental Funds
3562,2019,Citywide and Community Support,New Measure A Construction,Taxes,0,R,Other Governmental Funds
3563,2019,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, and Concessions",14000,R,Other Governmental Funds
3564,2019,Citywide and Community Support,New Measure A Maintenance,Taxes,11364000,R,Other Governmental Funds
3565,2019,Citywide and Community Support,"NMA Safety, Streets, Ped, Bic",Taxes,1559000,R,Other Governmental Funds
3566,2019,Citywide and Community Support,NMA Traffic Control & Safety,Taxes,1136000,R,Other Governmental Funds
3567,2019,Citywide and Community Support,Quimby Act Fund,"Charges, Fees, and Services",100000,R,Other Governmental Funds
3568,2019,Citywide and Community Support,Road Maint and Rehabilitation,"Charges, Fees, and Services",0,R,Other Governmental Funds
3569,2019,Citywide and Community Support,Sac Tourism Marketing District,"Charges, Fees, and Services",6400000,R,Other Governmental Funds
3570,2019,Information Technology,General Fund,Other Services and Supplies,560319,E,General Fund
3571,2019,Utilities,Recycling and Solid Waste,Other Services and Supplies,2000,E,Enterprise Funds
3572,2019,Information Technology,General Fund,Transfers,-2271327,E,General Fund
3573,2019,Information Technology,4th R Program,Labor and Supply Offset,16000,E,Other Governmental Funds
3574,2019,Utilities,Storm Drainage Fund,City Property,917348,E,Enterprise Funds
3575,2019,Information Technology,Gas Tax 2106,Labor and Supply Offset,7564,E,Other Governmental Funds
3576,2019,Utilities,Storm Drainage Fund,Employee Services,16310467,E,Enterprise Funds
3577,2019,Information Technology,Gas Tax 2106,Transfers,99379,E,Other Governmental Funds
3578,2019,Utilities,Storm Drainage Fund,Labor and Supply Offset,4259008,E,Enterprise Funds
3579,2019,Information Technology,Interdepartmental Service Fund,Labor and Supply Offset,7560104,E,Other Governmental Funds
3580,2019,Utilities,Storm Drainage Fund,Operating Transfers,4068000,E,Enterprise Funds
3581,2019,Information Technology,START Fund,Labor and Supply Offset,40000,E,Other Governmental Funds
3582,2019,Utilities,Storm Drainage Fund,Other Services and Supplies,9195401,E,Enterprise Funds
3583,2019,Mayor/Council,Storm Drainage Fund,Transfers,24594,E,Enterprise Funds
3584,2019,Utilities,Storm Drainage Fund,Transfers,-530800,E,Enterprise Funds
3585,2019,Mayor/Council,Wastewater Fund,Transfers,21241,E,Enterprise Funds
3586,2019,Utilities,Wastewater Fund,City Property,1960310,E,Enterprise Funds
3587,2019,Mayor/Council,Water Fund,Transfers,65957,E,Enterprise Funds
3588,2019,Utilities,Wastewater Fund,Employee Services,9469051,E,Enterprise Funds
3589,2019,Mayor/Council,General Fund,City Property,9100,E,General Fund
3590,2019,Utilities,Wastewater Fund,Labor and Supply Offset,8301968,E,Enterprise Funds
3591,2019,Mayor/Council,General Fund,Employee Services,6053886,E,General Fund
3592,2019,Utilities,Wastewater Fund,Operating Transfers,4315400,E,Enterprise Funds
3593,2019,Mayor/Council,General Fund,Labor and Supply Offset,-1775341,E,General Fund
3594,2019,Utilities,Wastewater Fund,Other Services and Supplies,6996638,E,Enterprise Funds
3595,2019,Mayor/Council,General Fund,Other Services and Supplies,1244054,E,General Fund
3596,2019,Utilities,Wastewater Fund,Transfers,486400,E,Enterprise Funds
3597,2019,Mayor/Council,General Fund,Transfers,-111792,E,General Fund
3598,2019,Utilities,Water Fund,City Property,2146781,E,Enterprise Funds
3599,2019,Utilities,Water Fund,Employee Services,40468616,E,Enterprise Funds
3600,2019,Utilities,Water Fund,Labor and Supply Offset,-9472210,E,Enterprise Funds
3601,2019,"Youth, Parks, and Community Enrichment",4th R Program,"Charges, Fees, and Services",5788438,R,Other Governmental Funds
3603,2019,"Youth, Parks, and Community Enrichment",4th R Program,Intergovernmental,537200,R,Other Governmental Funds
3604,2019,Utilities,Water Fund,Operating Transfers,14282189,E,Enterprise Funds
3607,2019,"Youth, Parks, and Community Enrichment",4th R Program,Miscellaneous Revenue,12000,R,Other Governmental Funds
3608,2019,Utilities,Water Fund,Other Services and Supplies,24985819,E,Enterprise Funds
3612,2019,"Youth, Parks, and Community Enrichment",Golf Fund,"Charges, Fees, and Services",1364000,R,Other Governmental Funds
3613,2019,Utilities,Water Fund,Transfers,25400,E,Enterprise Funds
3617,2019,"Youth, Parks, and Community Enrichment",Golf Fund,Miscellaneous Revenue,65900,R,Other Governmental Funds
3619,2019,Utilities,General Fund,Labor and Supply Offset,103410,E,General Fund
3623,2019,"Youth, Parks, and Community Enrichment",Land Park,"Charges, Fees, and Services",91000,R,Other Governmental Funds
3625,2019,Utilities,General Fund,Transfers,19000,E,General Fund
3629,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,Licenses and Permits,63454,R,Other Governmental Funds
3631,2019,Utilities,Fleet Management Fund,Labor and Supply Offset,147729,E,Internal Service Funds
3635,2019,"Youth, Parks, and Community Enrichment",START Fund,Intergovernmental,611793,R,Other Governmental Funds
3637,2019,Utilities,Golf Fund,Labor and Supply Offset,8550,E,Other Governmental Funds
3643,2019,Utilities,Landscaping and Lighting,Labor and Supply Offset,40000,E,Other Governmental Funds
3648,2019,Utilities,N Natomas Lands CFD 3,Labor and Supply Offset,300000,E,Other Governmental Funds
3656,2019,Utilities,Neighborhood Water Quality Dist,Labor and Supply Offset,3000,E,Other Governmental Funds
3662,2019,Utilities,Northside Subdiv Maint Dist,Labor and Supply Offset,8000,E,Other Governmental Funds
3668,2019,Utilities,SacMaintCFD2014-04 Area 01,Labor and Supply Offset,298120,E,Other Governmental Funds
3674,2019,Utilities,Township 9 CFD No. 2012-06,Labor and Supply Offset,9000,E,Other Governmental Funds
3680,2019,Utilities,Willowcreek Assmnt Md,Labor and Supply Offset,20000,E,Other Governmental Funds
3724,2019,Utilities,Storm Drainage Fund,"Charges, Fees, and Services",37141709,R,Enterprise Funds
3728,2019,Utilities,Storm Drainage Fund,Licenses and Permits,25000,R,Enterprise Funds
3738,2019,Utilities,Wastewater Fund,"Charges, Fees, and Services",39470713,R,Enterprise Funds
3745,2019,Utilities,Wastewater Fund,Intergovernmental,1012584,R,Enterprise Funds
3752,2019,Utilities,Water Fund,"Charges, Fees, and Services",126638007,R,Enterprise Funds
3759,2019,Utilities,Water Fund,Intergovernmental,113645,R,Enterprise Funds
3801,2019,Utilities,Water Fund,Licenses and Permits,71018,R,Enterprise Funds
3805,2019,"Youth, Parks, and Community Enrichment",General Fund,City Property,702325,E,General Fund
3809,2019,"Youth, Parks, and Community Enrichment",General Fund,Employee Services,28467351,E,General Fund
3813,2019,"Youth, Parks, and Community Enrichment",General Fund,Labor and Supply Offset,-16185508,E,General Fund
3817,2019,"Youth, Parks, and Community Enrichment",General Fund,Operating Transfers,19763,E,General Fund
3821,2019,"Youth, Parks, and Community Enrichment",General Fund,Other Services and Supplies,10475295,E,General Fund
3854,2019,"Youth, Parks, and Community Enrichment",4th R Program,City Property,47867,E,Other Governmental Funds
3858,2019,"Youth, Parks, and Community Enrichment",4th R Program,Employee Services,5318969,E,Other Governmental Funds
3862,2019,"Youth, Parks, and Community Enrichment",4th R Program,Labor and Supply Offset,100,E,Other Governmental Funds
3909,2019,"Youth, Parks, and Community Enrichment",4th R Program,Other Services and Supplies,922129,E,Other Governmental Funds
3912,2019,"Youth, Parks, and Community Enrichment",Golf Fund,Labor and Supply Offset,73125,E,Other Governmental Funds
3915,2019,"Youth, Parks, and Community Enrichment",Golf Fund,Other Services and Supplies,67789,E,Other Governmental Funds
3918,2019,"Youth, Parks, and Community Enrichment",Laguna Creek Maint Dist,Labor and Supply Offset,145000,E,Other Governmental Funds
3921,2019,"Youth, Parks, and Community Enrichment",Land Park,Labor and Supply Offset,139000,E,Other Governmental Funds
3924,2019,"Youth, Parks, and Community Enrichment",Landscaping and Lighting,Labor and Supply Offset,3422744,E,Other Governmental Funds
3927,2019,"Youth, Parks, and Community Enrichment",N Natomas Lands CFD 3,Labor and Supply Offset,1487667,E,Other Governmental Funds
3930,2019,"Youth, Parks, and Community Enrichment",Neighborhood Park Maint CFD,Labor and Supply Offset,1380000,E,Other Governmental Funds
3933,2019,"Youth, Parks, and Community Enrichment",Neighborhood Water Quality Dist,Labor and Supply Offset,24000,E,Other Governmental Funds
3936,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,City Property,50000,E,Other Governmental Funds
3940,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,Labor and Supply Offset,142600,E,Other Governmental Funds
3943,2019,"Youth, Parks, and Community Enrichment",Park Development Fund,Operating Transfers,-19763,E,Other Governmental Funds
3947,2019,"Youth, Parks, and Community Enrichment",Quimby Act Fund,Other Services and Supplies,10000,E,Other Governmental Funds
3951,2019,"Youth, Parks, and Community Enrichment",START Fund,Employee Services,386934,E,Other Governmental Funds
3955,2019,"Youth, Parks, and Community Enrichment",START Fund,Labor and Supply Offset,1061,E,Other Governmental Funds
3958,2019,"Youth, Parks, and Community Enrichment",START Fund,Operating Transfers,0,E,Other Governmental Funds
3961,2019,"Youth, Parks, and Community Enrichment",START Fund,Other Services and Supplies,582300,E,Other Governmental Funds
3964,2019,"Youth, Parks, and Community Enrichment",Township 9 CFD No. 2012-06,Labor and Supply Offset,2000,E,Other Governmental Funds
3967,2019,"Youth, Parks, and Community Enrichment",General Fund,"Charges, Fees, and Services",3782515,R,General Fund
3970,2019,"Youth, Parks, and Community Enrichment",General Fund,Intergovernmental,393725,R,General Fund
3972,2019,"Youth, Parks, and Community Enrichment",General Fund,Licenses and Permits,694063,R,General Fund
