ObjectId,Fiscal_Year,Department,Fund,CATEGORY,Amount,ExpenseRevenue,Fund_Category
850,2014,Debt Service,Kings-Arco Arena Acquisition,"Interest, Rents, Concessions",10864089,R,Other Governmental Funds
851,2014,Debt Service,Debt Service-CFD#2 Lease,Debt Service,0,E,Other Governmental Funds
852,2014,Debt Service,2002 Cap Inpr Bds Debt Service,Debt Service,2240344,E,Other Governmental Funds
853,2014,Debt Service,2002 Cap Inpr Bds Debt Service,Intergovernmental,4181556,R,Other Governmental Funds
854,2014,Debt Service,Debt Service - 2003 Cirbs,Debt Service,0,E,Other Governmental Funds
855,2014,Debt Service,2005 Refunding Revenue Bonds,Debt Service,1597538,E,Other Governmental Funds
856,2014,Debt Service,2005 Refunding Revenue Bonds,Intergovernmental,3200451,R,Other Governmental Funds
857,2014,Debt Service,2006 Cirbs Ser A (Crcip),Debt Service,2589588,E,Other Governmental Funds
858,2014,Debt Service,2006 Cirbs Ser A (Crcip),Intergovernmental,1222475,R,Other Governmental Funds
859,2014,Debt Service,2006 Cirbs Ser A (Crcip),Miscellaneous Revenue,3157700,R,Other Governmental Funds
860,2014,Debt Service,2006 Cirbs Ser B (Crcip),Debt Service,1572976,E,Other Governmental Funds
861,2014,Debt Service,2006 Cirbs Ser B (Crcip),Intergovernmental,2251843,R,Other Governmental Funds
862,2014,Debt Service,2006 Cirbs Ser C,Debt Service,0,E,Other Governmental Funds
863,2014,Debt Service,2006 Cirbs Ser D,Debt Service,0,E,Other Governmental Funds
864,2014,Debt Service,2006 Cirbs (Refunding) Ser E,Debt Service,104466,E,Other Governmental Funds
865,2014,Debt Service,2006 Cirbs (Refunding) Ser E,Intergovernmental,208932,R,Other Governmental Funds
866,2014,Debt Service,Parking Fund,Debt Service,4632216,E,Enterprise Funds
867,2014,Debt Service,Water Fund,Debt Service,13118608,E,Enterprise Funds
868,2014,Debt Service,Wastewater Fund,Debt Service,910076,E,Enterprise Funds
869,2014,Debt Service,Solid Waste and Recycling,Debt Service,4432657,E,Enterprise Funds
870,2014,Convention & Cultural Services,Old Sacto Maint Dist,Labor/Supply Offset,67597,E,Other Governmental Funds
872,2014,Convention & Cultural Services,Old Sac Market,"Charges, Fees, and Services",60000,R,Other Governmental Funds
873,2014,Citywide and Community Support,Debt Service - Other City Debt,"Interest, Rents, Concessions",23813,R,Other Governmental Funds
874,2014,Parks & Recreation,N Natomas Lands Cfd 3,Labor/Supply Offset,800000,E,Other Governmental Funds
875,2014,Citywide and Community Support,Parking Fund,Employee Services,183190,E,Enterprise Funds
876,2014,Parks & Recreation,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,3457348,E,Other Governmental Funds
877,2014,Convention & Cultural Services,Old Sac Market,Other Services and Supplies,54000,E,Other Governmental Funds
878,2014,Citywide and Community Support,Parking Fund,"Interest, Rents, Concessions",600000,R,Enterprise Funds
879,2014,Parks & Recreation,Neighborhood Park Maint CFD,"Charges, Fees, and Services",1063020,R,Other Governmental Funds
880,2014,Convention & Cultural Services,H Street Theater Fund,Intergovernmental,30000,R,Other Governmental Funds
881,2014,Citywide and Community Support,Parking Fund,Other Services and Supplies,100000,E,Enterprise Funds
883,2014,Parks & Recreation,Neighborhood Park Maint CFD,Labor/Supply Offset,1050000,E,Other Governmental Funds
884,2014,Convention & Cultural Services,H Street Theater Fund,Miscellaneous Revenue,15000,R,Other Governmental Funds
885,2014,Citywide and Community Support,Water Fund,Contingency,500000,E,Enterprise Funds
887,2014,Parks & Recreation,Start,"Charges, Fees, and Services",10000,R,Other Governmental Funds
888,2014,Convention & Cultural Services,H Street Theater Fund,Other Services and Supplies,25000,E,Other Governmental Funds
889,2014,Citywide and Community Support,Water Fund,Employee Services,1066719,E,Enterprise Funds
891,2014,Parks & Recreation,Start,Employee Services,5064451,E,Other Governmental Funds
892,2014,Convention & Cultural Services,H Street Theater Fund,Property,20000,E,Other Governmental Funds
893,2014,Citywide and Community Support,Water Fund,"Interest, Rents, Concessions",400000,R,Enterprise Funds
895,2014,Parks & Recreation,Start,Intergovernmental,5208199,R,Other Governmental Funds
896,2014,Convention & Cultural Services,Golf Fund,"Charges, Fees, and Services",1365460,R,Other Governmental Funds
897,2014,Citywide and Community Support,Wastewater Fund,Contingency,100000,E,Enterprise Funds
900,2014,Parks & Recreation,Start,Labor/Supply Offset,350,E,Other Governmental Funds
901,2014,Convention & Cultural Services,Golf Fund,Employee Services,112001,E,Other Governmental Funds
902,2014,Citywide and Community Support,Wastewater Fund,Employee Services,467560,E,Enterprise Funds
905,2014,Parks & Recreation,Start,Operating Transfers,-552702,E,Other Governmental Funds
906,2014,Convention & Cultural Services,Golf Fund,Miscellaneous Revenue,114351,R,Other Governmental Funds
907,2014,Citywide and Community Support,Wastewater Fund,"Interest, Rents, Concessions",392000,R,Enterprise Funds
909,2014,Debt Service,Community Center Fund,Debt Service,7963708,E,Enterprise Funds
948,2014,Convention & Cultural Services,Golf Fund,Other Services and Supplies,115510,E,Other Governmental Funds
949,2014,Convention & Cultural Services,Zoo Fund,"Charges, Fees, and Services",50000,R,Other Governmental Funds
950,2014,Convention & Cultural Services,Zoo Fund,Labor/Supply Offset,50000,E,Other Governmental Funds
951,2014,Convention & Cultural Services,Fairytale Town,"Charges, Fees, and Services",50000,R,Other Governmental Funds
952,2014,Convention & Cultural Services,Fairytale Town,Labor/Supply Offset,25000,E,Other Governmental Funds
953,2014,Convention & Cultural Services,Fairytale Town,Other Services and Supplies,25000,E,Other Governmental Funds
954,2014,Convention & Cultural Services,Marina,"Charges, Fees, and Services",210500,R,Other Governmental Funds
955,2014,Convention & Cultural Services,Marina,Employee Services,411320,E,Other Governmental Funds
956,2014,Convention & Cultural Services,Marina,Intergovernmental,18000,R,Other Governmental Funds
957,2014,Convention & Cultural Services,Marina,Labor/Supply Offset,-23279,E,Other Governmental Funds
958,2014,Convention & Cultural Services,Marina,Licenses  Permits,1069575,R,Other Governmental Funds
959,2014,Convention & Cultural Services,Marina,Other Services and Supplies,246700,E,Other Governmental Funds
960,2014,Convention & Cultural Services,Marina,Property,1000,E,Other Governmental Funds
961,2014,Convention & Cultural Services,Community Center Fund,"Charges, Fees, and Services",6568000,R,Enterprise Funds
962,2014,Convention & Cultural Services,Community Center Fund,Debt Service,250000,E,Enterprise Funds
963,2014,Convention & Cultural Services,Community Center Fund,Employee Services,5782099,E,Enterprise Funds
964,2014,Convention & Cultural Services,Community Center Fund,Fines Forfeitures Penalties,1000,R,Enterprise Funds
965,2014,Convention & Cultural Services,Community Center Fund,"Interest, Rents, Concessions",622000,R,Enterprise Funds
966,2014,Convention & Cultural Services,Community Center Fund,Intergovernmental,65000,R,Enterprise Funds
968,2014,Convention & Cultural Services,Community Center Fund,Labor/Supply Offset,1258696,E,Enterprise Funds
970,2014,Convention & Cultural Services,Community Center Fund,Operating Transfers,1450700,E,Enterprise Funds
971,2014,Debt Service,Storm Drainage Fund,Debt Service,3640025,E,Enterprise Funds
972,2014,Convention & Cultural Services,Community Center Fund,Other Services and Supplies,3383236,E,Enterprise Funds
974,2014,Citywide and Community Support,Solid Waste and Recycling,Contingency,500000,E,Enterprise Funds
975,2014,Debt Service,4th R Program,Debt Service,20000,E,Other Governmental Funds
976,2014,Convention & Cultural Services,Community Center Fund,Other Taxes,16180000,R,Enterprise Funds
978,2014,Parks & Recreation,Start,Other Services and Supplies,698696,E,Other Governmental Funds
979,2014,Debt Service,Water Revenue Bonds Ser. 2013,Debt Service,9730769,E,Enterprise Funds
981,2014,Citywide and Community Support,Solid Waste and Recycling,Employee Services,1584366,E,Enterprise Funds
982,2014,Parks & Recreation,Special Recreation,"Charges, Fees, and Services",2278179,R,Other Governmental Funds
983,2014,Debt Service,Fleet Management,Debt Service,81718,E,Internal Service Funds
984,2014,Convention & Cultural Services,Community Center Fund,Property,122000,E,Enterprise Funds
986,2014,Citywide and Community Support,Community Center Fund,Employee Services,106883,E,Enterprise Funds
987,2014,Parks & Recreation,Special Recreation,Intergovernmental,17500,R,Other Governmental Funds
988,2014,Citywide and Community Support,General Fund,"Charges, Fees, and Services",6584526,R,General Fund
989,2014,Economic Development,General Fund,"Charges, Fees, and Services",1382251,R,General Fund
990,2014,Citywide and Community Support,Community Center Fund,"Interest, Rents, Concessions",425000,R,Enterprise Funds
992,2014,Citywide and Community Support,Community Center Fund,Other Services and Supplies,1244000,E,Enterprise Funds
993,2014,Parks & Recreation,Special Recreation,Labor/Supply Offset,2324075,E,Other Governmental Funds
994,2014,Economic Development,General Fund,Employee Services,1477213,E,General Fund
995,2014,Citywide and Community Support,Storm Drainage Fund,Contingency,300000,E,Enterprise Funds
997,2014,Parks & Recreation,Special Recreation,Licenses  Permits,19500,R,Other Governmental Funds
998,2014,Citywide and Community Support,General Fund,Contingency,1000000,E,General Fund
1000,2014,Citywide and Community Support,Storm Drainage Fund,Employee Services,457326,E,Enterprise Funds
1001,2014,Economic Development,General Fund,Labor/Supply Offset,-47144,E,General Fund
1002,2014,Citywide and Community Support,General Fund,Contributions from Other Funds,26535700,R,General Fund
1003,2014,Parks & Recreation,Special Recreation,Miscellaneous Revenue,12500,R,Other Governmental Funds
1004,2014,Citywide and Community Support,Storm Drainage Fund,"Interest, Rents, Concessions",422000,R,Enterprise Funds
1005,2014,Economic Development,General Fund,Other Services and Supplies,1731262,E,General Fund
1007,2014,Parks & Recreation,William Land Park Fund,"Charges, Fees, and Services",91000,R,Other Governmental Funds
1008,2014,Citywide and Community Support,General Fund,Employee Services,19956614,E,General Fund
1009,2014,Economic Development,General Fund,Property,2000,E,General Fund
1010,2014,Citywide and Community Support,4th R Program,Employee Services,13000,E,Other Governmental Funds
1012,2014,Parks & Recreation,William Land Park Fund,Labor/Supply Offset,139000,E,Other Governmental Funds
1013,2014,Citywide and Community Support,General Fund,"Interest, Rents, Concessions",425000,R,General Fund
1014,2014,Economic Development,Parking Fund,Labor/Supply Offset,50000,E,Enterprise Funds
1015,2014,Citywide and Community Support,Fleet Management,Employee Services,161200,E,Internal Service Funds
1017,2014,Parks & Recreation,Park Development,Labor/Supply Offset,158400,E,Other Governmental Funds
1018,2014,Citywide and Community Support,General Fund,Intergovernmental,3172894,R,General Fund
1019,2014,Parks & Recreation,General Fund,"Charges, Fees, and Services",650876,R,General Fund
1020,2014,Citywide and Community Support,Risk Management,Employee Services,14000,E,Internal Service Funds
1022,2014,Parks & Recreation,Park Development,Property,25000,E,Other Governmental Funds
1023,2014,Citywide and Community Support,General Fund,Labor/Supply Offset,-2706088,E,General Fund
1024,2014,Parks & Recreation,General Fund,Employee Services,19143609,E,General Fund
1025,2014,Citywide and Community Support,Worker's Compensation Fund,Employee Services,9500,E,Internal Service Funds
1027,2014,Parks & Recreation,4th R Program,"Charges, Fees, and Services",5060012,R,Other Governmental Funds
1028,2014,Citywide and Community Support,General Fund,Licenses  Permits,1145000,R,General Fund
1029,2014,Parks & Recreation,General Fund,Intergovernmental,135660,R,General Fund
1031,2014,Citywide and Community Support,Worker's Compensation Fund,"Interest, Rents, Concessions",1200000,R,Internal Service Funds
1032,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Employee Services,434805,E,Other Governmental Funds
1033,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Intergovernmental,638420,R,Other Governmental Funds
1034,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Operating Transfers,-262437,E,Other Governmental Funds
1035,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Other Services and Supplies,1063448,E,Other Governmental Funds
1036,2014,Citywide and Community Support,Cty/Cnty Office-Water Planning,Property,5000,E,Other Governmental Funds
1037,2014,Citywide and Community Support,Habitat Management Element,Intergovernmental,384054,R,Other Governmental Funds
1038,2014,Citywide and Community Support,Habitat Management Element,Operating Transfers,-192531,E,Other Governmental Funds
1039,2014,Citywide and Community Support,Habitat Management Element,Other Services and Supplies,1177592,E,Other Governmental Funds
1040,2014,Non Appropriated,Interdepartmental Service Fund,Labor/Supply Offset,-15019687,E,General Fund
1054,2014,Parks & Recreation,General Fund,Labor/Supply Offset,-13773284,E,General Fund
1056,2014,Citywide and Community Support,General Fund,Other Services and Supplies,29309175,E,General Fund
1057,2014,Parks & Recreation,General Fund,Operating Transfers,552702,E,General Fund
1058,2014,Parks & Recreation,4th R Program,Employee Services,4965308,E,Other Governmental Funds
1060,2014,Citywide and Community Support,General Fund,Other Taxes,21631316,R,General Fund
1062,2014,Citywide and Community Support,General Fund,Property,704910,E,General Fund
1063,2014,Parks & Recreation,4th R Program,Intergovernmental,904263,R,Other Governmental Funds
1066,2014,Citywide and Community Support,General Fund,Property Tax,114482200,R,General Fund
1067,2014,Parks & Recreation,4th R Program,Labor/Supply Offset,21000,E,Other Governmental Funds
1070,2014,Citywide and Community Support,General Fund,Sales Tax,65305552,R,General Fund
1071,2014,Citywide and Community Support,General Fund,Utility User Tax,58982200,R,General Fund
1072,2014,Citywide and Community Support,Interdepartmental Service Fund,Labor/Supply Offset,576226,E,General Fund
1073,2014,Citywide and Community Support,Gas Tax 2106,"Interest, Rents, Concessions",173000,R,Other Governmental Funds
1074,2014,Citywide and Community Support,Gas Tax 2106,Intergovernmental,12000000,R,Other Governmental Funds
1075,2014,Citywide and Community Support,Major Street Construction,"Interest, Rents, Concessions",137000,R,Other Governmental Funds
1076,2014,Citywide and Community Support,New Measure A Construction,"Interest, Rents, Concessions",40000,R,Other Governmental Funds
1077,2014,Citywide and Community Support,New Measure A Construction,Sales Tax,2247000,R,Other Governmental Funds
1078,2014,Citywide and Community Support,New Measure A Maintenance,"Interest, Rents, Concessions",40000,R,Other Governmental Funds
1079,2014,Citywide and Community Support,New Measure A Maintenance,Sales Tax,9619000,R,Other Governmental Funds
1080,2014,Citywide and Community Support,Downtown Plaza Bid,Other Services and Supplies,110000,E,Other Governmental Funds
1081,2014,Citywide and Community Support,Old Sacramento Bid,Other Services and Supplies,140000,E,Other Governmental Funds
1082,2014,Citywide and Community Support,Franklin Blvd Bid,Other Services and Supplies,36000,E,Other Governmental Funds
1083,2014,Citywide and Community Support,Sacramento Tourism Bid,"Charges, Fees, and Services",2100000,R,Other Governmental Funds
1084,2014,Citywide and Community Support,Sacramento Tourism Bid,Other Services and Supplies,2060000,E,Other Governmental Funds
1085,2014,Citywide and Community Support,Del Paso Bid,Other Services and Supplies,37000,E,Other Governmental Funds
1086,2014,Citywide and Community Support,Stockton Blvd BIA,Other Services and Supplies,42000,E,Other Governmental Funds
1087,2014,Citywide and Community Support,Oak Park PBID,Other Services and Supplies,222809,E,Other Governmental Funds
1088,2014,Citywide and Community Support,Franklin Boulevard Pbid,Other Services and Supplies,137284,E,Other Governmental Funds
1089,2014,Citywide and Community Support,Del Paso Prop & Business Imprv,Other Services and Supplies,356975,E,Other Governmental Funds
1090,2014,Citywide and Community Support,Downtown Sacramento Mgmt Dist,Other Services and Supplies,3178210,E,Other Governmental Funds
1091,2014,Citywide and Community Support,The River District PBID,Other Services and Supplies,360631,E,Other Governmental Funds
1092,2014,Citywide and Community Support,N Natomas Transp Mgmt Assoc,Other Services and Supplies,1100000,E,Other Governmental Funds
1093,2014,Citywide and Community Support,Stockton Blvd Pbid,Other Services and Supplies,422915,E,Other Governmental Funds
1094,2014,Citywide and Community Support,Power Inn Area Prop & Business,Other Services and Supplies,489089,E,Other Governmental Funds
1095,2014,Citywide and Community Support,Greater Broadway PBID,Other Services and Supplies,233538,E,Other Governmental Funds
1096,2014,Citywide and Community Support,Midtown Sacramento PBID,Other Services and Supplies,654252,E,Other Governmental Funds
1097,2014,Citywide and Community Support,Library Services Parcel Tax,"Charges, Fees, and Services",4888846,R,Other Governmental Funds
1098,2014,Citywide and Community Support,Library Services Parcel Tax,Other Services and Supplies,4888846,E,Other Governmental Funds
1099,2014,Citywide and Community Support,Mack Road PBID,Other Services and Supplies,407586,E,Other Governmental Funds
1100,2014,Citywide and Community Support,Measure U Special Revenue Fund,Employee Services,17670996,E,Other Governmental Funds
1101,2014,Citywide and Community Support,Measure U Special Revenue Fund,Other Services and Supplies,3790065,E,Other Governmental Funds
1102,2014,Citywide and Community Support,Measure U Special Revenue Fund,Sales Tax,27000000,R,Other Governmental Funds
1173,2014,Parks & Recreation,4th R Program,Other Services and Supplies,905162,E,Other Governmental Funds
1174,2014,Parks & Recreation,4th R Program,Property,39800,E,Other Governmental Funds
1176,2014,Community Development,General Fund,"Charges, Fees, and Services",4017139,R,General Fund
1178,2014,Community Development,General Fund,Employee Services,17575726,E,General Fund
1180,2014,Community Development,General Fund,Fines Forfeitures Penalties,2559241,R,General Fund
1182,2014,Community Development,General Fund,Intergovernmental,639800,R,General Fund
1184,2014,Community Development,General Fund,Labor/Supply Offset,-1475361,E,General Fund
1185,2014,Community Development,General Fund,Licenses  Permits,8583845,R,General Fund
1186,2014,Community Development,General Fund,Operating Transfers,432000,E,General Fund
1187,2014,Community Development,General Fund,Other Services and Supplies,3327593,E,General Fund
1188,2014,Community Development,General Fund,Property,119165,E,General Fund
1189,2014,Community Development,Development Services Fund,Operating Transfers,-432000,E,Other Governmental Funds
1190,2014,Community Development,Citywide Lndscpng&Lghting Dist,Labor/Supply Offset,150000,E,Other Governmental Funds
1191,2014,Community Development,Block Grant/Housing & Redev,Intergovernmental,100000,R,Other Governmental Funds
1192,2014,Community Development,Block Grant/Housing & Redev,Labor/Supply Offset,100000,E,Other Governmental Funds
1193,2014,Community Development,No Natomas Community Improv,Labor/Supply Offset,20000,E,Other Governmental Funds
1194,2014,Projects,General Fund,Capital Improvements,4114000,E,General Fund
1195,2014,Projects,Sacto Transp.Sales Tax-Cip.,Capital Improvements,3330089,E,Other Governmental Funds
1196,2014,Projects,Gas Tax 2106,Capital Improvements,5466651,E,Other Governmental Funds
1197,2014,Projects,Major Street Construction,Capital Improvements,1071618,E,Other Governmental Funds
1198,2014,Projects,Street Cut Fund,Capital Improvements,134056,E,Other Governmental Funds
1199,2014,Projects,Transp Systems Mgmt Fund,Capital Improvements,20000,E,Other Governmental Funds
1200,2014,Projects,Transportation Development,Capital Improvements,319221,E,Other Governmental Funds
1585,2014,Projects,Federal Capital Grant,Capital Improvements,6963000,E,Other Governmental Funds
1586,2014,Citywide and Community Support,Federal Capital Grant,Other Sources (Uses),6963000,E,Other Governmental Funds
1587,2014,Citywide and Community Support,Sacto Transp.Sales Tax-Cip.,Other Sources (Uses),3330089,E,Other Governmental Funds
1588,2014,Citywide and Community Support,Fleet Management,Other Sources (Uses),350000,E,Internal Service Funds
1589,2014,Citywide and Community Support,Risk Management,Other Sources (Uses),2787292,E,Internal Service Funds
1590,2014,Citywide and Community Support,Worker's Compensation Fund,Other Sources (Uses),-728162,E,Internal Service Funds
1591,2014,Citywide and Community Support,General Fund,Other Sources (Uses),105000,E,General Fund
1592,2014,Citywide and Community Support,Community Center Fund,Other Sources (Uses),-250000,E,Enterprise Funds
